"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/03成交量(張)","12/30成交量(張)"
="2442","新美齊","13.4","-1.47","-3.6","+1.52","+3.08","+17.5","+9.84","+33.3","14.2","14.65","14.65","14.65","14.65","14.65","14.65","13.3","13.1","12.9","11.6","11.05","9.75","9.08","-15.2","-8.34","-3.31","+0.16","3,941","6,279"
="2449","京元電子","44.55","-0.56","-0.11","+1.71","+2.65","+0.34","+13.2","+0.45","45.55","45.55","45.55","45.85","45.85","51.4","52","44.15","43.8","43","43","36.4","36.4","34.5","-0.8","+7.19","+0.28","+0.59","7,274","6,029"
="2454","聯發科","1150","-3.36","-2.13","+2.68","+6.98","+8.49","+28.9","+25","1215","1215","1215","1215","1215","1215","1215","1145","1120","1055","1040","839","839","752","+8.84","+8.12","-0.84","-1.68","7,574","3,859"
="2455","全新","146","+1.39","-1.35","+0.34","+6.18","-1.02","+27","+5.42","148","149.5","149.5","149.5","162.5","162.5","162.5","143","143","136","136","110.5","109.5","89.6","-1.64","-1.86","+0.06","+0.14","1,676","1,025"
="2457","飛宏","50.7","+0.8","+1.4","+2.63","+11.7","+40.1","+74.8","+29.7","53.1","53.1","53.1","53.1","53.1","53.1","53.1","49.05","49.05","42.7","36.05","27.95","27.95","15.5","+1.28","-1.8","+0.82","+0.39","32,321","57,313"
="2461","光群雷","24.8","-2.36","-1.98","-2.75","+9.25","+8.53","+28.5","+12.2","25.8","26.5","26.5","26.5","26.5","26.5","26.5","24.4","24.4","22.5","22.45","18.45","18.45","16","-8.58","-5.37","-1.35","+10.2","5,342","9,689"
="2464","盟立","44.85","+2.51","+6.03","+6.66","+7.17","+6.91","+11.7","+0.34","46.65","46.65","46.65","46.65","46.65","46.65","53.9","42.3","42.05","41.5","41.5","39.4","38.4","38.4","-3.8","-2.15","+0.37","+0.37","7,964","2,071"
="2465","麗臺","78.8","0","-3.31","-8.16","+11.8","+6.06","+48.4","-4.48","82.9","86.7","98","98","98","98","98","77.9","77.9","71.7","70","52","52","16.05","+0.52","-6.21","+0.21","-9.27","3,278","6,086"
="2476","鉅祥","74.7","-2.35","-5.68","-3.86","+24.5","+18.4","+53.9","+68.6","81.1","81.8","81.8","81.8","81.8","81.8","81.8","74.4","74.4","60.2","59.6","46.8","43.6","20.55","+4.37","+2.06","-1.23","-1.49","8,630","13,041"
="2481","強茂","105.5","-1.4","-2.31","-1.86","+0.96","-5.38","+30.1","+16.6","108.5","111.5","114","116.5","125","125","125","105","105","103","102","78","78","39.6","-13.2","-6.01","-0.59","-0.61","6,956","4,764"
="2482","連宇","16.8","-2.04","-4","+2.44","-1.75","+16.7","+37.1","+36","18.35","18.35","18.35","19.45","19.45","19.45","19.45","16.8","16.4","16.25","14.15","12.05","11.15","9.9","-2.15","-0.5","-0.12","+4.43","3,983","1,895"
="2483","百容","26.1","-2.43","+0.38","-3.33","+8.3","+8.75","+13","+16.3","27.7","27.7","27.7","27.7","27.7","31.45","31.45","26","26","24.1","23.6","22.5","22.2","18","-1.55","-2.59","+0.03","-1.34","1,085","3,971"
="2484","希華","39.1","0","+0.26","-0.51","-0.38","-2.98","+33","+5.25","40.25","40.25","42","42","46.1","46.1","46.1","38.9","38.9","38.75","38.35","28.45","28.45","21.6","-10.2","-5.98","-0.04","+0.18","1,318","1,934"
="2497","怡利電","81.6","-1.33","-1.92","-5.23","+2","+15.6","+173","+112","85.7","85.7","89","91","91","91","91","81.2","80.2","74.2","71.5","28.6","28.6","25.4","-4.13","-9.14","-0.77","+0.25","3,699","4,879"
="2498","宏達電","86","+1.42","+3.61","-0.46","+6.44","+0.94","+153","+116","87.5","87.7","89.5","89.5","97.3","97.3","97.3","82.2","82.2","80.1","75.3","33.7","33.7","27.7","+11.2","+4.35","+2.96","+1.25","57,973","30,517"
="2504","國產","28.75","-1.37","-0.52","-0.86","-2.87","+6.88","+22.1","+15","30.5","30.5","30.6","30.6","30.6","30.6","30.9","28.45","28.45","28.45","26.65","23","21.1","20.6","-13.5","-10.1","+0.02","-0.07","7,032","14,955"
="2511","太子","13.5","+0.75","+1.89","+2.27","-0.37","+3.05","+2.66","+13","13.55","13.55","13.6","13.85","13.85","14.6","14.6","13.2","13.15","13.15","13.15","12.5","11.8","10.65","+25.3","+19.5","0","0","1,284","1,014"
="2516","新建","6.8","+1.34","+10","+9.85","+10.4","+13.3","+20.1","+9.68","6.96","6.96","6.96","6.96","6.96","6.96","7.18","6.19","6.16","6.13","6","5.56","5.55","4.65","+0.93","+1.75","0","0","2,389","3,816"
="2537","聯上發","10.35","0","+0.49","+1.47","+0.98","-2.36","+8.49","+6.26","10.4","10.4","10.4","11.05","11.15","11.15","11.15","10.25","10.15","10.15","10.15","9.3","9.11","7.92","+1.21","+4.87","0","0","2,062","1,266"
="2542","興富發","46.25","0","+0.22","+0.11","-2.12","-0.11","+3.47","+6.32","46.65","46.65","47.75","47.75","48.7","49.8","49.8","46","46","45.8","45.8","44.15","43.4","40.4","-43.8","-32.2","-0.87","-7.75","4,476","5,630"
="2610","華航","26.3","-4.54","-2.23","+0.38","+0.38","+1.94","+58","+37","27.8","27.8","27.8","30","31.15","31.15","31.15","26.1","26.05","25.95","25.5","16.05","15.4","9.97","-4.1","-3.01","-0.15","-0.21","224,957","144,941"
="2618","長榮航","26.85","-3.94","-2.01","+0.19","+1.7","+6.76","+45.1","+30.3","28.3","28.3","28.3","30.55","30.55","30.55","30.55","26.6","26.4","26.1","25.05","18.05","17.05","11.9","+0.48","+2.24","-0.24","-0.47","117,266","79,867"
="2633","台灣高鐵","29.4","-0.68","-0.68","0","+0.86","-0.84","+1.38","-1.84","29.7","29.7","29.7","29.95","30.7","31.1","31.7","29.25","29.25","29.15","29.1","28.2","28.2","26.8","+10.7","+15.7","-0.06","-0.06","2,351","2,434"
="2801","彰銀","17.1","+0.59","+0.88","+2.09","+3.01","+2.7","+4.27","+6.21","17.25","17.25","17.25","17.25","17.4","17.4","18.3","16.9","16.7","16.55","16.55","16.2","16.05","15.95","+16","+18.2","+1.07","+2.36","13,315","5,648"
="2809","京城銀","40.35","-0.49","-0.37","0","+2.28","-0.37","-2.77","+0.25","40.9","40.9","40.9","40.9","42.65","44.6","44.6","40.15","40.15","39.3","39.25","39.25","39.25","37.6","+11.2","+5.55","-0.62","-0.59","3,284","3,095"
="2812","台中銀","12.2","+0.41","+1.24","+1.24","+1.24","+1.67","+5.63","+4.72","12.2","12.2","12.2","12.2","12.25","12.25","12.25","12.05","11.95","11.95","11.95","11.45","11.35","10.65","+15.6","+6.92","-0.57","-38.2","5,963","5,329"
="2834","臺企銀","9.87","-0.3","-0.3","+0.92","+2.28","+2.17","+4.22","+4.33","10","10","10","10","10.05","10.05","10.3","9.85","9.78","9.62","9.6","9.41","9.39","9.1","+2.66","+7.93","-0.03","-0.04","26,762","29,863"
="2838","聯邦銀","13.4","-1.47","0","+2.68","+2.29","+9.39","+14.5","+14.5","13.8","13.8","13.8","13.8","13.8","13.8","13.8","13.3","13.05","13","12.25","11.65","11.55","10.3","+0.89","+4.79","0","0","2,415","1,978"
="2845","遠東銀","10.8","+0.47","0","+0.93","+2.86","+2.37","+3.85","+1.41","10.85","10.85","10.85","10.85","10.9","11.15","11.2","10.75","10.7","10.5","10.45","10.35","10.3","10.2","+22.7","+21.9","+0.13","+0.92","2,932","3,031"
="2867","三商壽","9.19","-0.54","+0.11","+0.44","+0.77","-0.65","0","-0.97","9.31","9.31","9.31","9.31","9.6","9.6","10.9","9.16","9.15","9.09","9.09","9.05","8.93","7.96","+0.88","+4.85","0","+0.01","2,790","2,449"
="2880","華南金","21.05","-0.71","-0.47","+0.48","+0.24","+2.18","+4.21","+14.4","21.3","21.3","21.3","21.3","21.35","21.35","21.35","21","20.9","20.75","20.45","19.95","18.4","17.15","+13.2","+21","-0.01","+0.01","9,619","6,479"
="2881","富邦金","75.3","-1.31","-0.79","+0.13","+1.35","+1.89","+1.21","+1.89","76.9","76.9","76.9","76.9","77.2","85.7","85.7","75","75","74","73.4","72","72","45.3","+6.36","+16.8","-0.05","-0.44","15,610","13,553"
="2882","國泰金","61.6","-1.44","-1.12","+0.82","+1.82","+2.84","+8.83","+13.7","63.3","63.3","63.3","63.3","63.5","63.5","63.5","61.6","61.1","59.9","59.4","55.4","53.1","39.9","-5.35","+15","-0.33","-0.05","18,338","15,905"
="2883","開發金","17.15","-2","+0.29","+1.78","+1.78","+4.89","+23.4","+29.4","17.6","17.6","17.6","17.6","17.6","17.6","17.6","17","16.85","16.45","16.2","13.8","12.9","8.9","-10.7","-3.44","-88.1","-86.7","117,675","116,446"
="2884","玉山金","28","-0.18","0","+0.18","0","+0.54","+7.69","+7.49","28.2","28.2","28.2","28.2","28.25","28.25","28.25","27.95","27.9","27.7","27.6","25.85","25.8","23.6","+45.4","+46.4","+0.08","+0.05","11,042","14,108"
="2885","元大金","25.2","-0.4","+0.6","+0.8","+0.6","+1.82","+4.13","-7.01","25.5","25.5","25.5","25.5","25.5","27.8","27.8","25.05","24.9","24.6","24.5","23.7","23.15","19.85","+26.1","+27.3","+0.44","+0.41","13,235","10,901"
="2886","兆豐金","35.35","-0.56","-0.7","-0.42","-1.53","+3.51","+10.1","+7.94","35.75","35.75","36","36","36","36","36","35.2","35.2","35.2","33.9","31.9","30.6","28.15","+33.5","+30.6","-0.21","-0.22","15,997","8,686"
="2887","台新金","18.85","-0.53","-0.26","+0.53","+0.53","+1.62","+5.9","+22","19.05","19.05","19.05","19.1","19.45","19.7","19.7","18.8","18.7","18.5","18.45","17.65","15.45","12.5","+22.5","+27.4","+0.05","+0.07","10,845","15,009"
="2888","新光金","10.8","-2.26","-0.92","+0.93","+1.89","+2.37","+17.6","+14.3","11.2","11.2","11.2","11.2","11.7","11.7","11.7","10.75","10.6","10.45","10.4","9.07","8.93","8.03","-3.08","-0.9","+1.72","+2.58","78,209","69,372"
="2889","國票金","15.95","-0.62","+0.31","+0.63","+0.63","+0.31","-0.31","-3.33","16.05","16.05","16.05","16.1","16.45","17.7","18.2","15.85","15.8","15.8","15.75","15.45","15.45","12.5","+15.6","+12","-0.24","-0.25","2,629","5,845"
="2890","永豐金","16.1","-0.31","+0.31","+0.94","+1.26","+5.92","+17.1","+17.1","16.3","16.3","16.3","16.3","16.3","16.3","16.3","16","15.9","15.65","15.1","13.65","13.2","10.95","+0.06","+5.23","+0.18","+0.16","13,809","14,618"
="2891","中信金","25.75","-0.77","-0.77","-0.39","+0.59","+2.18","+15","+14.4","26.1","26.1","26.1","26.1","26.1","26.1","26.1","25.7","25.7","25.25","24.9","22.2","21.05","19","+11.7","+21.6","+0.76","+0.74","18,078","16,583"
="2892","第一金","24.4","-0.41","+0.21","+0.83","+1.04","+2.74","+8.69","+7.96","24.75","24.75","24.75","24.75","24.75","24.75","24.75","24.35","24.15","23.85","23.55","22.1","21.95","20.2","+7.33","+18.7","+0.17","+0.3","14,720","9,689"
="2897","王道銀行","7.99","-0.12","+0.63","+1.27","+1.27","+1.91","+5.55","+13","8.03","8.03","8.03","8.03","8.28","8.68","8.68","7.94","7.87","7.87","7.8","7.45","6.8","6.52","+10.3","+12.3","-0.04","-0.05","1,392","2,975"
="3005","神基","56.3","+1.08","+2.74","+4.07","+5.04","+4.45","+11.9","+4.26","56.8","56.8","56.8","56.8","56.8","59","66.8","54.5","54.2","53.1","53.1","49.8","49.8","45.6","+5.8","+5.24","+0.02","-0.4","2,042","1,541"
="3010","華立","107","0","-0.93","+2.39","+14","+19.4","+36.5","+28.6","109","111.5","111.5","111.5","111.5","111.5","111.5","104","104","94.3","88.5","76.5","76.5","71.2","+10.7","+7.79","+1.07","+4.7","2,173","1,388"
="3011","今皓","11.5","-3.36","-4.17","-2.13","-2.13","0","+14.4","+28.5","12.1","12.2","12.2","12.5","13.75","13.75","13.75","11.45","11.45","11.2","11.2","9.75","8.2","6.25","+8.9","+14.6","0","0","1,169","881"
="3013","晟銘電","15.85","+2.59","+1.6","-0.63","+8.93","+18.3","+27.3","+16.5","15.9","16.25","16.5","16.5","16.5","16.5","18","15.2","15.2","14.2","13.1","12.25","12.05","11.6","+13.9","+3.34","+0.04","-0.07","1,397","1,121"
="3016","嘉晶","137.5","+3","+1.85","+3.77","+4.17","-10.1","+74.5","+83.6","139.5","139.5","139.5","153","154.5","154.5","154.5","133.5","132","130","130","75.8","75","54.7","+13.3","+7.74","+0.54","+1.52","5,549","2,148"
="3017","奇鋐","89","+0.91","+1.48","+1.48","+2.42","+1.48","+20.9","+12.7","90.6","90.6","90.6","96.4","96.4","96.4","96.4","87.5","87.2","84.2","84.2","71.2","66.8","52.5","+6.72","+4.7","+0.13","+0.07","7,571","2,137"
="3019","亞光","95","+1.17","+1.17","+2.48","+4.17","-1.96","+32.9","+3.71","96.4","96.4","96.4","101.5","103.5","103.5","103.5","93.4","93","91.3","91","70","70","66.5","+2.71","+4.12","+0.04","+0.09","4,403","3,176"
="3028","增你強","34.65","-0.43","-0.29","+4.05","+1.32","+10.9","+22.9","+14.9","35.35","35.35","35.35","35.35","35.35","35.35","35.35","34.5","33.7","33.1","30.95","27.5","26.85","21.8","-3.82","-5.15","0","+0.19","1,318","755"
="3030","德律","59.5","+1.71","+4.57","+4.39","+4.94","+4.2","+8.58","-2.62","60","60","60","60","60","62.3","69.4","56.9","56.9","56.6","56.6","54.3","54.3","51","-14.4","-15.7","+0.09","+0.09","2,159","1,238"
="3031","佰鴻","25.55","-1.16","-5.37","0","+2.4","+4.5","+22.2","+35.5","27.2","28.1","28.1","28.1","28.1","31.85","31.85","25.5","25.45","24.55","24.25","20.05","18.4","14.8","-14","-8.48","+0.05","-0.37","1,446","1,797"
="3033","威健","31.8","-0.47","-0.93","+2.25","+5.47","+8.9","+16.3","+29.3","32.25","33.5","33.5","33.5","33.5","33.5","33.5","31.6","31.4","30.05","28.75","25.5","21.7","18","+10.8","-6.84","-1.13","-0.31","3,391","4,957"
="3034","聯詠","538","-0.19","+0.19","+1.51","+1.32","+9.13","+34.7","+6.75","546","546","546","546","546","582","656","532","526","516","495.5","364","364","355","+11.2","+15.6","+0.58","+1.54","3,557","3,883"
="3035","智原","226","-5.44","-7.94","-9.24","+0.22","+18.9","+107","+165","243.5","255.5","255.5","255.5","255.5","255.5","255.5","225.5","225.5","216.5","175","102.5","81.1","48.3","-2.31","+0.13","-6.47","-0.83","21,978","23,605"
="3036","文曄","74.2","+0.95","+9.28","+14.5","+14","+13.5","+27.7","+25.1","74.9","74.9","74.9","74.9","74.9","74.9","74.9","67.7","65","64.4","64","57.4","56.8","40.05","+9.27","+14.8","+13.6","+32.8","6,384","11,103"
="3037","欣興","231","0","-3.35","-3.35","+4.05","+6.21","+88.6","+75","240.5","247.5","247.5","247.5","247.5","247.5","247.5","229","229","215","214.5","115","115","80","-4.43","-5.75","-4.82","-6.4","30,681","18,285"
="3041","揚智","41.15","-1.91","+1.6","+5.92","+22.3","+19.1","+75.1","+45.4","44.3","44.3","44.3","44.3","44.3","44.3","44.3","40.45","38.95","33.55","31.45","22.7","22.7","20.6","+0.25","+0.06","+0.78","+0.95","23,040","33,562"
="3045","台灣大","100.5","+0.5","0","+0.7","+1.62","+2.24","+1.72","-1.95","101.5","101.5","101.5","101.5","101.5","109.5","109.5","99.8","99.5","98.3","97.5","97","96","95.5","+2.21","+2.59","0","0","3,541","1,724"
="3046","建碁","43.1","-4.96","-6.51","-8.3","-7.11","+8.56","+137","+73.8","47.7","48.8","52","53.5","53.5","53.5","53.5","42.5","42.5","42","38.15","17.8","17.8","14.65","+6.66","+5.2","0","0","1,155","699"
="3047","訊舟","14.7","+3.16","+1.73","+12.6","+14.8","+30.7","+47.3","+33","14.9","14.9","14.9","14.9","14.9","14.9","15.2","14.05","13.05","12.8","11.1","9.88","9.65","9.2","+0.86","+0.13","+1.82","-1.13","15,303","27,779"
="3048","益登","32.6","0","+0.62","+2.03","+1.72","+3.99","+15.4","-7.12","33","33","33","33","34.7","40.05","40.05","32.25","31.95","31.85","31.15","27.5","27.5","21.8","+5.34","+1.99","+0.07","+0.07","1,097","1,068"
="3049","和鑫","17.25","0","-4.43","+6.15","+10.2","+26.4","+62","+35.8","19.55","19.55","19.55","19.55","19.55","19.55","19.55","17.1","16.55","14.7","13.5","10.6","10.6","9.35","-7.46","-0.95","-2.34","+2.51","42,945","58,179"
="3050","鈺德","18.65","+1.36","-1.58","-0.8","+2.75","+4.19","+33.7","+24.7","19.35","19.45","19.8","19.8","19.8","19.8","20.9","18","18","18","17.55","13.55","13.55","12.5","-0.71","-5.18","-2.33","-0.64","4,443","2,780"
="3055","蔚華科","32.85","+9.87","+12.7","+15.5","+16.3","+14.1","+21.7","+3.3","32.85","32.85","32.85","32.85","32.85","33.6","38.5","29.15","28.45","28.1","28.1","27","26.85","25.1","+2.27","+1.75","+0.18","+0.18","2,534","301"
="3059","華晶科","47.1","-1.05","-2.28","-7.28","-2.69","+21.5","+49.3","+23.6","50.3","52.4","52.4","52.4","52.4","52.4","52.4","46.55","46.55","45.55","38.1","30.4","30.4","27.4","-1.76","-2.56","-0.24","-0.34","10,941","19,264"
="3062","建漢","30.4","-2.09","-4.55","-0.98","+2.53","-4.85","+55.1","+52","32.9","33.4","33.4","33.4","37.65","37.65","37.65","30.4","30.4","29.55","29.1","17.5","16.6","14.55","-12","-7.72","-0.85","-0.71","7,759","9,885"
="3066","李洲","32.5","+3.01","+24.5","+20.4","+7.79","+3.67","+155","+153","34.7","34.7","34.7","36.6","36.6","36.6","36.6","26.3","25.8","25.8","25.8","11.3","11.3","6.83","+3.36","+2.12","","","2,177","1,255"
="3071","協禧","30.5","+1.16","+1.33","+6.46","+12.8","+20.8","+43.2","+11.5","31.55","31.55","31.55","31.55","31.55","31.55","32.8","30","28.8","26.6","24.3","20.35","20.35","20.35","+0.23","+0.1","-0.34","+0.2","3,057","1,752"
="3083","網龍","65.7","+9.32","+21.4","+19.5","+14.9","+41","+59.1","+17.5","66","66","66","66","66","66","66","53.6","53.6","53.6","46.2","39.5","39.5","39.5","+0.08","+0.24","+7.54","+6.71","16,628","7,724"
="3094","聯傑","43.7","-6.82","+4.3","+16.7","+28","+25.4","+51.7","+23.4","50","50","50","50","50","50","50","42.5","36.5","34.35","33.1","27.65","27.65","22","+0.58","-0.47","+4.7","+8.6","17,670","71,311"
="3141","晶宏","256","+0.39","+1.59","-2.48","-6.4","+4.28","+86.9","+82.9","266","266","285","292.5","292.5","292.5","292.5","243","243","243","235.5","130","118","38.3","+3.1","-3.79","-0.26","-1.79","7,489","4,494"
="3167","大量","103.5","-2.36","-1.43","-0.48","+11.1","+9.29","+50.4","+61","109","109","111.5","111.5","111.5","111.5","111.5","102","102","91.3","91","67.5","62.6","43.2","+5.67","-1.21","+0.25","-0.08","1,966","1,497"
="3169","亞信","269.5","-2.71","-4.26","-5.77","-2.53","-1.28","+128","+36.1","282.5","288.5","296","299.5","299.5","299.5","299.5","263.5","263.5","263.5","253","112","112","54.1","+2.42","-0.57","-0.83","-1.11","4,305","7,508"
="3189","景碩","236","+1.29","-1.46","-1.05","+2.16","-2.07","+23.6","+57.3","243","251","251","251","257.5","257.5","257.5","232.5","232.5","225.5","215.5","181","145","73.1","-0.53","-0.92","-1.27","-3.14","6,275","7,279"
="3202","樺晟","20","-1.96","+4.71","+19","+8.4","+20.5","+53.8","+40.4","20.75","20.75","20.75","20.75","20.75","20.75","20.75","19","16.75","16.65","16.2","12.2","11.75","11.4","+1.47","+2.21","0","0","5,017","7,527"
="3217","優群","135","0","-1.82","-2.88","+9.31","+8.87","+64.2","+23.9","141","142.5","150","150","150","150","150","131.5","131.5","122","122","79.6","79.6","79.6","+12.3","+7.29","-0.55","-1.86","1,834","2,561"
="3221","台嘉碩","39.75","-1","+0.13","-1.12","-3.99","-8.52","+49.2","+54.1","41.2","41.2","41.7","45.2","47.6","47.6","47.6","39.7","39.7","39.7","39.7","26.1","25","17.75","-5.27","-1.75","+0.08","-0.44","1,106","1,276"
="3231","緯創","29","-0.51","-0.68","-0.34","+0.52","-0.51","+6.81","-10.9","29.45","29.45","29.45","29.55","30.05","33.15","34.8","29","29","28.7","28.7","27","26.55","26.55","-10.7","-1.62","-0.01","-0.01","5,541","5,847"
="3276","宇環","19.25","-2.28","-5.41","-8.98","+4.05","+12.2","+28.3","+35.1","21","22","22","22","22","22","22","19.15","19.15","17.85","16.85","14.55","13.45","9.5","+2.82","-8.26","-0.01","+0.07","1,307","1,725"
="3284","太普高","13.55","+9.72","+9.27","+8.4","+9.27","+10.6","+12.4","+9.27","13.55","13.55","13.55","13.55","13.85","13.85","14.65","12.25","12.25","12.25","12","11.7","11.7","11.55","-1.08","-1.05","0","0","1,398","48"
="3290","東浦","27.6","+6.36","+10.6","+22.7","+26.6","+25.5","+99.3","+104","28.3","28.3","28.3","28.3","28.3","28.3","28.3","24.5","22.5","21.8","19.9","12.8","12.05","11.55","-1.34","+1.74","+0.06","+0.85","9,521","4,698"
="3305","昇貿","80.2","-1.11","0","-2.43","+2.43","+2.95","+57.6","+56.9","83.2","83.8","89.7","89.7","92.4","92.4","92.4","79.8","79.7","78.1","76.3","49.4","43.1","26.65","-2.8","-6.86","-0.25","-0.42","2,152","6,187"
="3312","弘憶股","24.6","0","+1.03","+2.29","+4.68","-0.2","+28.8","+11.8","25.1","25.1","25.1","25.25","29.05","29.05","29.05","24.2","24","23.65","23.25","18.6","18.6","14.05","-0.24","+5.75","+0.9","+0.85","1,135","1,232"
="3317","尼克森","82.7","+3.38","+3.38","+5.22","+5.35","-0.12","+24.4","+6.03","85.7","85.7","85.7","85.7","86.6","97.9","97.9","78.6","78.1","78.1","76.3","59.5","59.5","41","-0.36","-0.96","+0.28","+0.39","18,889","1,208"
="3322","建舜電","27.75","-2.97","-4.97","-4.15","+23.6","+60.4","+97.5","+68.7","30.5","31.8","31.8","31.8","31.8","31.8","31.8","26.6","26.6","21.4","17.2","13.15","13.15","10.55","+0.31","+0.5","","","14,104","13,991"
="3338","泰碩","55.4","+0.91","+4.73","+1.28","+7.78","-7.05","+49.7","+6.33","56.3","56.3","56.8","61.7","64.2","64.2","67.7","53.2","52.8","50.8","50.8","35.8","35.8","35.8","+18.3","+11.9","-0.23","-0.87","1,540","665"
="3380","明泰","33.95","+1.19","-0.15","+1.65","+3.98","+15.7","+38.3","+16.7","35.65","35.65","35.65","36.85","36.85","36.85","41.35","33.5","32.8","32.25","28.9","24.25","24","23.65","-4.36","-4.16","+1.22","+0.93","19,519","2,975"
="3383","新世紀","9.22","+9.89","+32.9","+60.6","+127","+133","+128","+103","9.22","9.22","9.22","9.22","9.22","9.22","9.22","7.63","6.31","3.91","3.8","3.8","3.8","3.28","+0.33","+0.33","0","0","1,011","1,176"
="3390","旭軟","26.75","-3.6","-3.43","-2.19","+1.71","+18.4","+49.9","+48.2","28.75","29.4","31.15","31.15","31.15","31.15","31.15","26.6","26.6","25.95","21.45","16.9","16.9","13.5","+3.52","+1.22","-0.5","+0.58","1,595","1,542"
="3402","漢科","48","-2.14","-2.93","-1.64","-0.72","+1.69","+21.4","+16.2","54.7","54.7","54.7","54.7","54.7","54.7","54.7","47.2","47.2","47.2","47.2","38.6","38.6","28.5","-15.4","-13.1","+0.74","+0.72","1,536","6,917"
="3406","玉晶光","548","+3.59","+1.86","+0.55","+3.59","+7.03","+43.1","-8.36","549","553","564","564","564","629","629","519","519","519","503","370","370","369","+13.5","+7.58","+1.01","+0.58","3,136","1,207"
="3413","京鼎","241.5","-5.29","-4.36","-0.62","+5.23","+3.21","+24.2","-1.63","263","263","263","263","263","268","281.5","239.5","239.5","228.5","226","188","188","183.5","-4.38","-2.6","+1.95","+2.44","3,830","2,955"
="3434","哲固","18.6","+1.09","+3.91","+5.08","+10.4","+3.91","+37.8","+36.8","19.3","19.3","19.3","20.5","21.25","21.25","21.25","17.9","17.75","16.9","16.55","13.3","12.8","12.65","+2.28","+1.81","+0.5","+0.31","1,849","3,116"
="3455","由田","91.9","+4.43","+20.9","+23.7","+23.9","+29.3","+73.4","+53.9","95.7","95.7","95.7","95.7","95.7","95.7","95.7","76.2","74.3","73","70.9","51.7","51.7","50.6","+0.77","+0.68","+2.87","+2.91","14,902","22,226"
="3466","致振","19.25","-1.28","+1.85","+2.39","-6.1","+13.2","+40","+49.2","20.5","20.5","21.4","23.55","23.55","23.55","23.55","19","18.65","18.5","17.25","13.85","11.9","10","-1.36","+0.02","-0.47","-0.48","1,183","1,070"
="3484","崧騰","88.8","-0.56","-3.27","-5.73","+15.3","+9.77","+42.8","+9.63","93.2","95.8","96","96","96","96","96","88.2","88.2","77.6","76.7","60.5","60.5","57.6","+2.83","-1.53","-0.64","-2.17","2,630","3,198"
="3490","單井","34.2","-4.34","-0.15","-0.15","+8.57","+3.79","+47.1","+31.3","37.2","37.2","37.2","37.2","37.2","37.2","37.2","34.05","33.6","31.2","31.2","22.6","22.6","20.25","-3.06","-5.86","+0.19","+0.22","2,006","6,713"
="3499","環天科","26","+1.36","+2.56","+1.56","+1.96","+32.7","+116","+97","27.8","27.8","27.8","30","30","30","30","24.55","24.55","24.1","20","11.8","11.8","10.8","+1.57","+1.92","+1.72","+0.95","12,121","1,851"
="3508","位速","68.5","-2.84","-1.44","-0.87","+8.39","+22.1","+258","+199","75.5","75.5","75.5","75.5","75.5","75.5","75.5","68.5","68.5","61.5","56.1","18.65","18.5","18","+0.63","+3.19","-3.62","-1.3","25,186","1,644"
="3515","華擎","280","-0.53","-0.88","+0.9","+2.94","+11.8","+80.1","+46.2","289.5","289.5","289.5","291","291","291","291","273.5","272","264.5","238","151.5","125","125","+5.81","+6.46","+1.69","+2.17","2,343","1,727"
="3526","凡甲","186","+0.81","+1.09","-3.63","+9.73","+6.59","+30.1","+16.2","188.5","191.5","199","199","199","227","227","178.5","178.5","169.5","163","137.5","137.5","83","+1.42","-8.47","+0.14","-0.25","1,187","577"
="3532","台勝科","288","-0.69","-1.54","-5.26","-2.21","+12.7","+97.9","+53.6","298.5","309.5","309.5","312","312","312","312","286","286","282.5","251","138.5","138.5","124.5","-5.47","-13.9","-0.79","-3.61","2,146","1,462"
="3537","堡達","37.8","-0.4","+3.56","+4.56","+4.71","+3.85","+15.6","-3.08","38.6","38.6","38.6","38.6","38.6","39.7","44","36.35","36.05","35.6","35.6","32.15","32","32","+3.89","+5.2","0","0","1,189","1,285"
="3546","宇峻","95","+1.39","+3.71","+3.26","+6.15","+15.9","+26.5","+3.37","96.9","96.9","100.5","100.5","100.5","100.5","112","91.1","91.1","90","81","72.7","72.7","72.7","+8.27","+5.5","+0.61","+0.44","2,420","3,168"
="3563","牧德","278","-0.36","+9.02","+15.1","+18.8","+18.8","+27.5","+5.5","282","282","282","282","282","293","302","255","242.5","233.5","226.5","211","211","206","+12","+10.3","+0.51","+0.72","1,293","2,382"
="3567","逸昌","38.5","+0.39","+5.19","+7.39","+7.84","+8.15","+16.1","+11.9","40.3","40.3","40.3","40.3","41.5","41.5","41.5","36.35","36","35.7","35.3","32.6","32.6","28.2","-0.16","+0.07","+1.4","+1.4","3,660","1,214"
="3576","聯合再生","21.7","-0.69","-0.23","0","+3.33","+2.36","+9.6","+66.3","22.2","22.2","22.2","23.2","26.25","26.25","26.25","21.7","21.7","21.5","20.9","19","12","11.2","+4.59","+0.75","0","0","3,614","5,430"
