"代號","名稱","成交","漲跌幅","2日累計漲跌(%)","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","一年累計漲跌(%)","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減"
="3294","英濟","36.2","+9.86","+11","+14.4","+38.2","+58.8","+63.8","+112","+63.1","+55.4","21.05","16.2","16.2","16.2","36.2","36.2","36.2","36.2","0.17","-0.47","+1.01","+3.74"
="3305","昇貿","79.4","+1.93","+2.06","-1.73","-1.49","-8.42","+1.79","+73.2","+64","+178","74.3","45","43.1","26.65","92.4","92.4","92.4","92.4","-5.24","2.27","-0.42","-0.44"
="3306","鼎天","40.9","+5.14","+15.5","+13.9","+37.7","+37.7","+48.2","+64.6","+97.6","+112","27.35","23.6","19.9","18.4","42.75","42.75","42.75","42.75","-0.6","-1.2","+5.62","+6.65"
="3312","弘憶股","24.45","-0.81","-4.68","-14.2","-5.96","-2.4","+11.1","+8.91","+18.7","+65.2","22.2","18.6","18.6","14.05","29.05","29.05","29.05","29.05","-5.43","-2.33","-0.83","+0.2"
="3321","同泰","14.85","+0.34","+7.61","+12.9","+15.1","+10.8","+11.7","+18.8","+12.5","-4.19","12.6","10.85","10.85","10.6","15.1","15.1","15.4","16.25","-0.37","2.83","0","0"
="3338","泰碩","58.2","-2.35","-6.43","+2.83","+7.78","+14.1","+44.2","+38.2","+18.8","-12.9","39.85","35.8","35.8","35.8","64.2","64.2","64.2","67.7","-0.6","-0.57","+0.95","+0.51"
="3354","律勝","22","+10","+12.5","+5.52","+15.8","+15.2","+12.2","+51.2","+61.8","+69.9","17.4","14.55","13.3","11.35","22","22","22","22","6.75","9.4","+0.08","+0.27"
="3363","上詮","39.45","+9.89","+14","+11.1","+20.1","+12.4","+11.9","+52.9","+56.5","+37.5","31.3","25.05","24.35","22.05","39.45","39.45","39.45","39.45","16.5","22.7","+1.45","-0.87"
="3443","創意","572","-4.51","-3.87","-3.38","-1.38","-6.23","-7.44","+28.3","+62.7","+80.4","552","429","349","301","639","639","639","639","21.2","16.4","+0.9","+1.26"
="3466","致振","18.7","+10","+14.4","+10.7","+17.6","+7.47","+1.63","+22.2","+56.5","+46.1","15","13.55","11.3","10","19.35","21.15","21.15","21.15","31.9","27.5","+0.14","-1.58"
="3484","崧騰","80.2","-0.87","+4.56","+2.69","+4.97","+12.3","+16.2","+8.09","+12","+39.5","68.3","60.5","60.5","51.3","82.1","82.1","84.9","87.5","9.35","1.34","+0.04","+0.14"
="3491","昇達科","165","+1.85","+3.12","+3.12","-2.94","-4.62","+14.2","+130","+151","+117","143","70.4","64.9","58.6","188","188","188","188","2.37","0.58","-0.86","-0.75"
="3499","環天科","21.55","+9.95","+11.1","+0.23","+8.84","+36","+58.5","+62.6","+62","+85.8","13.1","11.8","11.8","10.8","23.25","23.25","23.25","23.25","-0.16","-0.35","-5.32","-5.36"
="3504","揚明光","129","0","+4.88","+2.79","+7.05","-5.49","-2.27","+8.4","+70.2","+116","116","96.1","75.1","53","154","154","154","154","-0.73","-0.1","-0.94","-2.08"
="3508","位速","61.7","+9.98","+21","+9.2","+25.7","+13.6","+84.2","+205","+188","+175","32.65","18.5","18.5","18","61.7","61.7","61.7","61.7","-5.85","-4.85","+2.31","+4.03"
="3515","華擎","246","-1.8","-0.2","-1.6","+8.85","+2.93","+33.3","+70.2","+50.5","+48.2","182.5","137.5","125","125","260.5","260.5","260.5","260.5","2.16","6.13","+0.62","+2.43"
="3532","台勝科","260.5","+1.96","+1.36","-1.33","+7.64","+24","+54.1","+39.7","+51.5","+77.8","163.5","138.5","138.5","124.5","266","266","266","266","-2","0.7","+2.72","+3.83"
="3576","聯合再生","21.3","+0.47","+4.16","+1.91","+4.16","-2.07","-9.94","0","+65.1","+47.4","20","19","12","11.2","24.35","26.25","26.25","26.25","-19.2","-8.53","0","0"
="3624","光頡","51","+1.59","+1.8","-2.67","+8.63","0","+23.6","+26.6","+66.7","+70.3","41.3","34.15","30.65","26.05","54.7","54.7","56.9","56.9","-5.77","-3.65","-2.46","+0.03"
="3675","德微","281","+0.18","+10.2","+6.44","+10.6","+8.7","+6.04","+65.3","+163","+267","227.5","154","98","64.5","290.5","309","309","309","0.5","3.74","+3.12","+11.4"
="3680","家登","320","+0.63","+5.61","+6.84","+18.7","+24.5","+21.4","+32","+18.7","+13.1","248","208","208","208","334.5","334.5","334.5","383.5","17.5","14.2","-1.08","-3.18"
="3689","湧德","45.95","+3.61","+7.99","+7.74","+9.14","+4.43","-1.71","+2.11","+55.5","+27.8","41.2","39.9","27.8","24.6","46.7","54.7","54.7","54.7","15.1","7.83","+0.82","+1.45"
="3701","大眾控","85.5","-4.47","-1.04","-7.57","+7.68","+40.2","+44.4","+246","+496","+553","53.8","24.05","13.4","12.8","95","95","95","95","0.85","0.89","-10.3","-7.86"
="3702","大聯大","50.8","+1.4","+1.4","+0.79","+1.7","-0.39","-2.5","+6.28","-0.39","+21.7","49.2","46.85","46.55","41.5","52.8","53","61","61","-26.7","-10.4","0","-0.03"
="3706","神達","32.3","+0.31","+1.89","+0.47","+1.89","-6.38","+11.8","+12.2","+15.4","+8.03","28.7","27.35","26.85","25.3","35","35","35","35","-12.1","-5.79","-0.19","-0.34"
="3707","漢磊","149.5","-3.55","-4.17","+1.01","+0.67","-2.29","+1.36","+44.4","+111","+340","137","92.3","69","34.4","173","173.5","173.5","173.5","1.13","-0.6","+2.76","+3.1"
="4127","天良","16","+9.59","+20.3","+26.5","+24","+35.6","+41","+33.9","+34.5","+43.5","11.15","10.7","10.2","9.81","16.05","16.05","16.05","16.05","2.61","1.55","",""
="4128","中天","66.5","+2.62","+4.72","+4.07","+5.56","+0.45","+15.5","+17.3","+13.1","-3.34","57.6","50.2","50.2","50.2","75.3","75.3","75.3","82.5","3.74","-2.28","-0.22","-0.11"
="4141","龍燈-KY","24.3","+9.95","+12.8","+10.7","+17.1","+16.3","+5.65","+60.4","+106","+94.4","19.85","13.55","11.45","11.05","24.95","30","30","30","-20.5","-3.22","-0.64","-0.44"
="4303","信立","34.4","+7.17","+17.8","+18.6","+20.3","+16.2","+80.1","+115","+91.1","+49.9","19.3","15.85","15.85","15.85","34.7","34.7","34.7","34.7","4.59","4.43","+0.19","+0.1"
="4721","美琪瑪","155","+2.31","+3.68","-3.12","-3.12","-4.32","-6.63","+26.5","+152","+143","146.5","102","60.2","50","184.5","184.5","184.5","184.5","4.95","2.71","+21.5","+19.4"
="4739","康普","144","+1.41","+3.6","-1.03","-1.03","-4","-4.95","+28","+85.6","+132","136.5","98.2","76","57.7","170","176.5","176.5","176.5","3.5","-1.83","+6.88","+6.48"
="4743","合一","296.5","+1.89","+2.42","+2.6","+7.62","-1","+23","+52.1","+46.1","+11.5","239","165","165","165","338","338","338","338","-7.65","-0.21","",""
="4755","三福化","93.8","+6.96","+14.7","+13.4","+17.2","+13.1","+8.56","+48.9","+50.1","+43.6","77","61.7","59.6","56.2","96.9","96.9","96.9","96.9","8.09","5.72","+0.25","-0.43"
="4904","遠傳","62.6","-0.48","-1.26","-0.48","+0.16","-1.26","+0.97","+3.3","-4.57","+2.96","61.5","60.3","60","59.8","65","65","65.9","66.8","25.1","-2.84","0","0"
="4919","新唐","149","-3.25","-1.97","-8.31","-4.49","+8.36","+20.2","-2.93","+79.3","+206","120","115","75.4","41.7","164.5","164.5","175","175","-1.86","-0.15","-0.47","+0.28"
="4927","泰鼎-KY","95.6","-0.73","-2.75","-7.18","-8.08","-6.73","+12.5","+39.8","+75.4","+17.9","83","64.5","53.6","44.55","114","114","114","114","-4.18","0.26","-10.1","-0.93"
="4956","光鋐","27.85","+4.7","+3.53","+2.01","+9.65","+8.79","+18.3","+12.1","+23.8","+45.4","23.2","20.3","20.3","18.1","28.7","28.7","33.45","33.45","-2.54","-1.86","-0.6","-1.72"
="5011","久陽","42","+5","+5","+15.4","+31","+24.3","+28.8","+59.1","+68","+25.9","30.55","23.6","23.6","20.8","44","44","44","46.45","3","3.24","+2.02","+1.77"
="5234","達興材料","129.5","+1.57","+11.6","+11.6","+15.6","+11.6","+34.2","+42","+47.2","+51.5","95.6","85.5","84","81.9","134.5","134.5","134.5","134.5","6.97","12.1","-0.11","-0.15"
="5245","智晶","80.5","+9.97","+20.9","+32.8","+60.7","+56.3","+69.1","+81.3","+102","+111","46.15","42.2","38.1","33.8","80.5","80.5","80.5","80.5","1.97","1.88","+3.55","+3.61"
="5309","系統電","45.45","+2.13","+5.57","+4.72","+7.57","+5.7","+14.2","+43.1","+55.9","-8.92","37.8","29.8","28.35","23.9","46.5","46.5","46.5","48.25","2.92","1.42","",""
="5315","光聯","17.85","+1.71","+1.71","0","+2","-7.51","+9.17","+15.9","-7.03","+12.3","16.25","14.2","14.2","14.2","20.15","20.15","21.05","21.85","7.18","1.49","-0.1","-0.27"
="5344","立衛","31.5","+9.95","+20.9","+14.1","+37.9","+17.5","+66.7","+84.2","+114","+98.7","18.2","13.2","13.2","12","31.5","31.5","31.5","31.5","-0.04","0.65","",""
="5347","世界","165","+0.61","0","+4.76","+10.4","+3.45","+14.2","0","+45.4","+51.4","144.5","136","110","98.5","168","177","177","177","19.2","15.8","+1.71","+2.67"
="5351","鈺創","86.3","-1.48","+2.49","-4.11","+0.94","-14.6","+13.9","+93.3","+234","+287","75","37.1","24.95","19.7","104","104","104","104","0.22","-3.24","+0.29","-1.44"
="5356","協益","30.25","-1.94","+5.4","+15.9","+17.7","+16.1","+14.6","+14.2","+3.95","+9.21","25.6","25.6","25.55","25.55","31.85","31.85","31.85","32.45","-0.02","-0.02","+0.35","+0.35"
="5371","中光電","85.3","+1.55","+5.7","+1.91","+8.25","-3.51","+26.2","+56.5","+36.5","+134","66.2","52.1","52.1","35.1","96","96","96","96","-5.05","-7.87","-0.12","-2.62"
="5483","中美晶","212","+0.24","+3.41","+2.66","+3.41","+3.16","+9.84","+8.44","+23.3","+32.5","190.5","168","160","140","225","225","225","225","0.35","-1.99","+0.16","+0.69"
="5871","中租-KY","256.5","+0.39","+1.18","+2.19","+5.99","+4.27","-3.21","+1.18","+25.4","+61.3","239.5","223","196","150.5","266","283.5","283.5","283.5","5.61","0.57","-0.42","-0.06"
="5876","上海商銀","46.8","-0.32","-0.43","+0.54","+2.3","-0.43","+4.93","+3.88","+4","+16.4","44.25","42.6","40.2","37.4","48.15","48.15","48.15","48.15","8.01","-4.62","-0.34","+0.2"
="5880","合庫金","24.2","+0.62","+1.26","+1.47","+2.76","+2.11","+6.14","+8.28","+15.2","+19.2","22.75","21.6","20.8","19.15","24.25","24.25","24.25","24.25","21.5","9.99","-1.56","-0.36"
="6026","福邦證","17.6","+2.92","+4.45","+4.45","+7.98","+1.73","+8.64","+27.5","+6.67","+94.7","15.5","13.05","13","8.9","17.8","17.8","19.45","21.85","1.32","7.85","+0.07","+0.87"
="6104","創惟","187.5","+2.46","+1.08","-3.35","+1.35","-3.1","+35.4","+24.2","+211","+147","134","112","60.1","48","204.5","204.5","204.5","204.5","-1.46","-3.79","+0.2","-1.82"
="6118","建達","32.9","+9.85","+20.7","+9.85","+30","+3.95","+104","+143","+163","+194","15.65","12.5","12.4","10.9","32.9","32.9","32.9","32.9","-1.64","-1.02","-14.3","-17.5"
="6126","信音","28.95","+0.52","+2.66","-1.03","+8.43","+3.95","+3.21","+20.1","+19.6","+16.3","25.95","23.4","22.15","21.15","29.9","32.6","32.6","34.95","2.04","4.74","+0.25","+0.13"
="6138","茂達","262","+2.75","+3.15","-2.24","+2.34","+12","+46.4","+66.9","+86.5","+203","173","140.5","137","78.2","278.5","278.5","278.5","278.5","0.12","-2.71","-0.45","-3.93"
="6163","華電網","20.45","+2.25","+2.25","+0.25","+1.24","-1.68","-9.91","+11.1","+11.7","+29.4","19.5","18.25","16.35","14.8","23.2","23.2","23.2","23.2","-9.65","0.94","-0.06","+0.4"
="6167","久正","14.15","+9.69","+10.1","+10.5","+7.2","+15.5","+46.2","+62.8","+68.3","+96.8","9.74","8.41","8.28","7","15","15","15","15","-1.42","1.03","",""
="6182","合晶","83.3","-3.7","-2.46","-3.92","-1.88","+17","+25.6","+18","+59.3","+88","66.3","54.5","52.7","37.6","88.4","88.4","88.4","88.4","0.9","0.52","+1.62","+3.72"
="6190","萬泰科","33.4","-1.76","-1.76","-10.1","-9.24","+12.1","+24.2","+37.7","+25.1","+96.5","26","22.25","21.85","16.55","39.7","39.7","39.7","39.7","0.14","-0.09","+6.75","+29.5"
="6191","精成科","38.4","-0.65","+1.86","+0.52","+4.35","+1.05","+3.5","+20.4","+21.9","+49.7","35.7","30","30","23.2","39.45","39.45","41","41","9.99","10.4","+0.07","+0.17"
="6196","帆宣","156.5","+0.32","+2.62","+0.97","+7.56","+4.33","+34.3","+34.9","+53.4","+39.1","116","104","101","87","165","165","165","165","-3.41","5.82","-1.82","+1.15"
="6205","詮欣","61.9","+5.99","+12.5","+8.6","+22.6","+20.7","+42.1","+104","+106","+26.5","41.4","29.6","28.5","27.15","61.9","61.9","61.9","61.9","-3.27","-1.38","-0.48","+2.41"
="6235","華孚","28.05","+10","+11.5","+17.4","+41.7","+46.9","+50","+60.3","+50.4","+60.7","18.6","15.8","15.8","15.3","28.05","28.05","28.05","28.05","0.59","0.47","+2.78","+3"
="6239","力成","96.8","+0.62","-1.33","-2.32","-0.41","-2.42","+0.1","-12","-7.37","-4.16","96","93.5","93.5","92","102","112.5","116","117","-48.5","-18.9","+0.16","-2.28"
="6243","迅杰","70.6","+0.86","-0.56","+9.29","+23.6","+56.9","+52","+235","+333","+427","41.85","15.7","15.65","12.65","76.7","76.7","76.7","76.7","3.67","1.89","+7.88","+9.13"
="6244","茂迪","34.65","+1.76","+4.05","+3.74","+1.32","+1.61","+2.06","+18.5","+16.1","+0.43","31","27.6","27.25","25.95","37.95","37.95","37.95","43.25","-4.26","-7.02","",""
="6251","定穎","22.3","-1.11","+0.9","-0.45","+5.69","+0.68","+3","-7.85","+11.5","+16.1","20.1","18.5","18.5","15.75","22.8","24.45","25.4","25.4","6.64","12.3","-0.2","+0.05"
="6265","方土昶","19.45","+1.83","+11.8","+22.7","+25.9","+24.7","+72.9","+85.2","+137","+186","10.8","9.64","8.1","6.72","20.55","20.55","20.55","20.55","1.01","0.86","+5.67","+2.2"
="6271","同欣電","291.5","-1.35","0","-1.85","-3.48","-9.75","+7.96","+15.2","+61","+40.5","266","208","178","145","323.5","323.5","323.5","323.5","4.13","6.84","-3","+0.49"
="6278","台表科","121","+2.11","+4.31","+2.11","+3.42","-1.63","+10","+11.5","-3.2","-7.98","110","97.1","97.1","91.1","127.5","127.5","138.5","139","0.54","2.73","0","+0.02"
="6282","康舒","33.8","+1.96","+4.48","+1.65","-2.03","-4.52","-1.31","+26.1","+27.5","+14.4","32.25","26.2","25.05","22.5","39.55","39.55","39.55","39.55","-2.26","-1.12","-2.49","-1.33"
="6411","晶焱","272","-2.16","+2.06","-2.16","+0.37","-0.37","+26.8","+59.1","+108","+201","210.5","156","127","88.8","302","302","302","302","5.22","3.79","+2.75","+5.07"
="6418","詠昇","29.95","+8.91","+4.36","+6.21","+17.2","+20.3","+60.6","+125","+104","+106","18.35","12.95","12.35","12.35","30.4","30.4","30.4","30.4","-0.95","0","+0.42","+0.97"
="6443","元晶","41.2","+8.42","+14.3","+16.4","+16.5","+10.3","+9.57","+36.9","+33.5","+2.62","33.8","27","26.25","26.25","41.6","41.6","41.6","48.95","2.51","2.11","-2.77","+0.43"
="6446","藥華藥","267.5","+9.86","+11.5","+13.1","+30.5","+47.8","+182","+201","+194","+176","96","69","69","69","267.5","267.5","267.5","267.5","-8.66","-7.31","",""
="6485","點序","165","0","+0.61","-0.6","-1.79","+6.11","+29.4","+9.27","+47.3","+469","128","100","100","28.75","176.5","176.5","191","191","-0.25","-0.4","-2.72","-5.8"
="6494","九齊","161","-2.72","+3.87","+0.62","+4.55","0","+5.23","-6.12","+26.3","+281","147","124","120.5","43.35","174","174","182","182","5.37","3.26","-0.75","-1.64"
="6530","創威","29.35","+9.93","+7.9","+18.6","+34.6","+29.3","+34.6","+57.8","+54.9","+56.1","21.2","18.5","18","16.5","29.9","29.9","29.9","29.9","-1.67","-0.73","+0.86","+0.96"
="6603","富強鑫","19.4","-1.27","-0.26","-3.48","+2.11","+6.01","+13.5","+33.8","+59","+63","16.2","14.3","12.1","10.95","21.2","21.2","21.2","21.2","13.3","9.8","+0.22","+0.12"
="6706","惠特","222","+3.26","+8.03","+6.22","+5.21","+0.23","0","+15.6","+26.5","+29.1","200","157","157","129.5","232","232","232","233","18.6","14.8","-0.21","-0.3"
="8040","九暘","79.8","+3.5","+3.64","+1.66","+13.8","+0.76","+20.9","+29.5","+72.5","+357","64.5","49.05","45","16.15","87.6","87.6","87.6","87.6","-1.21","-1.13","+3.38","+3.52"
="8044","網家","134","+0.75","+2.68","+0.37","-1.11","-4.29","-10.1","+23.5","+18.1","+51.9","128","108","98.7","77.3","154","157.5","157.5","157.5","-20","-13","-1.06","-3.11"
="8046","南電","581","-3.33","-1.53","-4.44","-0.51","+3.57","+4.12","+28.1","+65.1","+243","534","388.5","338","167","631","631","631","631","-7.66","2.71","-2.65","+0.68"
="8054","安國","69.4","+2.36","+9.64","+5.79","+11.9","+3.89","+29.7","+27.6","+53.2","+229","50.8","38.6","38.6","19.75","72","72","73.7","73.7","1.72","0.28","+0.72","+0.35"
="8069","元太","123","-3.15","+4.24","+0.82","0","+1.65","+31.7","+63.6","+91.9","+186","88.2","64.2","63.2","41.85","131","131","131","131","3.51","2.29","+0.9","+0.84"
="8103","瀚荃","50.3","+2.34","+6.23","+2.34","+5.56","-2.9","+1.93","+24.4","+19.9","+53.4","46","37.75","37.75","31.3","53.7","53.7","53.7","53.7","-0.07","11.4","-0.33","-0.26"
="8104","錸寶","54.1","-4.08","-1.28","+5.66","+11","+10.3","+12.6","+7.34","+11.9","+3.44","46.4","44.2","44.2","41.4","60.2","60.2","60.7","66.5","-0.35","-0.27","+31","+31"
="8111","立碁","24.2","+10","+11.5","+9.75","+16.1","+11.5","+31.2","+32.6","+21.6","+37.1","18.6","15.25","15.25","15.25","24.2","24.2","24.75","25.8","4.71","12.6","0","-0.4"
="8112","至上","44.9","+0.56","+1.24","-0.11","+2.28","+0.67","+3.46","+5.15","+12.2","+34.4","43.05","41.35","39.25","33.4","45.2","46.4","48","49.3","-17.5","21.3","0","-0.06"
="8163","達方","49.2","-0.81","+1.13","+4.35","+7.42","+8.25","+14","+11.7","+16.9","+8.37","42.45","38.7","38.7","37.85","50.3","50.3","50.3","52.9","0.24","2.06","+0.86","-0.1"
="8182","加高","53.7","-5.79","-5.46","-9.14","-7.73","-11.4","+25.5","+7.51","+44.7","+79.9","43.9","40.2","37.4","26.05","64.5","64.5","64.5","64.5","-10.5","-7.81","-0.66","-0.14"
="8183","精星","72.2","+3.59","+4.03","+5.09","+18.4","+18.6","+54.8","+73.6","+70.7","+267","45.05","34.15","34.15","18","73","73","73","73","-1.37","-1.08","+2.96","+2.45"
="8215","明基材","37.2","-1.98","-1.46","-4.49","+0.4","-1.98","-0.13","+2.9","+41.4","+40.4","35","30.1","24.5","21.15","42.4","42.4","43.5","43.5","-13.1","0.83","-0.81","-0.46"
="8289","泰藝","38.8","-2.39","-2.88","-7.62","+3.33","-1.52","+29.1","+14.6","+116","+223","29.2","26.2","17.75","11.4","46.2","46.2","46.2","46.2","-1.51","-0.77","+0.67","+0.18"
="9904","寶成","33","+0.92","+1.54","+1.54","+0.76","-3.93","-2.22","+2.01","-15.4","+5.6","32.05","31.8","31.55","27.85","35.3","35.8","40.5","40.5","-41.6","-41.7","-0.21","-0.42"
