"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/24成交量(張)","12/23成交量(張)"
="5243","乙盛-KY","68.2","+4.28","+5.9","+6.73","+2.1","-3.12","+14.6","-2.99","68.8","68.8","68.8","70.6","76.1","76.1","84","64.7","63.5","63.5","63.5","59.1","54.5","49.6","-7.86","-3.98","-0.01","-0.07","5,141","660"
="5251","天鉞電","19.2","-9.86","+8.78","+3.5","+32.4","+37.6","+36.7","+33.3","23","23","23","23","23","23","23","17.55","17.05","14.7","13.7","13.5","12.85","11.2","+0.5","+0.35","+10.4","+1.04","3,905","2,073"
="5258","虹堡","41.3","+2.86","+4.42","+2.99","+21.3","+22.4","+53","+94.8","43.7","43.7","43.7","43.7","43.7","43.7","43.7","39","38.15","33.65","30.7","24.4","19.85","17.8","+0.59","-2.17","-0.78","-6.23","16,399","5,846"
="5309","系統電","39.95","-2.92","-2.44","-0.12","-10.2","-11.5","+32.1","+27.2","42.3","42.3","45.1","47","47","47","47","39.75","39.75","39.5","39.5","30","28.35","23.9","+2.37","-1.75","","","3,673","2,693"
="5347","世界","156","+0.32","-0.64","+0.32","+1.63","+3.31","-0.95","+32.8","159","159","159","168","168","177","177","155.5","154","148.5","145.5","136","110","98.5","+20.3","+14.8","+0.2","+0.06","3,264","4,296"
="5351","鈺創","92.4","-0.86","-2.22","+0.54","+8.58","+5.6","+94.9","+247","98.5","98.5","99.9","99.9","104","104","104","92","92","80.8","80.2","37.1","26.65","19.7","-0.88","-1.41","-1.17","-3.17","32,093","35,503"
="5371","中光電","83.8","-1.3","+0.24","-0.24","+2.57","-0.24","+52.6","+38.7","85.8","85.8","89.1","89.1","96","96","96","82.8","81.6","78.7","75.6","52.7","52.1","35.5","+1.59","-12.7","+0.01","-1.03","2,676","2,877"
="5388","中磊","68.4","-1.87","+0.59","+0.59","-0.87","+1.79","+7.04","-0.58","70.5","70.5","70.6","70.6","70.6","70.7","81.8","67.4","67.2","67.2","63.6","59.7","59.7","59.1","+27","+18.5","+0.41","+0.64","1,779","2,844"
="5450","南良","19.45","-2.75","-3.71","+0.78","+13.7","+13.7","+13.7","+11.1","21.2","22.25","22.25","22.25","22.25","22.25","22.25","19.35","19.35","17.1","16.95","15.6","15.6","15.6","-0.16","+0.08","-2.53","+0.32","618","645"
="5469","瀚宇博","45.25","+1.46","+2.49","+2.72","+1.23","-1.31","+4.5","-4.84","45.6","45.6","45.6","46.1","47.95","51.2","54","44.1","43.8","43.8","43.15","37.9","37.9","37.9","+10.5","+3.64","0","-0.05","3,677","1,032"
="5483","中美晶","228.5","-0.22","+4.82","+1.56","+1.11","+6.28","+19.6","+19.6","231","231","233","233","233","233","233","217","215.5","215.5","197","168","160","140","-0.26","-6.02","+0.28","-0.94","7,101","14,276"
="5488","松普","9.85","-2.48","-4.83","-0.51","+9.08","+9.44","+24.2","+25.3","10.55","10.65","10.9","10.9","10.9","10.9","11","9.83","9.75","8.99","8.45","7.53","7.53","6.28","0","-0.26","","","1,272","1,143"
="5522","遠雄","61.9","+0.81","-1.59","-3.43","-5.21","-6.78","+10.3","+14","63.3","63.6","65.4","66.4","69.8","69.8","69.8","61.4","61.4","61.3","61.3","56","51.9","49.1","-19.5","-25.9","-0.49","+0.2","450","1,473"
="5607","遠雄港","66.1","-1.34","-5.3","-2.07","-1.05","+22.4","+66.3","+75.1","70","70","71.2","71.2","71.2","71.2","71.2","66","66","66","51.5","39.15","34.85","25.7","-2.44","+7.06","-1.35","-0.6","1,304","1,638"
="5871","中租-KY","255","+0.99","+1.8","+0.2","-0.58","+3.45","+1.19","+23.2","256","256","260.5","264.5","276","283.5","283.5","249","248","247.5","239.5","223","199","150.5","-11.9","-7.9","+0.21","+0.19","962","937"
="5876","上海商銀","47.4","0","+1.17","+0.11","+0.74","-0.32","+6.28","+4.87","47.6","47.6","47.6","47.9","48.15","48.15","48.15","46.7","46.4","46.4","45.2","42.6","40.2","37.4","+6.41","-2.2","+0.04","-0.03","1,147","2,555"
="5880","合庫金","25.05","+0.2","+0.2","-0.2","-0.2","+5.7","+13.1","+17.9","25.1","25.1","25.45","25.45","25.45","25.45","25.45","24.85","24.75","24.6","23.4","21.75","20.9","19.15","+19.8","+6.96","+0.17","+0.57","4,933","6,594"
="6005","群益證","16.55","0","0","+0.91","-1.19","0","+8.17","-0.9","16.6","16.6","16.8","16.85","16.9","17.85","19.6","16.35","16.25","16.25","15.95","14.5","14.5","12.95","+15.5","+5.08","+0.01","+0.01","1,811","1,839"
="6026","福邦證","20.35","+0.25","+4.9","+8.82","+10.9","+18.7","+39.9","+18.7","20.5","20.5","20.5","20.5","20.5","20.5","21.85","19.4","18.65","18.35","15.5","13.05","13","9.35","+7.43","+6.46","+0.63","+0.67","3,896","6,746"
="6104","創惟","199","-3.4","-3.63","-2.93","+10.2","+5.85","+28.4","+215","214.5","222","222","222","222","222","222","199","197","175.5","171","112","63.2","48","+0.16","-0.69","+1.68","-5.43","12,880","24,461"
="6108","競國","22.25","-1.55","+5.45","+5.45","+3.01","+3.25","+2.77","+10.1","22.85","22.85","22.85","22.85","22.85","26.35","26.35","21.1","20.95","20.75","20.6","19.5","19.5","16.95","-1.64","-5.32","0","0","2,200","2,980"
="6111","大宇資","96","-4.95","-0.72","+11.2","+32.8","+47.7","+36.9","+50","111","111","111","111","111","111","111","94.4","92","71.3","63.2","61","61","49.75","+2.28","+1.54","+1.59","+9.24","8,238","11,735"
="6118","建達","44.6","+0.9","+4.57","+9.72","+6.32","+57.6","+202","+211","44.7","44.7","49.2","49.2","49.2","49.2","49.2","41.1","40.85","40.2","23.25","12.5","12.4","10.9","+17.1","+18.5","-1.65","-11.1","1,249","1,206"
="6125","廣運","26.45","0","+0.57","+0.95","+0.19","-1.12","-5.03","+16.8","26.9","26.9","27.5","27.5","29.8","29.8","31.3","26.15","26.05","25.85","25.2","25.2","21.45","19","+23.9","+8.59","+1.39","+1.35","1,394","2,749"
="6133","金橋","11.2","+0.9","+7.69","+12","+26.8","+26.8","+27.9","+25.4","11.65","11.65","11.65","11.65","11.65","11.65","12.65","10.3","9.95","8.89","8.49","8.3","8.28","8.19","+0.63","-0.01","+4.98","+5.12","2,284","11,405"
="6138","茂達","254.5","-2.86","-1.17","-4.86","+3.88","+8.76","+62.1","+50.6","277","277","277","278.5","278.5","278.5","278.5","254","253.5","230.5","230.5","141.5","140.5","78.2","+3.52","+0.73","-0.88","-2.35","6,282","8,340"
="6143","振曜","58.7","0","-1.68","+0.17","+1.56","-1.51","-2","+30","61.5","61.5","61.5","61.5","66.3","66.3","66.3","58.5","58.5","56","52.9","48.35","40.6","37.2","+11","+9.11","+0.04","+0.01","4,402","1,119"
="6152","百一","12.7","+9.96","+11.9","+12.9","+10.4","+19.2","+55.4","+25.7","12.7","12.7","12.7","12.7","12.7","12.7","14.55","11.3","11.1","11.1","10.25","7.86","7.86","7.86","+27.1","+15.9","0","0","14,348","1,510"
="6156","松上","20.9","-0.71","+4.24","+0.97","+13.6","+16.8","+31.9","+19.8","21.7","21.7","22.05","22.05","22.05","22.05","24.35","20.2","19.5","18.6","16.95","14.35","14.35","14.35","-5.54","-3.34","+0.35","+0.03","1,289","1,610"
="6158","禾昌","43.95","+3.17","+24.7","+25.9","+25.6","+29.8","+29.3","+45","46.85","46.85","46.85","46.85","46.85","46.85","46.85","35.8","34.9","34.7","30.95","30","29.3","25.1","-0.2","+0.14","+2.23","+2.27","12,882","5,674"
="6163","華電網","20.35","-0.49","-0.25","-1.45","-3.1","-0.97","-0.25","+16.3","20.8","20.85","22.35","22.35","23.2","23.2","23.2","20.2","20.05","20.05","19.5","18.5","16.35","14.8","-3.81","-21.7","-3.78","-6.22","1,047","1,431"
="6167","久正","15.6","-3.11","-8.24","+5.76","+18.2","+20.9","+78.5","+81.4","17.2","17.2","17.2","17.2","17.2","17.2","17.2","15.2","14.9","12.9","12.35","8.69","8.28","7.3","-2.24","+1.65","","","7,242","5,330"
="6170","統振","46.75","-0.11","-0.43","+9.48","+7.84","-1.99","+13.2","+70.9","49.8","49.8","49.8","49.8","56.4","56.4","56.4","45.9","42.7","41.9","41.9","36.2","29","16.6","+0.71","+0.35","+0.94","+1.03","1,451","2,519"
="6175","立敦","47.7","+0.63","+4.61","+5.88","+1.6","+3.02","-2.95","+25.5","48.95","48.95","48.95","50.8","53.5","59.6","59.6","45.85","45.05","45.05","43.7","39.05","37.85","29","+3.72","+2.91","+1.15","+0.95","2,614","2,965"
="6180","橘子","66.8","-2.2","-2.62","-6.05","+5.36","+10.2","+16.4","+3.89","70","73.8","73.8","73.8","73.8","73.8","73.8","66.7","66.7","63.1","58.4","53.8","53.8","53.8","+3.88","+2.46","+1.14","+2.31","4,885","4,446"
="6182","合晶","82.5","-0.84","+1.6","+0.12","-2.83","+7.98","+19.6","+35.5","85.2","85.2","86.5","89.5","89.5","89.5","89.5","81","80.5","79.7","75.6","54.5","54.5","37.6","-1.1","-5.09","-0.84","-1.52","17,025","42,990"
="6185","幃翔","15.25","-2.87","+1.67","+3.04","+3.04","+15.5","+15.1","+18.2","16.45","16.45","16.45","16.45","16.45","16.45","16.45","15","14.4","13.6","12.9","12.75","12.55","11.5","-0.27","-0.54","+2.39","+1.1","1,757","8,697"
="6188","廣明","46.45","+0.22","+0.87","+3.22","+3.22","+16.4","+28.5","+15.3","46.85","46.9","47","47","47","47","56.5","45.55","45.15","43.8","38.05","33.75","33.75","33.75","+22.8","+14.1","-0.01","+0.12","2,741","3,776"
="6190","萬泰科","42.4","-1.17","+4.69","+6.67","+8.16","+29.3","+82.8","+66.6","45.4","45.4","47.3","47.3","47.3","47.3","47.3","39.75","38","38","31","22.25","21.85","16.8","-0.09","-1.47","-45.9","-34.1","44,040","24,132"
="6191","精成科","38.2","+1.73","+2.14","+3.1","-1.67","-0.78","+15.2","+14.4","38.85","38.85","39.1","42.05","42.05","42.05","42.05","37.25","37","37","35.7","30","30","23.2","-21.2","-24.4","-0.09","-0.09","8,252","1,691"
="6196","帆宣","158.5","-4.52","-0.94","+2.26","-1.25","+5.67","+30.5","+41.5","166","166","166","169","169","169","169","158","154.5","147","140","104","101","87","+8.79","+16.5","+2.49","+11.3","8,899","6,611"
="6205","詮欣","74.4","-0.27","+9.41","+14.8","+19.8","+49.8","+136","+132","77","77","77","77","77","77","77","67.6","64","59.8","48.7","29.6","29.6","27.15","+1.28","+0.56","+3.49","+5.91","5,164","11,554"
="6207","雷科","38.8","+9.92","+12.5","+12","+24","+19.9","+31.1","+24.4","38.8","38.8","38.8","38.8","38.8","38.8","38.8","34.05","33.8","33.2","30.2","27.65","27.65","24.7","+5.94","+3.86","+0.03","0","11,116","4,185"
="6226","光鼎","16.45","+2.49","+2.17","+3.79","+2.81","+5.79","+21.9","+74.4","16.5","16.75","17.15","17.15","18.3","20.3","20.3","15.9","15.75","15.75","14.2","11.9","9.11","7.6","-0.82","-0.75","-0.53","+1.4","3,861","6,464"
="6235","華孚","33","-4.35","-0.15","+4.93","+1.69","+61.4","+90.8","+71.9","37.7","37.7","37.7","37.7","37.7","37.7","37.7","31.85","31.85","30.55","19.4","15.8","15.8","15.3","-6.08","-1.75","+0.73","+1.31","17,821","25,449"
="6239","力成","98.3","+0.41","+0.72","+2.18","+1.65","-0.41","-7.26","-7.7","99","99","99","102","108","116","117","97.3","96.1","96","95.3","93.5","93.5","92","+4.65","-17","+0.61","+0.53","2,588","2,088"
="6244","茂迪","36","-1.91","-2.7","-0.96","-4.26","-2.83","+28.1","+12.5","37.5","38.75","39.35","39.35","39.35","39.35","43.25","35.8","35.8","35.8","32.65","27.6","27.25","25.95","-2.28","-9.09","","","6,309","5,442"
="6251","定穎","22.45","-0.44","-0.66","-0.88","-5.67","+2.28","-4.67","-0.44","23.05","23.05","24.65","24.65","24.65","25.4","25.4","22.4","22.35","22.35","20.1","18.5","18.5","15.75","+0.93","-0.69","-0.3","-0.35","2,780","2,456"
="6257","矽格","58.9","+0.17","+1.73","+2.26","+1.38","-3.6","-5.61","+7.09","59.2","59.2","59.2","61.6","64.5","72.7","72.7","57.9","57.1","56.8","56.8","53.5","53.5","43.65","+5.23","-15.5","-0.03","-0.06","1,750","1,586"
="6265","方土昶","17.8","-0.56","-4.3","+4.09","-3.78","+16","+67.1","+90.4","19.1","19.1","19.35","20.95","20.95","20.95","20.95","17.7","16.8","16.7","15.1","9.64","8.99","7.01","-4.81","-2.26","+5.33","+4.52","2,349","4,149"
="6266","泰詠","25.85","+5.73","+21.1","+32.2","+31.9","+29.6","+32.2","+23.1","26.85","26.85","26.85","26.85","26.85","26.85","26.85","21.85","19.5","19.5","19.1","18.8","18.75","18.7","-12.7","-12.7","+7.58","+7.58","25,677","14,756"
="6271","同欣電","293.5","-0.17","+3.53","+2.98","+0.69","-6.83","+21.5","+33.7","298","298","298","318","323.5","323.5","323.5","283.5","277.5","277.5","277.5","208","203.5","145","+7.57","+2","-0.38","-1.46","1,853","3,658"
="6275","元山","38.25","+2","+4.37","+4.37","-2.17","+16.8","+26.2","+31.4","38.35","38.35","41.9","41.9","41.9","41.9","41.9","36","35.6","35.6","31.8","26.5","26.5","22.4","-5.36","+1.63","+2.25","+1.98","2,939","1,952"
="6278","台表科","119.5","-0.83","+1.27","+4.37","+2.58","+0.42","+13.8","-6.27","121.5","121.5","121.5","124.5","127.5","135","139","117.5","114","114","112.5","97.1","97.1","91.1","+14.1","+9.44","-0.14","-0.1","2,196","3,812"
="6279","胡連","138","+0.36","-1.43","-0.36","+1.85","+4.55","+10.4","+6.98","144.5","144.5","144.5","144.5","144.5","152.5","152.5","137.5","137","131","123","105.5","105.5","91.4","-3.44","-2.43","-0.17","-0.36","1,320","2,274"
="6282","康舒","39.95","+9.9","+13.7","+13.5","+11","+15","+38.2","+50.8","39.95","39.95","39.95","39.95","39.95","39.95","39.95","34.95","34.7","34.7","32.25","26.4","25.05","22.5","-1.66","-3.41","-0.12","-0.58","105,501","36,822"
="6285","啟碁","75.7","+0.53","+0.8","+0.26","+0.93","+0.66","+1.75","+7.68","75.8","75.8","79","79","80.6","81","84.2","74.6","74.3","74.3","72.3","69.2","67.6","58.8","+32.6","+11","+0.02","-0.16","1,452","1,385"
="6443","元晶","40.7","-2.16","-2.86","-2.86","-5.13","+5.71","+43.6","+17.5","42.7","44.3","44.35","44.35","44.35","44.35","48.95","40.5","40.5","40.2","33.8","27","26.25","26.25","-4.12","-4.39","-0.3","+0.64","22,952","19,961"
="6457","紘康","196","-4.16","0","+4.26","+3.16","-10.1","+7.1","+20.6","209","209","209","239.5","239.5","239.5","239.5","195","190","177.5","177.5","139","139","85.6","+5.24","-4.65","0","0","1,113","768"
="6488","環球晶","846","0","+5.49","+4.96","+4.06","-0.7","-0.82","-8.04","859","859","859","866","885","972","972","802","798","790","790","708","708","606","+23.8","+7.42","+0.62","+0.25","1,501","5,418"
="6494","九齊","155.5","-1.58","-0.32","+1.63","+0.32","-1.58","+4.36","+22","166","166","166","170.5","174","182","182","155","150","150","147","124","123","46.8","+1.36","+0.72","+0.04","+0.21","517","1,016"
="6499","益安","97.2","+1.25","+8","+30.5","+39.9","+35.2","+38.9","+88.7","101","101","101","101","101","101","101","86","78","71.9","67.6","61","56.6","45","+6.12","+5.48","+2.83","+3.25","4,701","1,098"
="6505","台塑化","96.8","+0.62","+1.89","+0.94","+0.1","-2.02","+1.89","-11.2","97.1","97.1","97.1","99","106","117.5","117.5","94.8","94.4","94.1","94.1","94.1","90.3","88.4","-0.35","-8.39","-0.04","-0.07","1,847","1,061"
="6509","聚和","69.3","-1","-2.26","+5.96","+4.68","+0.87","+21.4","+98","73.5","73.5","73.5","73.5","82.9","82.9","82.9","69.3","65.1","65.1","63.9","50.2","35.2","23.45","-1.16","+0.91","-1.54","-2.19","6,825","25,811"
="6514","芮特-KY","86.6","+0.46","+3.1","+4.59","+14.7","+54.6","+104","+77.3","90.4","90.4","92.8","92.8","92.8","92.8","92.8","84.3","83.1","80.1","53.2","39.5","39.5","39.5","+2.55","+4.43","+0.07","-0.55","806","940"
="6533","晶心科","535","+0.38","+0.56","+2.1","0","-7.76","+22.1","+7.65","547","547","547","589","635","642","644","523","510","493.5","493.5","351.5","351.5","268","+13","+6.19","+0.18","-0.13","1,600","1,224"
="6548","長科*","104","+0.48","+1.46","+5.26","+7.55","+3.48","+5.8","+44.4","107","107","107","107","111.5","115.5","115.5","101.5","99","93.8","93.8","87","70.5","52.3","+14","+16.2","-17.3","-23.6","3,698","1,851"
="6568","宏觀","382.5","+1.73","+4.79","+5.08","+6.25","+9.6","-1.54","+183","392","392","392","392","426.5","426.5","426.5","363","362.5","340","287.5","248.5","133.5","112","+5.36","+3.67","","","1,521","1,780"
="6576","逸達","120","-0.83","-4","-5.14","-2.44","+22.4","+60","+18.8","126.5","130.5","137.5","137.5","137.5","137.5","137.5","117","117","117","93.1","72.3","72.3","72.3","+17.1","+10.6","","","625","2,238"
="6603","富強鑫","18.05","-1.37","+1.12","+0.28","-2.17","-7.44","+8.08","+30.3","18.45","18.45","18.8","21.2","21.2","21.2","21.2","17.9","17.7","17.7","17.7","14.3","13.1","10.95","-3.94","-13.4","-0.07","-0.24","1,345","1,947"
="6698","旭暉應材","49.3","-3.33","-8.7","-12.9","+11.9","+23.4","+27.6","+21.3","56.5","58.5","58.5","58.5","58.5","58.5","58.5","49.2","49.2","46.05","38.25","33.3","33.3","33.3","-0.27","-0.32","-1.66","-4.43","1,554","2,375"
="6706","惠特","215.5","0","-1.37","-0.23","+0.7","-0.69","+15.9","+20.1","221","221","241","241","241","241","241","215","212","212","200","157","157","129.5","-3.55","-26.3","-1.22","-6.22","1,268","1,236"
="6756","威鋒電子","515","-0.96","+0.98","-1.72","+0.98","-8.04","+0.98","+33.8","532","532","544","591","625","625","625","515","510","498.5","498.5","385.5","368.5","211.5","-1.46","-0.17","-0.36","-0.66","698","1,035"
="8021","尖點","41.1","-0.48","+1.73","+0.86","-2.03","-1.56","-4.53","+1.86","41.9","41.9","43.3","43.3","46.9","49.5","49.5","40.6","39.4","39.4","39","35.05","35.05","25.65","+22.1","-35.5","-0.03","+0.44","844","1,158"
="8034","榮群","21.6","+9.92","+3.1","+12.2","+25.2","+34.2","+48.5","+15.8","21.6","22.7","22.8","22.8","22.8","22.8","23.4","19.65","19.2","18.4","15","12.9","12.9","12.9","-0.12","+0.92","+1.57","+1.34","6,344","1,344"
="8040","九暘","74.6","+2.47","+4.04","+3.32","+1.77","-4.73","+23.7","+6.57","78","78","78","82.5","87.6","87.6","87.6","72.6","69.8","68.2","68","49.05","49.05","19","+1.81","-1.2","-0.31","+0.44","9,711","1,246"
="8046","南電","567","-1.05","-1.73","+0.35","-0.87","+0.18","+19.9","+44.3","588","588","589","631","631","631","631","566","559","551","551","388.5","343","168","+4.78","+4","+0.29","+0.25","2,682","4,928"
="8054","安國","61.7","+0.82","+1.65","+2.32","-1.44","-4.34","+27.2","+41.2","63.4","63.4","64","70.2","72","73.7","73.7","61","59.2","59.2","58.9","38.6","38.6","20.7","+2.89","-3.29","-0.05","+0.12","3,330","1,315"
="8064","東捷","22.05","+4.01","+6.01","+4.5","+4.01","-3.29","+2.32","+11.4","22.65","22.65","22.65","22.65","24","24.8","24.8","20.9","20.55","20.55","19.85","17.2","17.2","13.75","+10.3","-0.17","-0.16","-0.16","21,548","1,405"
="8069","元太","148","+3.86","+8.42","+3.5","+8.82","+21.8","+79.4","+102","153","153","153","153","153","153","153","135","132.5","129","114","64.2","64.2","43.2","+9.76","-2.15","+1.73","-0.47","54,679","15,966"
="8071","能率網通","14.4","+9.92","+10.3","+11.6","+11.2","+15.7","+24.1","+12.5","14.4","14.4","14.4","14.4","14.4","14.4","15.3","13","12.9","12.75","11.95","11.6","11.3","11.2","-0.18","-0.52","0","0","5,528","304"
="8076","伍豐","34.5","0","-3.09","+2.07","+4.55","+9.35","+17.9","-10.2","36.3","36.3","36.3","36.3","36.3","38.95","42","34.5","33.7","31.1","29.2","27","27","24.85","-2.26","-0.92","-0.02","+0.42","6,871","1,787"
="8092","建暐","13.35","+9.88","+15.1","+39.1","+45.1","+45.3","+64","+51.4","13.35","13.35","13.35","13.35","13.35","13.35","13.35","11.2","9.86","9.05","8.81","7.94","7.77","7.77","-0.05","+0.58","","","1,938","1,470"
="8096","擎亞","15.2","-1.3","+1","+1.33","+10.5","+8.19","+17.8","+6.67","15.75","15.75","16.55","16.55","16.55","16.55","16.55","15.05","14.75","14.75","12.6","11.75","11.75","10.35","-0.65","-2.35","-0.27","-0.47","1,846","10,850"
="8104","錸寶","77.4","+1.71","+16.4","+16","+10.4","+58.4","+57.8","+52.4","80.8","80.8","80.8","80.8","80.8","80.8","80.8","67.2","63.8","62.9","47.5","44.2","44.2","41.4","+2.91","+2.13","+19.2","+3.25","17,698","17,202"
="8111","立碁","29.95","-3.7","-1.48","+1.01","+6.96","+29.7","+68.7","+52","31.8","31.8","32.5","32.5","32.5","32.5","32.5","29.9","29.3","28.15","20.5","15.25","15.25","15.25","+2.23","+3.56","-1.72","-1.16","7,940","11,100"
="8112","至上","47.2","+0.11","-0.84","-1.05","0","+6.43","+4.42","+18.9","47.95","47.95","48.3","48.3","48.3","48.3","49.3","47","47","46.55","43.05","41.35","39.6","33.7","-3","+5.89","+0.16","+0.14","2,186","6,538"
="8155","博智","167","+3.09","+15.6","+16","+25.1","+18.4","+17.6","+43.3","168","168","168","168","168","168","168","145","144","135.5","124.5","124.5","94.1","85.3","+9.54","+8.82","+1.35","+1.05","5,574","9,502"
="8163","達方","49.35","+1.54","+1.75","+1.13","+0.41","+7.28","+16.5","+12.9","49.85","49.85","50","50.5","50.5","50.5","52.9","48.45","48.2","48.1","44.3","38.7","38.7","37.85","+13.8","-8.77","-0.39","-0.54","6,081","1,423"
="8183","精星","70.9","+9.92","+12.5","+12.4","+5.04","+10.1","+67.2","+56.9","70.9","70.9","70.9","73","73","73","73","63.1","61.6","61.6","58.7","34.15","34.15","18.75","-5.64","-0.93","-0.38","-0.72","25,661","2,895"
="8201","無敵","17.75","-2.47","+2.01","+3.8","+0.28","+2.31","+14.1","+77.7","18.7","18.7","18.7","19","19.3","19.3","19.3","17.2","17","16.85","15.95","13.65","10.05","8.74","+0.76","+2.45","-2.72","-2.79","29,513","9,599"
="8215","明基材","38.3","-0.65","-0.26","+1.59","-3.16","+0.26","+4.93","+45.6","39.7","39.7","44.65","44.65","44.65","44.65","44.65","38.25","37.7","37.65","35","30.1","25.7","21.15","-3.93","-7.06","+0.09","-0.24","3,497","9,055"
="8255","朋程","242","-2.42","+9.01","+10.8","+7.32","-0.21","+21.6","+58.2","254","254","254","254","297","297","297","222.5","216.5","216","216","183","148","96.5","+1.02","-0.65","+1.04","+0.57","10,662","13,766"
="8271","宇瞻","48","+0.42","+3","+3.9","+2.67","+4.92","+12","+3.67","48.5","48.5","48.5","48.5","49.2","54.5","58.8","47.25","46","46","42.9","39.3","39.3","37.2","+11.1","+8.96","-0.03","-0.02","1,566","1,807"
="8289","泰藝","38.8","-0.51","+3.33","+6.01","+0.65","+0.65","+25.2","+106","40.15","40.15","40.15","46.2","46.2","46.2","46.2","38.35","36.3","36.1","35.85","26.2","18.5","11.4","+6.06","+4.07","-1.56","-0.86","1,465","2,503"
="8358","金居","78.4","0","+4.53","+4.67","+5.38","-1.63","+3.57","-5.2","79.5","79.5","79.5","80.2","87.8","90","92.9","75.1","72.7","72.7","72.7","62.4","62.4","45.2","+27.9","+12.6","-1.31","-0.23","5,854","12,175"
="8415","大國鋼","38.4","-1.16","-1.54","+1.86","+11.5","+9.71","+0.92","+18.2","39.8","39.8","39.8","39.8","39.8","45.35","45.35","37.85","37.7","34.2","33.2","32.9","32.75","25.25","+5.31","+14.6","+0.65","+1.4","4,310","4,578"
="8440","綠電","23.2","+9.95","+22.8","+22.8","+21.1","+21.8","+26.8","+16","23.2","23.2","23.2","23.2","23.2","23.2","23.5","18.9","18.85","18.85","17.85","17","16.95","14.15","0","-0.08","0","0","4,448","1,212"
="8478","東哥遊艇","155.5","-6.61","-2.81","-9.06","+1.63","+45.3","+90.8","+132","167","182","184.5","184.5","184.5","184.5","184.5","154.5","154.5","140","105","75.8","64.8","39.25","-1.23","-2.14","-5.59","-6.18","2,540","2,604"
="8996","高力","59","-1.67","-4.53","-4.38","-2.64","-0.84","+32.1","+22.9","62","65.6","65.6","65.6","65.6","65.6","65.6","58.8","58.8","58.8","55.4","40.8","40.8","38.5","-9.65","-8.99","-0.05","-0.01","240","421"
="9904","寶成","32.95","+0.76","+1.07","+1.38","-2.08","-3.09","-2.23","-12.3","33.05","33.05","33.85","34.25","35.8","40.5","40.5","32.55","32.3","32.3","32.05","31.8","31.55","27.85","-14.5","-32.2","-0.79","-0.92","2,550","1,972"
="9907","統一實","14","+0.36","0","+1.82","+6.06","+4.48","+2.94","-3.78","14.1","14.25","14.25","14.25","14.25","16.7","16.9","13.85","13.75","13.25","12.9","12.75","12.75","10.05","+9.1","+14.9","+0.04","+0.06","1,364","1,121"
="9933","中鼎","37","-0.13","+0.27","+0.82","+2.92","+1.23","+4.08","-3.52","37.2","37.35","37.35","37.35","37.6","39.8","41.55","36.9","36.6","35.75","35.6","35.35","35.05","34.9","+20.1","+19.4","0","0","890","1,245"
="9940","信義","36.2","-1.09","-0.55","-1.09","+8.87","+7.58","+16.8","+19.9","37","37.7","37.7","37.7","37.7","37.7","37.7","35.6","35.6","33.1","32.5","30.65","29.3","27.2","+20","+23.1","+0.36","+0.31","530","1,173"
