"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/28成交量(張)","12/27成交量(張)"
="2476","鉅祥","79.2","+2.33","+1.67","+22.2","+30.5","+37","+50.6","+80.8","81.8","81.8","81.8","81.8","81.8","81.8","81.8","75.6","64.8","59.6","55.8","46.8","41.65","20.55","+2.24","+6.66","-0.79","+4.9","17,235","29,374"
="2481","強茂","108","-0.92","-3.14","0","+5.37","+4.35","+17.6","+37.2","114","114","114","116.5","125","125","125","107","107","102","100.5","78","78","39.6","-16","-3.93","-0.6","+0.18","8,535","6,197"
="2482","連宇","17.5","+5.11","+7.03","+6.71","+4.79","+25.9","+33.1","+39.4","17.55","17.55","18.3","19.45","19.45","19.45","19.45","16.25","16.25","16.25","13.6","12.05","11.15","9.9","+3.96","+3.81","-2.19","-19.7","6,364","2,482"
="2483","百容","26","-2.99","+5.91","+7","+8.56","+8.79","+1.76","+15","27.6","27.6","27.6","27.6","27.6","31.45","31.45","24.6","24.25","23.7","22.85","22.5","22.1","18","-1.38","-0.81","+0.31","+0.31","1,462","8,303"
="2484","希華","39","-1.14","-1.76","-2.13","+1.17","-2.26","+23.2","+12.4","40.3","42","42","43.6","46.1","46.1","46.1","39","39","38.65","38.2","28.45","28.45","21.6","-3.87","-3.55","-0.18","+0.09","1,602","1,429"
="2485","兆赫","21.6","-1.59","+0.23","+0.7","+2.37","+2.86","+18","+0.93","22.4","22.4","22.9","23.35","23.35","23.8","27","21.35","21.35","21.2","20.1","17","17","16.7","+12.7","+11.5","-0.05","-0.13","2,391","5,165"
="2497","怡利電","83.2","+2.97","+2.72","+2.59","+1.59","+39.1","+151","+145","89","89","89","91","91","91","91","79.1","78.5","74.2","57.5","28.6","28.6","25.4","-8.47","-8.73","+0.56","-1.27","11,966","12,528"
="2498","宏達電","83","-3.04","-4.71","0","+9.64","+6.68","+116","+112","89.5","89.5","89.5","89.5","97.3","97.3","97.3","83","83","75.3","72.3","33.7","33.7","27.7","-6.29","+1.36","-2.48","-0.48","51,816","40,969"
="2504","國產","28.9","-1.53","-0.34","-3.99","+6.84","+7.24","+22.2","+18.2","29.5","30","30.6","30.6","30.6","30.6","30.9","28.65","28.65","27","25.95","23","21.1","20.6","+2.06","+5.76","-0.11","-0.19","6,107","3,663"
="2534","宏盛","23.8","-2.06","-1.24","-0.63","+3.48","+3.93","+8.68","+22.4","24.5","24.5","24.5","24.5","24.9","24.9","24.9","23.8","23.7","22.7","21.95","21.7","19.45","17.85","+26.7","+19.8","+0.13","-0.01","2,174","1,625"
="2537","聯上發","10.3","+0.49","+0.49","0","+0.49","-0.96","+3.41","+4.15","10.4","10.4","10.5","11.05","11.15","11.15","11.15","10.15","10.15","10.15","10.05","9.3","9.11","7.92","+10.5","+2.77","0","0","2,465","1,833"
="2542","興富發","46.15","-0.22","+0.22","-1.81","-0.75","-1.39","+1.88","+5.97","46.35","47","47.75","47.75","48.7","49.8","49.8","45.9","45.8","45.8","45.8","44.15","43.15","40.4","-17.2","-25.7","-15.1","-30.9","3,629","4,207"
="2610","華航","26.9","-0.37","+2.87","+2.28","+3.86","+0.75","+58.7","+41.6","27.2","27.2","27.65","30","31.15","31.15","31.15","26.05","26.05","25.95","24.25","16.05","15.4","9.97","-6.07","-3.02","-0.24","-1.25","113,787","114,941"
="2618","長榮航","27.4","0","+3.01","+2.43","+4.58","+6","+47.3","+36.7","27.8","27.8","27.8","30.55","30.55","30.55","30.55","26.4","26.4","26.1","23.5","18.05","17.05","11.9","-0.8","-0.4","-1.67","-1.62","61,163","79,965"
="2633","台灣高鐵","29.6","+0.51","+0.85","+0.85","+1.02","-1.5","-1","-1.33","29.65","29.65","29.65","30.2","30.7","31.1","31.8","29.25","29.25","29.1","29.1","28.2","28.2","26.8","+19.4","+13.5","-0.27","-0.27","4,423","2,225"
="2634","漢翔","29.55","-0.51","+0.68","+1.55","+1.9","-0.84","+4.79","+1.55","29.9","29.9","29.9","30.4","30.85","31.2","32.1","29.3","29","28.85","28.8","27.8","27.2","25.45","+18.2","+11.6","0","0","1,573","2,253"
="2801","彰銀","16.95","+0.89","+1.5","+1.5","+1.19","+0.59","+3.35","+5.28","16.95","16.95","16.95","17","17.4","17.4","18.3","16.7","16.65","16.55","16.4","16.2","16","15.95","+30","+18.6","+1.3","+1.25","6,405","4,242"
="2809","京城銀","40.5","0","+0.37","+1.76","+2.27","-0.74","-4.14","+2.4","40.7","40.7","40.7","40.8","42.65","44.6","44.6","40.2","39.7","39.25","39.25","39.25","39.25","37.6","-10.1","-19.5","+0.01","-0.78","2,979","2,928"
="2812","台中銀","12.05","+0.42","0","+0.42","+0.42","0","+3.88","+3.88","12.1","12.1","12.1","12.1","12.25","12.25","12.25","11.95","11.95","11.95","11.9","11.45","11.35","10.65","+0.14","+0.55","-29.8","-30.9","10,200","13,495"
="2834","臺企銀","9.9","+0.92","+1.54","+2.06","+2.7","+1.23","+3.23","+4.98","9.91","9.91","9.91","9.91","10.05","10.05","10.3","9.75","9.7","9.62","9.6","9.41","9.39","9.1","+17","+8.96","-0.02","-0.03","30,618","13,949"
="2838","聯邦銀","13.4","+1.9","+2.68","+2.68","+2.68","+10.3","+13.1","+14.5","13.5","13.5","13.5","13.5","13.5","13.5","13.5","13.05","13","12.9","12.05","11.65","11.55","10.3","+14.7","+10.6","0","0","2,660","1,068"
="2845","遠東銀","10.8","+0.93","+0.93","+1.89","+2.86","+2.37","+2.86","+1.89","10.8","10.8","10.8","10.8","10.9","11.15","11.2","10.7","10.6","10.5","10.4","10.35","10.3","10.2","+28.1","+18.2","+0.79","+0.79","3,495","1,519"
="2867","三商壽","9.18","+0.11","+0.88","+0.55","+0.77","-1.18","-1.92","-1.82","9.24","9.24","9.24","9.33","9.6","9.6","10.9","9.12","9.09","9.09","9.09","9.05","8.93","7.96","+9.05","-2.2","+0.02","+0.01","3,052","1,514"
="2880","華南金","21.15","+0.95","+0.95","+1.2","+0.95","+2.92","+3.42","+14.9","21.15","21.15","21.15","21.2","21.35","21.35","21.35","20.85","20.8","20.75","20.2","19.95","18.25","17.15","+32.7","+18.1","-0.14","-0.13","11,157","4,515"
="2881","富邦金","75.9","+0.93","+1.47","+1.47","+1.34","+2.29","-2.06","+4.55","75.9","75.9","75.9","76.9","77.5","85.7","85.7","74.8","74.4","74","73","72","72","45.3","+34.1","+16.5","-0.42","-0.26","17,438","9,593"
="2882","國泰金","62.3","+1.63","+2.98","+3.32","+3.49","+3.49","+5.59","+16","62.4","62.4","62.4","62.4","63.5","63.5","63.5","60.5","60.1","59.8","59","55.4","53.1","39.9","+45.2","+37.2","+0.59","+0.6","33,848","12,190"
="2883","開發金","17.1","+1.18","+2.4","+3.01","+3.01","+4.59","+20.4","+31.5","17.1","17.1","17.1","17.1","17.5","17.5","17.5","16.7","16.5","16.45","15.9","13.8","12.9","8.9","+13.4","-0.77","+2","+3.3","69,524","27,520"
="2884","玉山金","28","+0.18","+0.36","+0.18","+0.9","+1.45","+6.06","+7.07","28","28","28","28.05","28.25","28.25","28.25","27.9","27.8","27.6","26.95","25.85","25.8","23.6","+48.4","+33.5","0","-1.97","16,229","6,087"
="2885","元大金","25.05","+0.2","+0.4","+1.21","+1.42","+2.45","+1.83","-5.11","25.05","25.05","25.1","25.25","25.4","27.8","27.8","24.9","24.75","24.6","23.7","23.7","23.15","19.85","+30.3","+11.1","+0.02","+0.01","12,846","5,450"
="2886","兆豐金","35.6","0","+0.28","-0.42","+0.56","+5.01","+9.88","+9.37","35.6","35.7","36","36","36","36","36","35.35","35.35","35.1","33.55","31.85","30.6","28.15","+31.7","+26.9","-0.59","-0.37","8,822","10,579"
="2887","台新金","18.9","+0.8","+1.34","+1.61","+0.8","+3","+4.71","+24.8","18.95","18.95","18.95","19.1","19.45","19.7","19.7","18.65","18.55","18.5","18","17.65","15.15","12.5","+36.9","+23.8","+0.03","+0.03","15,639","7,379"
="2888","新光金","10.9","+2.35","+2.83","+3.32","+4.31","+0.46","+16.1","+14.6","10.9","10.9","10.9","10.9","11.7","11.7","11.7","10.6","10.5","10.4","10.4","9.07","8.93","8.03","+1.05","+3.47","+2.62","+3.45","90,392","44,810"
="2889","國票金","15.9","+0.32","+0.32","+0.63","-0.31","-0.62","-0.62","-3.34","15.9","15.9","16","16.1","16.45","17.7","18.2","15.8","15.8","15.8","15.7","15.45","15.45","12.5","+7.19","+3.44","-0.29","-0.09","5,649","2,420"
="2890","永豐金","16.05","+0.63","+0.31","+0.94","+2.56","+5.94","+15.9","+16.7","16.05","16.05","16.05","16.1","16.1","16.1","16.1","15.9","15.8","15.6","14.9","13.65","13.2","10.95","+14.4","+7.97","+0.03","+0.18","12,086","5,414"
="2891","中信金","25.95","+0.58","+0.19","+1.17","+1.57","+5.06","+13.3","+14.8","25.95","25.95","25.95","26.05","26.05","26.05","26.05","25.75","25.7","25.25","24.2","22.2","21.05","19","+38.6","+24.7","+0.01","-0.01","20,572","12,557"
="2892","第一金","24.35","+0.41","+0.83","+1.04","+1.88","+3.62","+7.98","+7.98","24.4","24.4","24.4","24.4","24.4","24.4","24.4","24.1","24","23.8","23.1","22.1","21.95","20.2","+42.8","+26.2","+0.14","+0.21","11,714","5,398"
="2897","王道銀行","7.94","+0.51","+0.63","+0.51","+0.63","+0.63","+3.66","+12.3","7.95","7.95","7.95","7.99","8.28","8.68","8.68","7.87","7.87","7.85","7.74","7.45","6.8","6.52","+16.7","+9.39","0","-0.02","2,862","1,714"
="3003","健和興","92.5","+0.43","-2.73","+1.09","+3.24","+1.54","+4.17","+10.1","96.1","96.1","96.1","96.1","104","109","109","92.1","91.5","90.4","88.1","79.6","79.6","44.8","-22.4","-5.64","-0.19","-0.37","1,059","993"
="3010","華立","108","-0.46","+3.35","+13","+21.8","+23.1","+31.4","+32.7","111.5","111.5","111.5","111.5","111.5","111.5","111.5","101.5","96","88.6","86.3","76.5","76.5","71.2","+5.23","+8.33","+3.67","+4.83","3,149","4,358"
="3011","今皓","12","+0.84","+3","+5.73","+3.45","+3","+21.2","+55.4","12.2","12.2","12.35","12.5","13.75","13.75","13.75","11.5","11.25","11.2","11.05","9.38","7.7","6.25","+19.2","+14.5","0","0","2,003","1,257"
="3013","晟銘電","15.6","0","+1.63","+6.12","+6.12","+14.7","+18.6","+20","16.5","16.5","16.5","16.5","16.5","16.5","18","15.35","14.55","14.2","13.1","12.1","12.05","11.6","-4.15","-3.85","+0.07","-0.03","1,134","2,197"
="3016","嘉晶","135","-1.1","+0.75","+1.89","+1.5","-3.57","+45.5","+84.9","139","139","149.5","154.5","154.5","154.5","154.5","132","131","130","130","75.8","69.6","54.7","-3.04","-6","+1.05","-0.37","4,671","4,536"
="3017","奇鋐","87.7","+0.23","+0.8","+1.98","+0.8","+2.69","+9.9","+8.27","88.6","88.6","89.5","96.4","96.4","96.4","96.4","87.2","86.2","84.2","82.4","71.2","66.8","52.5","+13.6","+8.01","+0.11","-0.01","2,206","1,499"
="3018","同開","20.4","-3.32","-3.77","+7.37","+26.7","+21.4","+18.6","+27.9","21.9","22.5","22.5","22.5","22.5","22.5","22.5","19.6","19.6","16.1","16","15.6","15.4","14.3","+0.73","+0.43","0","0","990","1,707"
="3019","亞光","93.9","-0.11","+0.11","+0.21","+2.07","-2.59","+19.9","+1.51","94.9","95.3","95.3","103.5","103.5","103.5","103.5","92.7","92.7","91","90.5","70","70","66.5","+10","+6.79","-0.04","-0.01","2,608","2,753"
="3023","信邦","295","-0.67","+12","+12.4","+8.46","+14.1","+26.6","+9.26","301.5","301.5","301.5","301.5","301.5","301.5","301.5","265","260.5","255","241.5","227","207.5","207.5","+18.9","+19.3","-3.54","-3.74","2,031","3,063"
="3028","增你強","34.75","-0.86","+3.12","+3.12","+4.83","+11.9","+19.2","+16.6","35.35","35.35","35.35","35.35","35.35","35.35","35.35","33.25","33.15","32.65","30.3","27.5","26.85","21.8","-7.26","-6.68","+0.18","+0.28","2,700","5,911"
="3031","佰鴻","27","-3.57","+7.14","+9.31","+10.2","+10.9","+12.5","+41.7","28.1","28.1","28.1","28.1","28.1","31.85","31.85","25.25","24.75","24.5","22.85","20.05","18.4","14.6","-3.58","-1.6","-0.45","-0.29","13,648","14,386"
="3033","威健","32.1","-1.23","+1.26","+2.07","+11.5","+7.54","+13.2","+35.7","33.5","33.5","33.5","33.5","33.5","33.5","33.5","31.05","31.05","28.9","28.4","25.5","21.7","18","-7.11","+1.54","-0.27","+0.22","35,401","15,872"
="3034","聯詠","537","+1.13","-0.19","+0.37","+6.97","+16.1","+26.7","+10.2","544","544","544","544","544","582","656","526","526","495.5","456","364","364","349","+4.61","+13.6","+1.75","+3","3,167","2,533"
="3035","智原","245.5","+2.94","+1.03","+2.94","+36.4","+34.9","+104","+225","255.5","255.5","255.5","255.5","255.5","255.5","255.5","236","234","180","172.5","102.5","73.3","48.3","+3.94","+1.14","+12.5","+11.3","27,084","41,073"
="3036","文曄","67.9","+1.34","+4.62","+4.95","+5.27","+7.27","+10","+26","68","68","68","68","68","69.3","69.3","64.8","64.6","64","62.4","57.4","53.3","40.05","+28.8","+25.4","+15.8","+22.8","3,546","5,502"
="3037","欣興","239","+1.27","-0.42","+7.42","+10.6","+15.2","+74.5","+87.5","247.5","247.5","247.5","247.5","247.5","247.5","247.5","236","222","215","202","115","115","80","-6.33","+5.4","-1.24","+2.19","13,275","34,465"
="3041","揚智","40.5","-5.15","+7.14","+5.33","+25.4","+23.3","+52.8","+47.8","43.9","43.9","43.9","43.9","43.9","43.9","43.9","37.85","37.6","32.1","31.45","22.7","22.7","20.6","+0.32","-0.56","+0.55","-0.02","103,673","45,675"
="3045","台灣大","100.5","+0.6","+1.01","+1.72","+2.45","+2.45","+0.9","-1.95","100.5","100.5","100.5","100.5","100.5","109.5","109.5","99.3","99","97.8","97","97","96","95.5","+0.36","-4.94","0","0","2,290","2,511"
="3047","訊舟","14.45","+1.05","+9.06","+10.7","+18.9","+34.4","+36.3","+33.2","14.7","14.7","14.7","14.7","14.7","14.7","15.2","13.05","12.9","12.2","10.25","9.88","9.65","9.2","-1.5","-2.27","-3.35","-3.36","14,067","13,032"
="3049","和鑫","18.05","+1.12","+16.8","+18.8","+30.8","+32.2","+56.3","+49.8","18.2","18.2","18.2","18.2","18.2","18.2","18.2","15.5","15","13.7","12.9","10.6","10.6","9.35","+6.15","+6.73","+5.45","+5.68","163,134","94,186"
="3050","鈺德","18.95","-0.26","+3.84","+4.7","+6.16","+8.29","+22.3","+30.2","19.45","19.45","19.8","19.8","19.8","19.8","20.9","18.25","18","17.65","16.35","13.55","13.55","12.5","-3.11","-3.05","+2.36","+2.3","12,214","3,423"
="3051","力特","38.1","+0.13","","","+97.4","+242","+319","+202","41.85","41.85","41.85","41.85","41.85","41.85","41.85","38","38","17.6","10.5","8.5","8.28","5.55","-1.31","-1.31","0","0","9,896","7,897"
="3059","華晶科","48.2","-1.63","-3.6","+2.66","+7.11","+24.9","+35.2","+29.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","48.15","46.2","44.65","36.6","30.4","30.4","27.4","-3.19","-3.24","+0.28","+0.68","22,999","44,396"
="3062","建漢","31.85","-3.34","+2.25","+6.7","+7.06","-2.6","+56.1","+68.1","33.4","33.4","33.4","33.75","37.65","37.65","37.65","30.25","29.55","29.4","29.1","17.5","16.6","14.55","-10.4","-8.64","-0.53","-0.87","19,421","48,781"
="3071","協禧","30.1","-0.82","+8.08","+8.86","+15.3","+31.2","+32","+12.9","31.35","31.35","31.35","31.35","31.35","31.35","32.8","28","27.5","26","22.3","20.35","20.35","20.35","-0.24","+0.45","+1.09","+1.06","5,194","11,283"
="3094","聯傑","41.9","+1.82","+16.1","+16.4","+26.2","+23.8","+29.5","+23.6","44","44","44","44","44","44","45.65","36.45","35.3","33.25","32.35","27.65","27.65","22","-2.3","-1.7","+2.92","+2.83","60,272","27,848"
="3141","晶宏","252","+0.4","-4.18","-5.97","-3.08","+6.55","+54.1","+96.9","276","276","292.5","292.5","292.5","292.5","292.5","248","248","248","226","130","118","38.3","-9.96","-7.87","-1.07","-0.55","6,304","10,188"
="3167","大量","105","-0.47","-5.83","+13.3","+14","+8.36","+46.6","+66.1","111","111.5","111.5","111.5","111.5","111.5","111.5","101","93.2","91.3","91","67.5","61.8","43.2","-5.8","+3.99","-3.05","+0.26","1,927","2,030"
="3169","亞信","281.5","+0.9","-0.18","+1.08","+7.03","+12.6","+101","+61.3","288.5","296","297","299.5","299.5","299.5","299.5","278.5","278.5","260","231.5","112","112","54.1","-3.75","-1.66","-1.05","-1","2,795","4,772"
="3189","景碩","239.5","+1.05","+0.84","+4.59","+8.86","+3.68","+15.7","+82.8","251","251","251","251","257.5","257.5","257.5","235.5","228.5","215.5","215.5","181","127.5","73.1","+1.95","+6.69","+1.22","+5.26","4,056","19,197"
="3202","樺晟","19.1","+4.95","+13.7","+11.4","+13.4","+12.7","+38.4","+32.6","19.5","19.5","19.6","19.6","19.6","19.6","20.65","16.75","16.65","16.65","16","12.2","11.75","11.4","+3.36","+1.24","0","0","6,103","3,163"
="3207","耀勝","23","-0.22","-2.54","-0.86","-4.17","-5.93","+45.1","+113","24.35","24.35","24.55","25.9","28.7","28.7","28.7","23","23","22","22","14.75","10.15","9","-7.38","-5.67","-1.37","-4.63","682","4,732"
="3217","優群","137.5","-1.43","-5.17","0","+7.42","+27.3","+52.9","+22.2","146","150","150","150","150","150","150","133.5","133.5","122","103","79.6","79.6","79.6","-0.91","-1.01","-1.6","-0.24","3,343","3,710"
="3221","台嘉碩","39.7","-1.98","-2.34","-1.73","-2.22","+5.03","+34.6","+55.4","41.05","41.4","45.2","47.6","47.6","47.6","47.6","39.7","39.7","39.7","37","26.1","24.2","17.75","-4.14","-3.49","-0.54","-1.75","2,061","1,422"
="3231","緯創","29.2","0","+0.86","+0.86","+0.69","+0.17","+5.42","-5.04","29.2","29.2","29.2","29.9","30.05","33.15","34.8","29","28.9","28.7","28.6","27","26.55","26.55","+14.9","-3.03","-0.04","-0.13","7,280","3,871"
="3276","宇環","20.35","+0.99","+4.9","+7.11","+19","+23.7","+17","+37","22","22","22","22","22","22","22","19.25","18.6","17.25","16","14.55","13.45","9.5","-1.83","-4.85","+0.14","+0.14","3,906","3,679"
="3290","東浦","24.95","+9.91","+10.6","+12.6","+12.6","+32.4","+89.7","+78.2","24.95","24.95","24.95","24.95","24.95","24.95","24.95","22.25","22.2","21.65","18.35","12.8","12.05","11.55","+8.62","+6.47","+0.66","+0.69","9,193","1,723"
="3294","英濟","32.4","+2.37","-4","+2.69","-4.57","+31.4","+75.1","+50.3","34.95","34.95","35.95","39.95","39.95","39.95","39.95","31.55","31.05","31.05","23.45","16.8","16.2","16.2","-9.61","-7.82","-1.32","+3.01","5,122","6,863"
="3305","昇貿","80.2","-1.35","-5.65","+1.39","+3.08","-0.99","+47.4","+61.7","89.7","89.7","89.7","89.7","92.4","92.4","92.4","79.7","79.2","77.2","76","49.4","43.1","26.65","-8.41","-5.14","-0.92","-0.54","3,867","5,662"
="3310","佳穎","36.5","-1.08","+4.58","+16.4","+17.7","+16.1","+24.1","+30.1","39.45","39.45","39.45","39.45","39.45","39.45","39.45","33.05","31.65","30.9","30.4","28.1","27.6","26.55","-0.15","0","+11.8","+11.8","1,609","1,892"
="3312","弘憶股","24.35","+0.41","+1.25","+2.1","+4.51","-7.77","+19.4","+15.7","24.7","24.7","24.7","29.05","29.05","29.05","29.05","24","23.9","23.35","23.25","18.6","18.6","14.05","+9.79","+11.7","-0.06","-0.14","1,232","1,091"
="3322","建舜電","29.2","-0.68","+1.39","+22.4","+21.4","+77.5","+79.7","+80.8","31.8","31.8","31.8","31.8","31.8","31.8","31.8","27.55","26.2","21.4","15.75","13.15","13.15","10.55","+1.09","+0.99","","","22,146","50,844"
="3380","明泰","34","+2.1","+3.66","+3.66","-0.29","+20.1","+30.8","+18.9","34.4","34.4","34.6","36.85","36.85","36.85","41.35","32.8","32.5","32.25","27.5","24.25","24","23.65","-3.43","-1.35","-0.39","-0.59","6,447","3,236"
="3383","新世紀","6.94","+9.98","+33","+60.6","+70.5","+72.6","+57.7","+55.6","6.94","6.94","6.94","6.94","6.94","6.94","6.94","5.74","4.72","3.91","3.8","3.8","3.8","3.28","","","0","0","2,512","774"
="3390","旭軟","27.7","-3.82","+3.75","-6.42","+18.6","+22","+48.9","+53.9","29.4","29.4","31.15","31.15","31.15","31.15","31.15","26.5","26.5","23.25","21.45","16.9","16.9","13.5","-0.13","+0.12","+1.09","-3.38","5,021","3,639"
="3406","玉晶光","538","-0.19","-1.1","-3.24","+1.13","+7.39","+24.8","-5.94","555","564","564","564","564","629","629","537","537","526","497","370","370","369","+1.72","-6.4","-0.78","-1.79","1,053","1,127"
="3413","京鼎","252.5","+1.61","+3.91","+8.6","+9.54","+18.5","+19.7","+4.77","253","253","253","253","253","268","281.5","240","233.5","228","207.5","188","188","183.5","-4.37","+1.22","+0.59","+1.15","2,383","1,904"
="3484","崧騰","91.8","-3.67","+2.57","+10.6","+19.2","+17.8","+33","+18","96","96","96","96","96","96","96","90.5","84","76.8","76.1","60.5","60.5","57.1","+3.38","+3.53","-0.84","+0.2","5,145","8,352"
="3490","單井","34.25","+1.33","+3.63","+6.53","+4.1","+10.8","+36.5","+32.5","36.9","36.9","36.9","36.95","36.95","36.95","38.6","33.15","32.35","31.2","30","22.6","22.6","20.25","-3.79","+1.39","+0.17","+0.2","929","4,911"
="3491","昇達科","211","-1.86","-1.17","-0.94","+8.48","+24.1","+166","+211","218.5","229","229","229","229","229","229","210","210","186.5","151.5","72.3","66.4","58.6","+21.1","+0.87","-0.74","-0.72","1,068","1,823"
="3499","環天科","25.35","-1.74","-1.74","-3.24","-6.46","+23.1","+100","+92","26.85","27","29.85","30","30","30","30","25.25","25.1","24.1","18.7","11.8","11.8","10.8","+0.49","-2.66","-1.58","-3.47","2,409","3,333"
="3508","位速","69.5","0","+0.72","+6.92","+6.11","+42.4","+233","+224","70.8","70.8","71.9","73.6","73.6","73.6","73.6","68.9","66.5","61.5","46.45","18.65","18.5","18","+33.4","+32.9","+2.25","-0.02","1,513","1,864"
="3515","華擎","282.5","+3.67","+5.61","+5.21","+6.81","+24.4","+71.7","+43.4","285","285","291","291","291","291","291","269","265","264.5","219.5","149.5","125","125","+4.31","+5.21","+1.38","+1.67","3,208","2,320"
="3526","凡甲","184","+1.38","-1.87","+5.44","+11.9","+12.5","+17.2","+21.5","199","199","199","199","199","227","227","179.5","175","164","155","137.5","137.5","82.5","-7.75","+2.2","-0.32","+0.54","1,249","2,486"
="3532","台勝科","292.5","-1.52","-0.68","+0.69","+1.56","+24.2","+78.9","+56.8","309.5","309.5","311.5","312","312","312","312","292","285.5","281","226","138.5","138.5","124.5","-3.18","-3.08","-1.17","-3.97","1,808","3,171"
="3576","聯合再生","21.75","0","0","+0.69","+1.16","+3.82","+5.33","+68","22.05","22.1","22.15","23.2","26.25","26.25","26.25","21.65","21.65","21","20","19","12","11.2","-7.05","-7.15","0","0","4,855","3,909"
="3583","辛耘","89.3","+4.2","+8.11","+10.4","+12.9","+11.2","+25.1","+39.7","93","93","93","93","93","93","93","81.3","81.1","79","77.1","62.2","58.1","51.8","-3.55","-0.8","-0.82","-0.95","18,045","4,679"
="3588","通嘉","153.5","+0.33","+4.07","+4.78","+12.9","+2.33","+9.64","+87","158","158","158","168.5","174.5","174.5","174.5","144.5","144.5","136","135.5","106.5","81.5","55","-4.12","-5.35","-3.57","-4.38","4,615","3,430"
="3596","智易","125","-1.19","+0.4","-0.79","+9.17","+17.9","+32.7","+17.4","129.5","130","135","135","135","135","135","123.5","123.5","115.5","103","89.2","87.2","83.6","+5.14","-3.13","-0.37","-5.34","3,279","9,827"
="3597","映興","33.85","+1.04","+4.15","+10.3","-0.44","+24.2","+25.4","+16.3","34.75","34.75","34.75","35.35","35.35","35.35","39.05","31","30.75","30.4","26.55","25.65","25.5","19.35","-1.21","-0.26","+0.09","-0.07","1,740","2,987"
="3607","谷崧","19.3","+6.63","+6.63","-1.53","+29.1","+33.6","+41.4","+31.3","19.9","19.9","20.35","20.35","20.35","20.35","20.35","17.7","17.7","14.95","13.65","12.35","12.35","12","-1.86","-0.33","+1.14","-0.84","23,732","4,154"
="3624","光頡","71.7","-2.18","+15.6","+17.2","+33.8","+59.2","+85","+103","76.5","76.5","76.5","76.5","76.5","76.5","76.5","62.5","59.8","55.5","44.7","34.15","34.15","26.05","-0.08","-0.02","+5.38","+5.82","45,190","23,177"
="3675","德微","271","+0.37","-3.21","-5.24","-5.41","+17.3","+35.8","+164","285.5","290","320","320","320","320","320","267.5","267.5","267.5","227.5","154","100","64.5","-11.4","-10.3","-3.68","-5.73","1,056","1,773"
="3689","湧德","48.5","-3.96","-8.32","+8.26","+14.9","+10.1","+6.13","+61.1","55.8","55.8","55.8","55.8","55.8","55.8","55.8","48.5","45.3","42.25","41.2","39.9","27.8","24.6","-4.55","-0.37","-20.6","-4.15","6,271","10,358"
="3693","營邦","55.3","-2.3","+6.14","+3.75","+14.7","+20.3","+26","+39.1","59","59","59","59","66.6","66.6","66.6","51.3","51.3","48.1","45","40.7","38","35.6","-6.47","-8.78","+0.58","+0.92","470","1,904"
="3694","海華","28.7","+3.05","+1.41","-0.17","+9.75","+20.1","+34.4","+22.9","28.7","29.55","29.55","29.55","29.55","29.55","35.1","27.55","27.55","25.9","23.15","19.45","19.45","18.6","+0.97","-2.91","-0.82","-0.46","1,940","992"
="3701","大眾控","79.3","+0.89","+7.74","+5.73","-2.58","+9.83","+115","+447","83.1","83.1","84.4","98","98","98","98","74","72.5","71.7","71.7","31.6","13.4","12.9","-1.14","-2.51","+0.34","-10.4","11,158","7,122"
="3702","大聯大","52.2","+0.58","+2.55","+2.76","+3.37","+4.4","+6.75","+2.96","52.3","52.3","52.3","52.3","53","61","61","51","50.5","50.2","49.2","46.85","46.55","42.5","+9.08","+2.22","-0.06","-0.06","3,034","4,431"
="3706","神達","34.5","+0.44","+1.47","+1.77","+1.92","+7.81","+19","+25.2","34.8","34.8","35","35","35","35","35","33.75","33.65","33.45","31.2","27.35","26.85","25.3","+21.9","+23.8","+0.01","+0.14","7,843","9,421"
="3707","漢磊","145.5","+0.69","+5.43","+6.99","+8.99","-2.02","+19.3","+87.3","149.5","149.5","149.5","159","173.5","173.5","173.5","136","136","131","131","99.7","74.5","38.4","+0.59","-0.3","-0.45","-3.18","23,547","18,177"
="4128","中天","69","+1.92","-0.72","+1.17","+2.83","-1.43","+26.6","+15.2","70.7","70.7","72.5","72.5","75.3","75.3","82.5","67.7","67.4","66.1","63","50.2","50.2","50.2","+7.29","+10.2","+0.08","-0.05","2,463","2,582"
="4141","龍燈-KY","24.75","-0.2","+0.61","-2.94","+5.32","+18.1","+38.3","+108","25.1","25.1","27.15","27.15","30","30","30","24.6","24.25","23.2","20.4","18.2","11.7","11.05","+29.8","+16","-6.41","+4.06","1,566","2,153"
="4513","福裕","16.7","+2.45","+6.37","+5.7","+10.2","+16.4","+39.7","+63.7","17.7","17.7","17.7","17.7","17.7","17.7","17.7","15.7","15.65","14.9","13.6","11.15","9.28","8.18","+20.8","+13.1","-4.59","-4.59","3,580","884"
