"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/10成交量(張)","12/09成交量(張)"
="2542","興富發","46.5","0","0","+0.43","-0.64","+2.31","-3.02","+9.67","46.8","46.8","46.8","48.7","48.7","49.8","49.8","46.4","46.1","46","45.35","44.15","42.1","40.4","-36.4","-28.5","-2.7","-7.96","3,741","3,230"
="2610","華航","28.7","-2.21","+1.06","+11.2","+7.49","+23.7","+78.3","+54.3","30","30","30","31.15","31.15","31.15","31.15","27.55","25.5","24.25","23","15.5","15.4","9.97","2.68","0.9","-1.09","-2.41","499,171","498,551"
="2618","長榮航","29.3","-2.66","+5.02","+16.5","+13.3","+13.8","+64.6","+45","30.55","30.55","30.55","30.55","30.55","30.55","30.55","27.2","25.05","23.5","23.5","17.05","17.05","11.9","5.35","5.65","-3.59","-3.44","371,182","482,121"
="2633","台灣高鐵","29.75","-0.5","+0.34","+0.34","-1","+1.71","0","+0.34","29.95","29.95","30.2","30.7","30.7","31.1","31.8","29.6","29.3","29.3","29.05","28.2","28.2","26.8","10.7","2.15","-0.01","-0.04","4,045","3,757"
="2634","漢翔","29.55","0","-1.34","+0.68","-0.84","+2.07","+7.26","+2.78","30.15","30.4","30.4","30.85","30.85","31.2","32.1","29.3","29.3","28.8","28.8","27.2","27.2","25.45","-14.8","-7.71","-0.01","-0.01","1,031","1,229"
="2801","彰銀","16.8","-0.59","+0.6","+0.9","-0.3","+1.2","+1.2","+3.07","16.95","16.95","16.95","17.4","17.4","17.4","18.3","16.75","16.6","16.4","16.4","16.1","15.95","15.95","3.3","-6.59","0","0","3,995","5,517"
="2809","京城銀","40","-0.37","-0.12","-1.23","-1.96","-2.2","-7.41","0","40.5","40.5","40.8","42.1","43.65","44.6","44.6","39.9","39.85","39.85","39.85","39.85","39.25","37.6","-50.8","-53.9","+2.8","+17.8","5,544","3,369"
="2812","台中銀","12.05","0","+0.42","+0.42","0","+0.84","+4.33","+4.78","12.05","12.05","12.05","12.25","12.25","12.25","12.25","11.95","11.95","11.9","11.9","11.35","11.35","10.65","11.2","3.29","-0.69","+0.23","4,728","4,435"
="2823","中壽","30.8","0","-0.16","+0.49","+0.65","+6.39","+6.94","+26","31","31","31","31.25","31.25","31.25","31.25","30.65","30.45","30.15","28.9","28.7","24.15","21.9","17.3","26","+0.16","+0.21","11,001","8,709"
="2834","臺企銀","9.74","-0.2","+0.1","+0.83","-0.41","+2.53","+3.07","+2.42","9.79","9.79","9.79","10.05","10.05","10.05","10.3","9.73","9.6","9.6","9.48","9.4","9.36","9.1","-25.4","-27.4","-0.01","0","15,309","12,658"
="2838","聯邦銀","13","+0.39","+3.17","+6.12","+7","+9.24","+10.6","+12.6","13.05","13.05","13.05","13.05","13.05","13.05","13.05","12.6","12.25","12.05","11.85","11.6","11.35","10.3","24.1","28","0","-0.22","1,601","2,788"
="2845","遠東銀","10.65","0","+0.95","+0.95","+0.95","+0.95","-3.18","+0.47","10.65","10.65","10.65","10.9","11.15","11.15","11.2","10.55","10.45","10.4","10.4","10.3","10.3","10.2","21.3","12","0","0","2,089","1,363"
="2867","三商壽","9.24","-0.22","0","-0.11","-0.54","+0.76","0","-0.43","9.3","9.3","9.33","9.6","9.6","9.6","10.9","9.19","9.16","9.16","9.13","9.05","8.93","7.96","-5.55","-15.1","0","0","2,298","1,214"
="2880","華南金","21","0","+0.96","+1.94","+2.19","+1.94","+0.24","+15.1","21.15","21.15","21.15","21.35","21.35","21.35","21.35","20.75","20.45","20.2","20.2","19.95","18","17.15","7.56","1.8","0","+0.14","8,945","9,295"
="2881","富邦金","75.9","-0.13","+0.8","+2.71","+2.29","+3.97","-2.19","+2.85","76.4","76.4","76.4","77.2","83.2","85.7","85.7","75","73.4","73","72.8","72","69.7","44.1","17.4","10.2","+0.6","+0.53","14,329","15,575"
="2882","國泰金","60.5","-0.33","-0.33","+1","+0.5","+3.24","+2.2","+11","61.2","61.2","61.2","63.5","63.5","63.5","63.5","60.3","59.4","59","58.2","55.4","51.5","39.9","8.6","7.52","+0.03","+0.1","13,678","13,683"
="2883","開發金","16.6","-0.3","-0.6","+1.53","+1.53","+15.7","+19.4","+32.8","16.8","16.8","16.8","17.5","17.5","17.5","17.5","16.5","16.2","15.9","14.3","13.75","12.1","8.9","-21.1","-15.3","-1.66","-0.75","47,258","44,497"
="2884","玉山金","27.95","-0.18","-0.18","+0.36","+1.27","+2.19","+6.27","+8.33","28.05","28.05","28.05","28.25","28.25","28.25","28.25","27.9","27.6","26.95","26.95","25.8","25.35","23.6","36.1","38","+0.22","+0.23","9,913","16,325"
="2885","元大金","24.95","-0.2","0","+0.81","+2.04","+2.04","+0.81","-2.16","25.25","25.25","25.25","25.4","25.4","27.8","27.8","24.85","24.5","23.7","23.7","23.7","23.15","19.45","5.34","3.37","-2.51","-2.59","19,971","28,036"
="2886","兆豐金","35.65","+0.99","+1.57","+4.39","+5.16","+4.85","+9.86","+8.36","35.7","35.7","35.7","35.7","35.7","35.7","35.7","34.95","33.9","33.55","33.55","31.85","30.6","28.15","15.7","21.9","+0.7","-0.35","16,412","12,017"
="2887","台新金","18.95","-0.26","+0.26","+2.16","+3.27","+3.55","+3.84","+25.1","19.1","19.1","19.1","19.45","19.45","19.7","19.7","18.7","18.45","18","18","17.65","14.7","12.5","25.9","31.4","+0.03","+0.11","16,947","16,022"
="2888","新光金","10.65","-1.84","-1.39","+0.95","-1.84","+8.01","+12.9","+11.1","10.9","10.9","10.9","11.7","11.7","11.7","11.7","10.6","10.45","10.4","9.8","9.07","8.93","8.03","-17.7","-15.9","-0.41","-0.07","75,285","44,212"
="2889","國票金","16","+0.63","+0.63","+0.63","0","+1.59","+1.27","-2.44","16.05","16.05","16.05","16.45","16.45","17.7","18.2","15.85","15.75","15.7","15.65","15.45","15.45","12.1","8.79","3.15","-0.01","+0.16","3,943","2,750"
="2890","永豐金","15.95","+1.59","+2.9","+4.93","+5.28","+12.3","+13.5","+16","16.05","16.05","16.05","16.05","16.05","16.05","16.05","15.5","15.1","14.9","14.15","13.65","13.2","10.95","20.2","15.5","+0.03","-0.01","29,446","14,486"
="2891","中信金","25.95","+0.19","-0.19","+2.98","+5.06","+10.2","+13.1","+15.3","26.05","26.05","26.05","26.05","26.05","26.05","26.05","25.7","24.9","24.2","23.45","22.2","21.05","19","25.9","30","+0.06","-0.2","26,377","20,321"
="2892","第一金","24.1","+0.42","+0.42","+1.47","+2.55","+4.33","+7.11","+8.56","24.15","24.15","24.15","24.15","24.15","24.15","24.15","23.9","23.55","23.1","23.05","22.1","21.95","20.2","35.1","31.3","+0.36","+0.32","12,585","10,641"
="2897","王道銀行","7.96","+0.13","+0.89","+1.53","+0.89","+0.89","0","+14","7.99","7.99","7.99","8.28","8.68","8.68","8.68","7.9","7.8","7.74","7.74","7.45","6.8","6.46","12.2","17.1","-0.01","-0.01","1,707","1,565"
="3003","健和興","93.4","+0.43","+0.97","+0.97","+2.52","-2.2","+5.78","+25","94.5","94.5","94.5","103","104","109","109","92.2","92.2","88.1","88.1","79.6","74.6","41.05","21.6","15.4","+0.27","+0.28","985","1,642"
="3011","今皓","12.15","-2.8","+3.85","+5.65","+4.29","-1.62","-0.82","+56.2","12.5","12.5","12.5","12.5","13.75","13.75","13.75","11.6","11.35","11.05","11","9.38","7.21","6.25","8.63","7.99","0","0","1,764","3,273"
="3016","嘉晶","137","-3.86","-7.12","-10.5","-2.14","+41.2","+54.8","+102","153","153","154.5","154.5","154.5","154.5","154.5","132.5","132.5","132.5","96.5","75.8","68.2","54.7","-3.79","-4.13","-0.48","-2.6","18,703","5,713"
="3017","奇鋐","87.8","-1.01","+0.23","+0.11","+2.81","-0.68","+16.6","+24.9","96.4","96.4","96.4","96.4","96.4","96.4","96.4","87.1","87.1","82.4","80.6","71.2","66.8","52.5","-0.57","-2.01","-0.07","+0.62","9,938","46,938"
="3019","亞光","95.5","-1.44","-1.65","-1.44","-0.93","+11.4","+19.7","+17.6","100.5","101.5","103.5","103.5","103.5","103.5","103.5","95.3","95.3","90.5","84.6","70","70","66.5","-3.92","-2.82","-0.16","-0.15","6,506","12,110"
="3033","威健","29.25","-0.85","+0.17","+0.17","-2.01","-6.85","+13.2","+20.9","29.6","29.6","29.85","33","33","33","33","29.1","28.95","28.4","28.4","25.5","21.7","18","-3.78","-5.68","-1.33","-1.13","3,997","4,450"
="3035","智原","187.5","-0.53","+5.93","-1.32","+3.02","-3.35","+69.7","+140","197.5","197.5","197.5","207.5","219","219","219","180.5","175","172.5","171.5","102.5","73.3","48.3","7.91","0.91","+5.17","-0.36","13,569","29,454"
="3036","文曄","65.3","+0.15","+0.15","-0.15","+3.16","+1.4","+2.35","+19.4","66.3","66.3","67.4","67.4","67.4","69.3","69.3","64.9","64.8","62.4","62.4","57.4","53.3","40","22.4","21.4","-0.02","-0.02","2,514","1,239"
="3037","欣興","224.5","+2.98","+3.7","+3.22","+8.19","+12.5","+54.3","+80.3","228","228","229.5","229.5","229.5","229.5","229.5","215","214.5","202","189","115","115","80","10","6.84","-0.5","+0.75","28,312","32,434"
="3041","揚智","33.3","-3.48","+2.15","-3.62","+1.37","+13.1","+10.1","+22","35.4","35.4","35.8","41.3","41.3","41.3","41.3","33","32.6","32.55","28.5","22.7","22.7","20.6","-8.15","-5.66","-0.64","-0.52","5,374","9,144"
="3044","健鼎","124.5","+1.22","+2.05","+2.89","+2.89","+9.21","+6.87","-2.73","124.5","124.5","125","125","125","139","147","121","120","119.5","113","109.5","108","108","44.2","37.9","+0.02","-0.07","710","1,147"
="3045","台灣大","98.3","-0.51","-0.3","0","+0.2","-0.81","-1.11","-5.02","99","99","99","100.5","100.5","109.5","109.5","98.2","97.5","97","97","97","96","95.5","7.75","2.63","0","0","1,281","1,475"
="3046","建碁","43.7","+9.94","+0.92","+10.1","+9.25","+74.5","+118","+89.2","44.8","44.8","44.8","44.8","44.8","44.8","44.8","38.15","38.15","37.5","23.2","17.8","17.8","14.65","2.24","1.97","0","0","4,007","2,472"
="3049","和鑫","13.65","-1.09","-0.36","0","0","+8.33","+19.7","+7.06","14.25","14.25","14.25","16","16","16","16","13.55","13.5","12.9","12.5","10.6","10.6","9.35","11.7","1.65","+0.19","+0.28","6,358","14,019"
="3050","鈺德","18.2","+2.25","-2.67","+1.68","+4","+1.11","+23","+24.7","18.8","18.8","18.8","18.8","18.8","18.8","21.9","17.6","17.6","16.35","16.35","13.55","13.55","12.5","-3.37","2.11","-0.04","+0.17","4,841","3,581"
="3051","力特","16.35","+9.73","+32.4","+49.3","+46.6","+58.7","+79.1","+93.5","16.35","16.35","16.35","16.35","16.35","16.35","16.35","13.55","10.85","10.5","10.05","8.5","8.28","5.25","6.92","5.14","0","0","36,564","15,839"
="3059","華晶科","44.25","+7.27","+16.1","+14.2","+14.6","+10.6","+26.4","+26.4","45.3","45.3","45.3","45.3","45.3","45.3","48.55","38.75","38.1","36.6","36.6","30.4","30.4","27.4","5.25","4.59","-0.12","-0.12","47,071","24,204"
="3062","建漢","30.7","-2.07","-2.38","-3.91","-6.12","+15.4","+72.5","+59.5","33.05","33.05","33.75","37.65","37.65","37.65","37.65","30.6","30.6","30","26.5","17.05","16.6","14.55","-2.06","-5.99","-0.04","-0.9","11,410","16,359"
="3090","日電貿","53.6","-0.92","-1.83","-3.42","+2.68","+3.68","+4.48","+0.75","55","57.7","57.7","57.7","57.7","60.6","63.1","53.4","53.4","51.3","51.3","48.8","48.7","46.3","-7.01","-7.78","+0.03","+0.01","437","791"
="3105","穩懋","374","-0.8","+3.31","+5.2","+9.84","+6.7","+12","+0.13","378","378","378","378","378","402","467.5","358.5","352","345.5","339","290.5","290.5","276.5","12.5","12.7","-1.18","-0.79","6,120","8,282"
="3122","笙泉","58.6","-3.14","-9.85","-8.44","-1.51","+12.5","+16.5","+46.5","66.1","68.7","68.7","72.8","72.8","72.8","72.8","58.6","58.6","58.5","50.5","37.25","35.4","15.85","-1.84","-1.04","-0.29","-1.28","2,488","3,016"
="3128","昇銳","23","-1.71","-1.5","-0.65","+1.77","+2","+28.1","+26","25","25","25","25","25","25","26.5","22.7","22.7","21.5","21.5","17.65","17.15","12.7","0.1","0.09","+0.07","+0.05","818","1,207"
="3141","晶宏","271","+4.23","+6.48","+10.4","+14.6","+16.1","+70.4","+203","272","272","272","285","285","285","285","254.5","235.5","226","226","130","85","38.3","6.27","6.17","-0.4","-0.26","11,865","14,167"
="3169","亞信","276.5","-2.12","-3.32","+1.28","+10.6","+48.7","+107","+76.1","293.5","299.5","299.5","299.5","299.5","299.5","299.5","271.5","270","231.5","180","112","112","41.3","-1.77","-1.78","-0.23","+2.94","11,378","19,676"
="3189","景碩","225.5","-1.74","-1.1","-6.43","-2.38","-9.8","+7.64","+91.1","239.5","241","244","257.5","257.5","257.5","257.5","222.5","222.5","220","220","181","113","73.1","-11.9","-17.6","-1.72","-2.95","11,000","8,628"
="3207","耀勝","24.3","+0.83","+2.53","+1.89","-0.61","-9.33","+22.1","+127","25.9","25.9","25.9","28.7","28.7","28.7","28.7","24","23.1","23.1","21.9","13.05","10","9","5.19","5.83","-0.75","-1.17","1,400","2,926"
="3217","優群","134","+1.52","+7.2","+8.06","+24.1","+41.9","+39.1","+32.7","134.5","134.5","134.5","134.5","134.5","134.5","138.5","122.5","122.5","103","92.7","79.6","79.6","79.6","7.75","8.56","+1.34","+1.35","6,073","10,898"
="3221","台嘉碩","42.15","-1.52","+0.84","-2.99","+11.5","+21.8","+26.2","+88.6","43.55","44.35","47.6","47.6","47.6","47.6","47.6","41.6","41.25","37","34.55","26.1","22.3","17.75","3.75","-5.26","-0.19","0","2,617","8,167"
="3224","三顧","66.6","+7.94","+6.9","+7.77","+11.6","+47.3","+59.9","+58.2","67.8","67.8","67.8","67.8","67.8","67.8","67.8","61.5","59.5","56.3","44.9","38.5","38.5","38.5","9.08","10.1","-0.26","-0.12","5,378","511"
="3231","緯創","29.25","+0.34","-0.34","+0.34","+0.34","+1.04","+7.73","-2.99","29.4","29.4","29.9","29.9","30.05","33.15","34.8","28.95","28.8","28.6","28.5","26.9","26.55","26.55","3.68","8.45","-0.05","-0.06","6,130","8,833"
="3276","宇環","18.3","-0.54","+1.67","+6.71","+11.2","+5.48","+21.2","+42.4","20","20","20","20","20","20","21.75","17.65","16.85","16","16","14.55","11.9","9.5","-4.31","-5.45","0","0","1,082","2,514"
="3290","東浦","20.4","-4.45","-11.7","-7.27","+8.22","+34.2","+63.2","+61.9","23.5","23.5","23.5","23.5","23.5","23.5","23.5","19.9","19.9","18.35","15.25","12.4","12.05","11.55","2.83","5.48","-1.75","-1.83","3,578","1,674"
="3294","英濟","36","-0.41","-0.96","+9.26","+46","+58.2","+117","+61.1","39.95","39.95","39.95","39.95","39.95","39.95","39.95","34.4","33.5","23.45","21.5","16.25","16.2","16.2","1.66","0.97","-0.21","+0.95","4,544","8,245"
="3305","昇貿","80","-1.36","-2.2","+2.7","-1.23","+0.13","+61.5","+51.5","85.6","85.6","85.6","92.4","92.4","92.4","92.4","79.4","76.3","76","76","49","43.1","26.65","-3.22","-0.02","+0.08","-0.48","3,395","5,662"
="3306","鼎天","34.25","-4.6","-12.8","-12","+8.73","+20","+35.6","+68.7","41","42.75","42.75","42.75","42.75","42.75","42.75","34.05","34.05","29.5","27.35","23.6","19.9","18.4","1.01","0.01","-1.48","-1.11","2,616","3,921"
="3312","弘憶股","23.75","-1.45","-5.75","-3.65","-10","+2.15","+11.2","+16.1","24.7","25.25","29.05","29.05","29.05","29.05","29.05","23.7","23.7","23.7","22.5","18.6","18.6","14.05","-29","-25.6","+0.37","-0.73","1,608","2,272"
="3317","尼克森","78.7","-1.01","-4.49","-4.95","+0.9","+1.55","+5.78","+23.9","84","84.3","84.7","86.6","86.6","97.9","97.9","78.3","78.3","75.1","75.1","59.5","59.5","41","-17.5","-2.74","-0.84","-0.99","846","1,703"
="3321","同泰","14.25","+1.06","-2.4","-3.72","+10","+10","+12.2","+7.14","14.9","15.1","15.1","15.1","15.1","15.4","16.25","13.9","13.9","12.6","12.6","10.85","10.85","10.6","12.5","0.91","0","0","611","1,505"
="3338","泰碩","54.5","+0.37","+0.93","-8.56","-0.91","+28.5","+31.5","+11.7","56","61.7","64.2","64.2","64.2","64.2","67.7","53.5","53.2","51","42.5","35.8","35.8","35.8","3.95","2.77","-0.15","-2.56","1,224","2,232"
="3354","律勝","20.85","-0.95","-3.47","+4.25","+8.59","+12.1","+27.1","+50.5","22.8","23.9","23.9","23.9","23.9","23.9","23.9","20.6","20","17.4","17.4","14.55","13.6","11.35","-3.44","-4.1","-0.58","+0.67","7,086","5,671"
="3363","上詮","34.95","+2.19","-1.69","-2.65","+6.88","-0.14","+33.1","+37.6","35.85","39.85","39.85","39.85","39.85","39.85","39.85","34.05","34.05","31.3","31.3","25.2","24.35","22.05","-8.06","-8.31","-2.81","-0.24","2,382","3,179"
="3380","明泰","33.8","+4.97","+12.1","+15.2","+19.4","+21.1","+38.8","+19.9","34.8","34.8","34.8","34.8","34.8","34.8","41.35","30","28.9","27.5","27.5","24.05","24","23.65","0.31","1.4","+0.38","+0.2","32,196","34,064"
="3406","玉晶光","545","-2.15","+4.81","+6.45","+8.78","+26.9","+8.13","+6.03","557","557","562","562","562","629","629","522","503","497","418","370","370","369","23.7","18","+2.07","+1.03","2,558","5,918"
="3413","京鼎","240","+0.84","+3.23","+2.56","+12.7","+10.9","+10.1","+1.05","251","251","251","251","251","268","281.5","235","230.5","207.5","207.5","188","188","183.5","2.5","-0.61","+0.18","+0.27","1,258","1,390"
="3419","譁裕","30","+6.76","+12.1","+20.2","+1.35","+63","+96.1","+54.2","30","30","31.5","32.4","32.4","32.4","32.4","27.1","24.05","24.05","20.2","13.6","13.6","13.6","-1.55","-2.01","+1.51","-0.01","17,986","20,985"
="3434","哲固","17.95","-4.01","-9.34","+0.28","+0.56","+13.6","+31.5","+25.5","20.5","20.5","20.5","20.5","21.25","21.25","21.25","17.8","17.6","16.2","15.05","13.15","12.8","12.65","0.03","1.09","+0.46","+0.19","315","765"
="3443","創意","584","-0.51","+2.82","-2.5","+3","+0.17","+28.1","+50.1","588","599","616","621","639","639","639","570","562","558","552","438.5","362","301","21.9","-2.66","+3.79","-4.63","876","1,571"
="3444","利機","63.5","+2.75","-3.2","-13.6","-5.22","+51.2","+68","+66","72.1","74.8","79.2","79.2","79.2","79.2","79.2","58.9","58.9","58.9","41.6","37","35.45","31.5","-1.66","-1.16","-4.18","-11.8","7,479","4,594"
="3455","由田","81","+1.63","+12.5","+13.9","+16","+16.5","+43.4","+37.5","82","82","82","82","82","82","82","72.3","70.9","68.6","67.6","51.7","51.7","50.6","8.27","8.27","+0.14","+0.02","3,946","4,351"
="3466","致振","18.65","-0.8","+3.32","+9.71","+16.9","+4.19","+1.36","+58.7","19.8","19.85","19.85","19.85","21.15","21.15","21.15","17.95","17.25","15","15","13.55","11.9","10","10.2","0.65","-0.63","-1.46","534","1,099"
="3484","崧騰","79.1","+2.2","+0.25","-2.22","+1.54","+13.2","+6.03","+10.8","80.2","81.5","81.5","82.1","82.1","84.9","87.5","77","77","76.1","68.3","60.5","60.5","51.3","1.97","-11.2","-0.44","-0.06","1,180","1,169"
="3490","單井","33.85","+3.83","+4.15","+2.73","+9.55","+25.1","+35.9","+43.7","34.25","34.4","35.95","35.95","35.95","35.95","38.6","32.05","32.05","30","26.7","22.6","22.6","20.25","14.3","3.28","+0.41","+0.26","1,778","749"
="3491","昇達科","186","+4.79","+12","+14.8","+9.41","+20.4","+157","+179","193.5","193.5","193.5","193.5","193.5","193.5","193.5","171","160.5","151.5","146","71.5","64.9","58.6","2.47","1.96","-0.05","-3.35","23,476","9,135"
="3499","環天科","25.2","-2.7","+6.33","+28.6","+22.3","+88.1","+97.6","+95.3","28.6","28.6","28.6","28.6","28.6","28.6","28.6","24.35","20","18.7","13.1","11.8","11.8","10.8","0.73","0.65","+15.7","+16","6,513","21,279"
="3504","揚明光","125","-1.57","+0.4","-3.1","+3.73","-6.37","+20.8","+63.4","132.5","133","135","154","154","154","154","125","124.5","116","116","96.1","75.4","53","1.25","-2.5","+2.36","+0.58","1,389","4,314"
="3508","位速","69.6","-0.57","+2.65","+24.1","+42.6","+56.2","+265","+222","73.6","73.6","73.6","73.6","73.6","73.6","73.6","65.5","56.1","46.45","43.5","18.65","18.5","18","0.37","0.12","+8.16","+12.5","118,912","66,574"
="3515","華擎","283","-1.57","+8.64","+13","+24.7","+31","+98.6","+68.5","288.5","288.5","288.5","288.5","288.5","288.5","288.5","255.5","238","219.5","210","139.5","125","125","0.13","2.12","+3.31","+2.93","5,034","8,274"
="3520","華盈","15.8","+0.32","-4.53","+15.3","+10.5","+20.2","+21.5","+19.2","17.9","17.9","17.9","17.9","17.9","17.9","18.8","15.25","13.7","13.3","13.2","12.5","12.05","12.05","-0.52","-0.18","","","318","597"
="3532","台勝科","297.5","+6.25","+9.78","+16.4","+26.3","+60.4","+61.7","+72.5","308","308","308","308","308","308","308","270","251","226","180.5","138.5","138.5","124.5","2.06","3.82","+1.86","+4.66","13,819","9,593"
="3576","聯合再生","22.6","+2.73","+6.35","+6.6","+7.88","-4.64","+7.88","+70.6","23.2","23.2","23.2","24.1","26.25","26.25","26.25","21.2","20.9","20","20","19","12","11.2","0.82","-3.68","0","0","19,151","15,363"
="3583","辛耘","82.8","+5.21","+5.08","+3.5","+3.11","+2.86","+21.8","+34","83.3","83.3","83.3","87.5","87.5","87.5","87.5","78.5","78.5","77.1","77.1","62.2","58.1","51.8","1.7","-2.09","-0.53","-0.41","3,963","789"
="3588","通嘉","149.5","+1.36","+1.01","-5.97","-0.33","+6.79","+17.7","+73.2","152","159.5","168.5","174.5","174.5","174.5","174.5","147","147","143","136.5","106.5","80.2","55","-14.1","-8.28","-2.78","-3.3","2,139","1,370"
="3596","智易","114.5","+1.33","+4.09","+6.51","+8.02","-0.87","+25.5","+15.1","116","116","116","120","120","120","128","107.5","106","103","103","88.7","87.2","83.6","12.7","14.3","+3.18","+3.09","5,985","8,312"
="3624","光頡","59.1","+1.03","+11.7","+17.7","+31.2","+33.7","+39.6","+85.8","61.9","61.9","61.9","61.9","61.9","61.9","61.9","52.8","50.7","44.7","41.3","34.15","31.8","26.05","1.09","-0.37","+2.04","+1.58","16,381","32,329"
="3653","健策","422","-1.63","-3.87","-5.17","+4.84","+8.48","+37.9","+43.8","454","454","461","461","461","461","461","418","418","397.5","379.5","292","276.5","202","-8.27","-3.9","-1.58","-0.41","730","1,003"
="3672","康聯訊","42","+0.72","+10.5","+16","+10.5","+69.4","+169","+155","43.45","43.45","43.45","43.45","43.45","43.45","43.45","36.4","36","34.85","22.95","14.7","13.4","13.4","2.9","2.72","-0.35","-0.54","1,883","2,141"
="3675","德微","282","+3.11","-0.35","+0.53","+22.1","+11.7","+52.4","+162","301","308","308","308","309","309","309","267.5","267.5","227.5","227.5","154","98","64.5","-2.54","1.88","-1.6","+2.17","2,993","3,066"
="3680","家登","330","+3.12","+6.45","+3.77","+23.4","+26","+40.1","+19.6","339","339","339","339","339","339","383.5","308.5","308.5","259.5","248","208","208","208","6.52","6.27","+0.32","+0.52","4,180","2,179"
="3685","元創精密","39.75","-3.05","-3.99","+5.86","+4.61","+22.3","+59","+45.6","44","45.4","45.4","47.5","47.5","47.5","47.5","39.5","38.2","34.95","32.7","21.2","21.2","18.25","0.85","0.09","-0.33","+0.46","326","613"
="3687","歐買尬","130","+9.7","+21.5","+17.1","+26.8","+14","+18.2","+65","130","130","130","130","130","153","153","107.5","107","99.9","99.9","83","80","44.3","0.83","-0.3","+1.42","+1.21","9,156","2,449"
="3689","湧德","45.6","-0.87","+1.45","+2.82","+3.52","+4.83","-13","+52.8","46.85","46.85","46.85","46.85","54.7","54.7","54.7","44.65","44.65","41.2","41.2","39.9","27.8","24.6","2.25","2.5","-0.35","+1.41","4,642","3,885"
="3701","大眾控","90","-0.33","+7.53","+0.56","+24.7","+47.3","+231","+538","98","98","98","98","98","98","98","83.8","83.7","72.5","57","24.2","13.4","12.8","1.03","0.86","-4.81","-6.96","9,863","22,127"
="3702","大聯大","50.4","+0.4","+0.2","+0.6","+0.8","-3.45","+4.13","-0.79","50.7","50.8","50.8","52.7","53","61","61","50.1","50.1","49.2","49.2","46.85","46.55","41.65","-5.65","-6.51","-0.12","-0.18","3,804","3,558"
="3706","神達","33.4","+1.98","+1.83","+3.73","+4.38","+14.2","+18.7","+21.5","33.6","33.6","33.6","35","35","35","35","32.6","32.05","31.2","28.9","27.35","26.85","25.3","10.9","3.2","-0.02","-0.18","15,847","6,111"
="4127","天良","14.3","-0.69","-1.04","-2.05","+21.7","+22.7","+21.2","+26.5","15.15","16.05","16.05","16.05","16.05","16.05","16.05","13.8","13.8","11.75","11.6","10.7","10.2","9.81","-1.51","-1.04","","","965","1,139"
="4128","中天","70.8","+3.36","+5.83","+9.26","+1.14","+22.1","+26.4","+14.7","71.3","71.3","71.3","75.3","75.3","75.3","82.5","66.9","65.2","63","57.7","50.2","50.2","50.2","14.3","10","+0.01","+0.03","7,135","5,180"
="4141","龍燈-KY","24.85","0","-0.8","+12.4","+18.6","+6.88","+64.6","+110","26.3","26.3","26.3","26.3","30","30","30","23.8","22.1","20.4","19.85","13.55","11.45","11.05","-0.48","0.19","-0.3","-0.28","5,606","3,060"
="4147","中裕","73.6","+2.65","+3.81","+3.37","+3.23","+11.7","+17.8","+4.1","73.8","73.8","73.8","73.9","85","85","88.5","70.9","70.1","68.1","65.2","61.1","61","59.2","28.2","14.8","-0.07","0","1,325","904"
="4303","信立","28.5","-0.7","-8.06","-11.2","-0.52","+26.7","+78.7","+53.6","30.45","34.7","34.7","34.7","34.7","34.7","34.7","28.15","28.15","27.2","22.4","15.85","15.85","15.85","1.89","-1.52","-0.23","+0.24","651","1,189"
="4513","福裕","14.7","+0.68","-2.33","+3.52","+2.44","-0.34","+54.9","+46.3","15.9","15.9","15.9","17","17","17","17","14.25","14.25","13.6","13.6","9.34","9.28","8.18","-5.31","5.44","-1.59","-1.32","472","1,121"
="4533","協易機","13","-1.14","-2.99","+8.33","+9.24","+14","+12.1","+15","13.85","13.85","13.85","13.85","13.85","13.85","14.5","12.6","12","11.6","11.35","10.8","10.8","10.4","-0.02","0.37","0","0","416","881"
="4714","永捷","14.7","+4.63","+3.16","+4.26","+2.44","-0.68","+15.7","+15.3","15.2","15.2","15.2","15.95","15.95","16.15","16.15","14","14","13.65","13.65","12.95","11.75","11.15","-12.4","-9.58","+0.39","+0.48","11,389","1,145"
="4721","美琪瑪","151","-1.95","+0.33","-0.33","-3.51","-7.36","+21.8","+147","159","159","163","184.5","184.5","184.5","184.5","151","146.5","146.5","146.5","102","60.8","50","-5.48","-3.72","-5.21","+5.35","3,079","8,803"
="4739","康普","142.5","-2.73","+1.06","+0.35","0","-5","+27.2","+83.6","151","151","151","170","176.5","176.5","176.5","141","138.5","136.5","136.5","98.2","76.2","57.7","-8.94","-7.79","-3.32","+3.75","4,280","12,172"
="4743","合一","302","+1.51","+2.37","+3.78","-1.31","+20.8","+58.9","+35.7","312.5","312.5","312.5","338","338","338","338","295.5","291","275.5","245","165","165","165","-0.03","-3.87","","","4,034","2,185"
