"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/13成交量(張)","01/12成交量(張)"
="6443","元晶","40.2","-1.35","-1.35","-1.71","-5.19","0","+29.3","+20.4","42.75","42.75","44.75","44.75","44.75","44.75","48.95","40","38.8","38.8","38.8","30.1","26.25","26.25","+0.9","+0.36","+1.35","+0.83","13,683","20,670"
="6488","環球晶","884","+1.38","+5.49","+4.62","+1.03","+11.2","+19","-2.32","898","898","906","906","906","920","972","819","818","818","792","736","708","606","+13.7","+11.5","+3.43","+3.64","4,451","6,828"
="6505","台塑化","100.5","+1.11","+2.76","+3.29","+4.15","+5.13","-0.5","-4.74","100.5","100.5","99.4","99.4","106","106","117.5","96.8","96.5","95.3","94.1","94.1","90.3","88.4","+25.5","+22.8","+0.89","+0.77","2,349","2,233"
="6548","長科*","95.9","0","-0.83","-0.31","-8.23","+1.59","+4.24","+0.31","97.5","97.5","107.5","107.5","111.5","115.5","115.5","94.4","94.2","94.2","94.2","93","87","52.3","-25","-28.8","+0.41","-0.66","792","1,238"
="6576","逸達","113","+0.89","-2.16","+7.11","-6.61","-9.24","+42.3","+23.8","118.5","118.5","122","137.5","137.5","137.5","137.5","110.5","101","101","101","76.9","72.3","72.3","-25.7","-15.5","","","504","561"
="6598","ABC-KY","49.5","+1.75","-6.95","+12.5","+21.8","+11.7","+59.9","+9.63","53.2","53.2","53.2","53.2","53.2","53.2","61.2","47.9","44.8","40.65","40.3","30.05","30.05","30.05","+0.3","+0.25","-10.7","+5.69","5,301","3,663"
="6603","富強鑫","18.95","+0.8","+1.34","+1.61","+1.07","+5.57","+30.2","+13.8","19.1","19.1","19.15","19.25","21.2","21.2","21.2","18.35","17.95","17.95","17.7","14.55","13.1","10.95","+1.04","+1.04","+0.05","-0.27","3,589","2,993"
="6667","信紘科","87","-0.11","+6.88","+7.27","-0.34","+16.6","+36.4","+13.6","94.2","94.2","100","100","100","100","100","79.1","78.6","78.6","72","64","58.8","54.8","+0.08","+0.09","+9.65","+9.22","11,059","3,854"
="6706","惠特","229","-5.57","-4.18","+2.69","+7.26","+2.69","+33.5","+29.4","259","259","259","259","259","259","259","228.5","219","213.5","212","174.5","157","129.5","+2.79","+6.29","+4.05","+8.61","7,492","18,846"
="8021","尖點","41.45","+0.97","+1.1","-0.6","-1.89","-0.6","+13.3","-6.12","42.55","42.55","43","43.3","46.9","49.5","49.5","40.75","39.75","39.75","39.4","37.05","35.05","25.65","-6.3","-16.9","-0.24","-0.35","1,368","2,757"
="8027","鈦昇","79.7","-2.45","-1.97","-4.09","-6.46","+9.93","+29","+1.14","83.8","83.8","88.3","88.3","88.3","88.3","99","79.2","79.2","79.3","72.5","61.2","57.9","57.9","-4.56","-1.66","-0.11","-0.32","1,177","2,103"
="8028","昇陽半導體","51.4","-0.19","-3.2","-5.69","-11.1","+5.44","+13","-1.34","53.4","54.7","62","62","62","62","62","51","51","51.1","48.05","46.2","44","37.85","-9.52","-2.96","-0.28","-0.67","1,015","2,512"
="8043","蜜望實","29.35","+0.17","+5.96","+0.51","+7.12","+7.31","+23.8","-11.7","29.7","29.7","30","30","30","35.2","35.95","27","27","27","26.75","23.7","23.2","23.2","-0.83","-2.82","+0.95","+0.91","1,932","1,775"
="8046","南電","520","+2.97","+0.58","-9.25","-8.61","-6.47","+32.5","+24","522","578","597","597","631","631","631","503","503","505","505","402.5","343","214.5","+1.8","-5.51","+1.88","+0.7","4,332","4,197"
="8064","東捷","20.85","0","0","-5.23","-6.5","+0.48","+17.5","-2.11","21.8","22.2","22.75","23.3","24","24.8","24.8","20.65","20.65","20.75","20.55","17.95","17.2","13.75","-10.3","-7.55","-0.24","-0.49","778","793"
="8069","元太","145.5","-0.34","-1.02","-8.2","-0.34","+7.78","+95.3","+73.6","152","161.5","161.5","161.5","161.5","161.5","161.5","136.5","136.5","142","132","75.5","64.2","43.2","+9.61","+2.94","+5.3","+1.41","39,434","31,004"
="8071","能率網通","17.3","+1.17","-11.1","-10.6","+2.98","+35.2","+39.5","+33.6","20.15","21.25","21.25","21.25","21.25","21.25","21.25","16.7","16.7","15.65","12.75","11.95","11.3","11.2","+1.49","-0.06","-4.77","-8.16","3,760","6,801"
="8091","翔名","84","-3.23","+7.42","+9.09","+9.8","+19.1","+31.2","+33.3","89.8","89.8","87.5","87.5","87.5","87.5","87.5","77.8","75.1","75","69.7","64","57.8","54.2","+5.61","+4.22","+0.79","+0.79","3,346","4,899"
="8096","擎亞","14","-0.36","-7.59","-6.35","-9.97","-6.98","+16.7","-0.36","14.95","15.15","16","16","16.55","16.55","16.55","13.9","13.9","14","14","12.05","11.75","10.35","-26.7","-11.9","-0.08","-0.16","835","794"
="8097","常珵","35","+6.71","+17.3","+16.7","+11.5","+10.2","+74.1","+17.4","35","35","32.8","33.95","34.3","34.3","35.2","29.8","28.5","28.5","28.5","20","19.8","13.7","+7.88","+7","+7.65","+8.26","1,475","895"
="8103","瀚荃","48.2","-1.53","-5.12","-8.54","-8.54","-5.86","+25.2","+1.58","51.1","53.3","56.2","56.2","56.2","56.2","56.2","48.2","48.2","48.95","47.6","39.1","37.75","31.3","-16.9","-8.59","-0.53","-1.97","1,270","1,419"
="8104","錸寶","76.7","-0.39","-7.26","-11.7","+1.72","+20.8","+70.1","+40.7","86.6","94","94","94","94","94","94","75.6","75.6","74.2","63.6","45.1","44.2","41.4","+1.38","+0.47","-12.7","-2.3","6,556","6,745"
="8111","立碁","28.1","-3.1","-5.39","-7.87","-11.6","-6.33","+81.3","+25.4","30.1","30.75","33.5","33.5","33.5","33.5","33.5","27.8","27.8","28.75","28.75","15.7","15.25","15.25","+10.8","+8.66","-1.21","-1.97","3,083","2,163"
="8112","至上","49.7","-0.6","+0.4","-0.1","0","+5.97","+18.9","+11.9","50.6","50.6","51.9","51.9","51.9","51.9","51.9","49.2","49","49","46.55","41.8","41.3","34.2","-19.5","-14.8","-0.04","-0.14","4,115","2,652"
="8150","南茂","51.3","+3.22","+8.23","+6.21","+5.56","+13.9","+17.4","-5.52","52.7","52.7","49.7","49.7","49.7","61.4","61.4","47.05","46.95","46.95","44.8","43.35","42.1","32.65","+11","+8.73","+1.04","+1.02","54,104","21,194"
="8155","博智","166.5","-1.77","+5.05","+0.91","-1.48","+13.3","+15.2","+37","173","173","180","180","180","180","180","156.5","156.5","156.5","142.5","124.5","94.1","85.3","+8.04","+3.36","+1.73","-0.82","4,825","6,379"
="8163","達方","46.95","+0.32","-2.29","-2.49","-7.94","-3.3","+18.6","+0.43","48.15","48.5","51.3","51.7","51.7","51.7","52.9","46.45","46.45","46.45","46.45","40","38.7","37.85","-13.1","+2.47","-0.07","-0.37","682","1,278"
="8183","精星","59.3","-1.33","-3.26","-2.47","-7.05","-6.32","+56.5","+11.7","64.6","64.6","64.6","70.9","73","73","73","58.6","58.2","58.2","58.2","38.3","34.15","20.4","-3.37","-0.43","+1.14","+0.97","2,997","4,717"
="8201","無敵","16","-1.23","-3.9","-6.16","-9.35","-5.04","+8.11","+44.1","16.85","17.2","18","18.7","19.3","19.3","19.3","16","16","16.05","16.05","14.65","10.65","8.74","-7.03","-3.41","-0.35","-1.38","515","1,290"
="8215","明基材","36","+0.84","-2.7","-3.61","-5.26","-8.51","+18.8","+32.4","37.25","37.7","38.25","39.75","44.65","44.65","44.65","35.25","35.25","35.25","35.25","30.65","27.2","21.15","-3.54","-5.91","-0.03","-0.07","1,567","3,477"
="8289","泰藝","37.15","-1.33","-6.42","-7.36","-8.27","+2.91","+28.5","+49.8","40.6","40.8","43.5","43.5","46.2","46.2","46.2","36.8","36.8","37.55","36.2","29.2","23.4","11.4","-2.35","0","-1.21","-0.94","896","1,895"
="8415","大國鋼","38.45","+1.72","+0.13","-1.16","-1.41","+12.1","+11.1","-4.71","39.5","39.5","39.3","39.8","39.8","45.35","45.35","37","37","37","34.2","32.9","32.9","25.25","0","-8.4","+0.38","+0.23","9,250","2,371"
="912000","晨訊科-DR","3.17","+2.59","+1.6","+2.26","+3.93","+7.82","+14","+6.73","3.21","3.21","3.3","3.3","3.3","3.3","3.71","3.08","3.04","2.99","2.89","2.68","2.5","2.34","+0.66","+1.48","+2.28","+2.28","1,891","1,188"
="9904","寶成","32.75","+0.92","+1.24","-0.3","-1.5","-0.46","+0.46","-12.7","32.9","33.2","33.45","33.5","35.8","37.9","40.5","32.2","32.15","32.15","32.15","32.05","31.55","27.85","-20.7","-22.1","-0.51","-0.44","4,628","3,646"
="9907","統一實","14.85","+1.02","+6.83","+6.07","+2.77","+10.8","+12.1","-5.41","15.05","15.05","14.8","14.8","14.8","16.7","16.9","14.2","13.85","13.85","13.4","12.9","12.75","10.05","+24.9","+19.5","+0.81","+0.82","5,693","4,959"
="9933","中鼎","38.6","+0.52","+1.45","+3.62","+3.62","+7.82","+6.48","-1.4","38.8","38.8","38.8","38.8","38.8","39.25","41.55","38.05","37.45","37","35.75","35.6","35.05","34.9","+43.9","+40.5","+0.19","+0.24","1,786","2,159"
="9958","世紀鋼","116","0","-4.13","+1.31","+4.5","+6.91","+4.04","-11.5","120","121","121","121.5","121.5","134","144","114.5","114","109.5","108","104.5","101","95.4","+0.55","+11.6","-0.28","+0.5","4,530","1,769"
