"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/16成交量(張)","12/15成交量(張)"
="2812","台中銀","12","0","-0.41","-0.41","+0.42","0","+4.35","+4.8","12.05","12.1","12.1","12.25","12.25","12.25","12.25","11.95","11.95","11.95","11.9","11.35","11.35","10.65","-23.9","-12.2","+1.76","+11","2,455","4,810"
="2820","華票","16.85","-0.88","-2.03","-3.16","-2.88","-2.88","+4.01","+4.66","17.2","17.45","17.45","18.05","18.05","18.05","18.05","16.85","16.85","16.85","16.85","15.7","15.7","14.65","-57.7","-53.2","-0.34","0","2,759","1,426"
="2823","中壽","30.5","-0.33","-1.45","-0.97","0","+1.16","+3.39","+25","30.9","31","31","31.25","31.25","31.25","31.25","30.4","30.4","30.4","30.15","28.7","24.15","21.9","23.9","24.8","-0.32","-0.36","35,087","25,595"
="2834","臺企銀","9.64","+0.1","-0.72","-1.23","+0.21","+0.42","-0.62","+2.01","9.7","9.77","9.79","10.05","10.05","10.05","10.3","9.62","9.62","9.6","9.56","9.4","9.36","9.1","-41","-35.1","0","0","12,686","15,132"
="2838","聯邦銀","13","+0.39","-1.89","+0.39","+6.12","+7","+10.2","+13","13.2","13.4","13.4","13.4","13.4","13.4","13.4","12.9","12.9","12.25","12.05","11.6","11.35","10.3","-12.6","-0.45","-0.08","0","1,714","1,915"
="2845","遠東銀","10.5","0","-0.94","-1.41","+0.48","-0.94","-0.47","0","10.6","10.7","10.7","10.9","10.9","11.15","11.2","10.5","10.5","10.45","10.4","10.3","10.3","10.2","-44.3","-21.2","0","0","1,170","1,653"
="2867","三商壽","9.12","0","-0.65","-1.51","-1.3","-0.55","-2.36","-0.65","9.18","9.25","9.33","9.6","9.6","9.6","10.9","9.09","9.09","9.09","9.09","9.05","8.93","7.96","-52.3","-40.1","-0.01","-0.01","3,042","2,730"
="2880","華南金","20.8","0","-1.19","-0.95","+1.22","-0.72","+1.22","+14","21.05","21.2","21.2","21.35","21.35","21.35","21.35","20.75","20.75","20.45","20.2","19.95","18","17.15","-28.6","-17.8","+0.12","+0.1","4,328","7,604"
="2881","富邦金","74.9","+0.4","-1.06","-1.45","+1.63","+1.22","-7.19","+3.6","75.4","76.9","76.9","77.2","80.9","85.7","85.7","74.4","74.4","73.4","73","72","69.7","44.1","-29.7","-19.8","+0.11","+0.96","11,651","14,251"
="2882","國泰金","60.3","+0.84","-0.66","-0.66","+1.34","+0.5","+1.01","+11.7","60.6","61.5","61.5","63.5","63.5","63.5","63.5","59.8","59.8","59.4","59","55.4","51.5","39.9","-22.6","-7.6","+0.02","+0.02","12,840","16,017"
="2883","開發金","16.5","-0.3","-0.9","-0.9","+2.17","+5.43","+13.8","+32.5","16.65","16.8","16.8","17.5","17.5","17.5","17.5","16.45","16.45","16.2","15.85","13.75","12.1","8.9","-26.2","-22.8","+5.65","+9.08","75,263","45,750"
="2884","玉山金","27.85","+0.54","0","-0.54","+0.54","-0.18","+5.69","+8.58","27.85","28","28.05","28.25","28.25","28.25","28.25","27.6","27.6","27.6","26.95","25.8","25.35","23.6","1.04","2.75","+0.1","+2.3","8,242","9,650"
="2885","元大金","24.85","+0.61","-0.6","-0.6","+1.22","0","-0.8","-2.36","24.85","25.1","25.25","25.4","25.4","27.8","27.8","24.65","24.65","24.5","23.7","23.7","23.15","19.55","-42","-26.9","-0.11","-0.07","8,882","10,700"
="2886","兆豐金","35.6","+1.14","+0.28","+0.85","+3.94","+4.09","+10","+8.21","35.6","35.8","35.8","35.8","35.8","35.8","35.8","35.1","35.1","33.9","33.55","31.85","30.6","28.15","30.8","21.4","-0.59","-0.67","22,558","7,905"
="2887","台新金","18.65","0","-1.32","-1.84","+0.27","-0.27","+1.36","+23.9","18.85","19.1","19.1","19.45","19.45","19.7","19.7","18.55","18.55","18.45","18","17.65","14.7","12.5","-5.91","1.66","-0.01","-0.09","11,162","12,164"
="2888","新光金","10.5","+0.48","-0.94","-3.23","+0.48","+3.45","+9.38","+9.6","10.6","10.8","10.9","11.7","11.7","11.7","11.7","10.4","10.4","10.4","10.15","9.07","8.93","8.03","-22.4","-22.5","-0.57","-1.7","43,002","26,427"
="2889","國票金","15.85","-0.31","-1.25","-0.31","-0.31","0","+0.32","-3.35","16.05","16.1","16.1","16.45","16.45","17.7","18.2","15.85","15.85","15.75","15.7","15.45","15.45","12.5","-39.9","-21.4","-0.02","-0.01","3,980","2,561"
="2890","永豐金","15.75","-0.63","-0.63","+0.32","+3.96","+6.78","+11.7","+15.8","16","16.1","16.1","16.1","16.1","16.1","16.1","15.55","15.55","15.1","14.7","13.65","13.2","10.95","-20","-12.9","-0.13","-0.17","16,606","22,867"
="2891","中信金","25.5","+0.59","-1.35","-1.54","+2","+6.03","+8.97","+14.3","25.6","26","26.05","26.05","26.05","26.05","26.05","25.25","25.25","24.85","23.95","22.2","21.05","19","-11.7","0.61","+0.33","+1.25","25,608","21,503"
="2892","第一金","23.95","+0.21","-0.62","-0.21","+1.05","+1.48","+5.27","+7.4","24.05","24.4","24.4","24.4","24.4","24.4","24.4","23.8","23.8","23.55","23.1","22.1","21.95","20.2","-3","3","-0.04","+0.19","8,547","10,745"
="2897","王道銀行","7.88","0","-0.63","-0.88","+1.42","-1.01","-5.4","+12.7","7.93","7.99","7.99","8.28","8.28","8.68","8.68","7.85","7.85","7.8","7.74","7.45","6.8","6.49","-12.3","6.91","+0.01","+0.07","875","1,726"
="2912","統一超","273","+1.11","0","-1.44","-1.62","-6.02","-1.44","+4.6","273.5","277.5","279","294","294","294","294","268","268","268","268","268","258","253.5","-57.8","-51.6","-0.04","-0.05","2,351","2,286"
="3003","健和興","93.8","+2.18","0","+0.86","+1.96","-3.89","+8.94","+20.6","94","94.3","94.5","101.5","104","109","109","89.5","89.5","89.5","88.1","79.6","77.5","41.05","11.6","9.96","-0.41","-0.55","1,491","1,504"
="3005","神基","54.1","-0.55","-0.55","+0.74","+0.37","-0.18","+2.27","-1.1","54.7","54.7","54.7","54.9","55.2","59","66.8","54","53.7","53.2","52.2","49.8","49.8","45.6","-11.5","-6.45","0","-0.01","1,503","650"
="3011","今皓","12","+2.56","-0.83","-4","+7.62","+3","+12.1","+52.5","12.15","12.45","12.5","12.5","13.75","13.75","13.75","11.5","11.5","11.2","11","9.38","7.21","6.25","20.5","4.93","0","0","1,522","794"
="3013","晟銘電","14.7","-0.68","-3.29","+6.14","+10.1","+9.7","+15.7","+12.6","16.15","16.15","16.15","16.15","16.15","16.15","18","14.15","13.7","13.1","13.1","12.1","12.05","11.6","-0.39","0.29","+1.1","+1.23","3,361","17,290"
="3016","嘉晶","141","+3.3","+3.68","-1.05","-4.73","+21.6","+63.6","+93.9","149.5","149.5","154.5","154.5","154.5","154.5","154.5","130.5","130.5","130.5","116","75.8","69.6","54.7","-11.2","-6.62","-7.46","-1.59","25,128","5,797"
="3017","奇鋐","89.2","+2.88","+0.11","+0.56","+3.72","+8.78","+16.9","+26.2","89.5","90.2","96.4","96.4","96.4","96.4","96.4","85.8","85.8","85.8","81.1","71.2","66.8","52.5","7.48","5.77","-0.22","+0.14","6,249","4,146"
="3019","亞光","94.2","+2.28","+0.43","-2.79","-2.89","+4.9","+17.3","+14.9","94.8","97.7","101.5","103.5","103.5","103.5","103.5","91.6","91.6","91.6","86.9","70","70","66.5","-6.51","-5.62","-0.08","-0.26","5,534","4,832"
="3023","信邦","275","+1.48","+3.97","+8.7","+9.13","+8.06","+23.3","+0.73","277.5","277.5","277.5","277.5","277.5","298","298","265.5","251","241.5","241.5","221.5","207.5","206","44.8","47.3","+3.04","+3.68","1,056","692"
="3028","增你強","33.95","+3.51","+3.03","+7.27","+7.78","+10","+17.5","+18.7","34.3","34.3","34.3","34.3","34.3","34.3","34.3","32.4","31.65","30.95","30.3","27.5","26.85","21.5","8.82","11.3","+0.93","+0.92","4,748","3,056"
="3031","佰鴻","25.6","+3.43","+0.39","+0.39","+5.35","-1.54","+6.22","+33.3","26.2","26.2","26.7","26.9","27.45","31.85","31.85","24.5","24.5","24.25","22.85","20.05","18.2","14.2","10.8","8.14","+0.49","+0.46","2,599","734"
="3033","威健","30.45","+4.1","+4.1","+3.22","+4.28","+1.67","+6.28","+24.3","30.55","30.55","30.55","30.55","33","33","33","28.75","28.75","28.75","28.4","25.5","21.7","18","11.6","5.23","+1.84","+2.27","15,826","6,244"
="3034","聯詠","534","+4.3","+2.69","+4.3","+9.88","+13.6","+24.5","+4.91","535","535","535","535","535","582","656","495.5","495.5","488","456","364","364","315","10.9","14.3","+0.73","-0.64","11,160","5,472"
="3035","智原","217.5","+9.85","+12.1","+15.4","+17.9","+12.4","+93.3","+180","217.5","217.5","217.5","217.5","219","219","219","180","180","175","171.5","102.5","73.3","48.3","1.29","1.47","+4.77","+7.27","62,678","33,889"
="3036","文曄","64.3","-0.16","-1.53","-1.38","-1.23","-0.16","+2.72","+18.4","65.2","66.3","66.3","67.4","67.4","69.3","69.3","64","64","64","62.4","57.4","53.3","40","10.5","16","-0.01","-0.03","1,994","1,629"
="3037","欣興","225","+1.58","+2.04","+3.21","+5.63","+15.4","+54.6","+67.9","226","227","228","229.5","229.5","229.5","229.5","215.5","215","212","189","115","115","80","2.72","2.59","+0.57","+0.96","20,858","22,989"
="3041","揚智","36.05","+9.91","+5.41","+4.49","+7.45","+5.41","+33.3","+31.1","36.05","36.05","36.05","41.3","41.3","41.3","41.3","31.45","31.45","31.45","31.45","22.7","22.7","20.6","5.69","3.72","-0.24","+0.43","23,099","2,898"
="3045","台灣大","98.6","+0.51","+0.61","-0.2","-0.2","-1.4","-0.4","-3.8","98.8","98.8","99","100.5","100.5","109.5","109.5","97.8","97.8","97.5","97","97","96","95.5","-25.8","-27.8","0","0","2,882","2,781"
="3046","建碁","47.7","-5.73","-0.73","+20","+22.3","+91.2","+143","+93.1","53.5","53.5","53.5","53.5","53.5","53.5","53.5","46.65","38.15","38.15","24.8","17.8","17.8","14.65","-1.64","-0.18","0","0","2,507","3,486"
="3047","訊舟","13.7","+2.62","+6.2","+19.1","+24","+20.2","+35.6","+21.8","14.65","14.65","14.65","14.65","14.65","14.65","15.2","12.15","11.5","11.1","10.25","9.88","9.65","9.2","-4.29","-3.61","+6.25","+6.62","51,748","11,479"
="3049","和鑫","15.3","+3.38","+5.52","+10.9","+15","+19.5","+34.8","+19.1","15.7","15.7","15.7","16","16","16","16","13.6","13.55","13.35","12.75","10.6","10.6","9.35","-5.68","-3.14","+0.95","+1.33","67,727","24,887"
="3050","鈺德","18.1","+0.84","+1.4","+1.69","+2.55","+3.43","+16.8","+20.3","18.8","18.8","18.8","18.8","18.8","18.8","21.9","17.55","17.55","17.55","16.35","13.55","13.55","12.5","-3.57","-2.03","+0.04","-0.27","5,519","2,450"
="3059","華晶科","49.3","+3.9","+7.29","+19.5","+27.6","+26.1","+31.5","+38.3","51.5","51.5","51.5","51.5","51.5","51.5","51.5","43.9","41.05","38.1","36.6","30.4","30.4","27.4","0.73","0.24","+0.32","+0.68","73,436","40,918"
="3062","建漢","30.6","+0.66","-1.61","-2.39","0","-12.1","+78.9","+61.9","31.45","31.75","33.3","37.65","37.65","37.65","37.65","29.1","29.1","29.1","29.1","17.05","16.6","14.55","8.51","11.1","-0.44","-0.91","10,126","8,226"
="3071","協禧","27.1","+3.24","+3.44","+10.6","+4.43","+18.6","+20.4","+3.63","27.15","28.3","28.3","28.3","28.3","28.3","32.8","25.7","24.7","24.3","22.3","20.35","20.35","20.35","1.57","0.04","-0.1","+0.45","840","531"
="3083","網龍","56","-1.58","+15.1","+21.2","+20.2","+17.5","+26.8","-0.88","58.8","58.8","58.8","58.8","58.8","60","65.2","49","46.2","46.2","44.8","39.5","39.5","39.5","-0.33","-0.14","+1.97","+1.73","5,002","13,922"
="3105","穩懋","383","+0.66","+0.13","+1.59","+8.81","+7.13","+20.8","+3.79","394.5","394.5","394.5","394.5","394.5","402","467.5","377.5","368","351.5","339","290.5","290.5","276.5","-3.64","7.67","-3.7","-3.99","2,816","5,697"
="3122","笙泉","60.2","+2.91","+0.84","-0.5","-7.24","-10.7","+24.1","+42.5","60.8","60.9","68.7","70.9","72.8","72.8","72.8","55.8","55.8","55.8","55.8","37.25","35.4","15.85","6.46","5.46","-0.16","-0.82","1,881","1,366"
="3128","昇銳","28.9","+9.89","+19.4","+23.5","+26.8","+21.9","+54.5","+56.2","28.9","28.9","28.9","28.9","28.9","28.9","28.9","23.6","22.8","22.7","21.5","18.4","17.15","12.9","-5.34","-3.37","+7.31","+7.39","12,317","4,008"
="3141","晶宏","292.5","+9.96","+11","+12.5","+26.3","+20.6","+79.4","+203","292.5","292.5","292.5","292.5","292.5","292.5","292.5","252.5","252.5","232.5","226","130","96.1","38.3","6.69","3.98","+5.13","+6.24","17,726","9,282"
="3169","亞信","285","+3.64","+4.78","+0.88","+9.2","+16.3","+118","+63.3","297","297","299.5","299.5","299.5","299.5","299.5","253","253","253","213","112","112","48.1","3.22","1.61","-3.26","-3.22","20,672","10,715"
="3189","景碩","233.5","+2.86","+1.3","+1.74","+1.52","-1.06","+13.9","+91.4","234.5","234.5","243.5","244.5","257.5","257.5","257.5","215.5","215.5","215.5","215.5","181","121.5","73.1","2.81","-6.62","-7.81","-4.26","7,759","9,510"
="3207","耀勝","24.2","0","-3.01","+0.41","+2.98","-12.9","+57.1","+120","25.2","25.2","25.9","27.8","28.7","28.7","28.7","23.65","23.65","23.1","21.9","13.05","10","9","-13.3","-1.88","+1.47","+2.24","764","648"
="3217","優群","130","+0.78","-0.76","-1.52","+5.69","+38","+41.8","+22.6","138","138","138","138","138","138","138.5","126","126","121.5","94.1","79.6","79.6","79.6","-5.54","-5.57","-0.4","-0.68","7,687","2,854"
="3221","台嘉碩","42.75","-3.28","+1.3","-0.12","+4.01","-0.81","+29.7","+72","45.2","45.2","45.2","47.6","47.6","47.6","47.6","40.2","40.2","40.2","37","26.1","23.8","17.75","-0.8","2.09","-0.85","-0.51","17,662","20,369"
="3224","三顧","61.3","+0.66","-3.16","-0.65","-0.81","+29.6","+49.3","+49.1","62.6","69.1","69.1","69.1","69.1","69.1","69.1","60.1","60.1","59.5","48","38.5","38.5","38.5","-13.3","-6.89","+0.46","+0.9","321","515"
="3231","緯創","29.05","+0.17","+0.17","-0.34","-0.34","0","+4.87","-5.07","29.1","29.55","29.55","29.9","30.05","33.15","34.8","28.8","28.8","28.8","28.6","27","26.55","26.55","-28.3","-15.6","0","+0.01","6,965","5,246"
="3276","宇環","18.1","+4.02","-1.36","-1.63","+6.78","+8.38","-3.72","+43.7","18.3","19.3","20","20","20","20","21.75","17.1","17.1","16.85","16","14.55","11.9","9.5","14.2","7.58","-0.16","0","1,059","429"
="3290","東浦","22.8","+3.87","+3.4","+6.79","+3.17","+42.9","+79.5","+82.4","23.3","23.3","23.5","23.5","23.5","23.5","23.5","21.1","19.9","19.9","15.5","12.5","12.05","11.55","1.69","8.01","-0.71","-0.84","3,875","4,411"
="3294","英濟","34.25","-2.14","-7.43","-5.26","+5.06","+46.4","+104","+55.7","36.5","38.1","39.95","39.95","39.95","39.95","39.95","33.6","33.6","31.85","21.5","16.25","16.2","16.2","12.7","9.53","-0.45","-0.73","3,355","2,458"
="3305","昇貿","81","+3.45","-1.58","-0.12","+4.11","-7","+55.8","+62.2","82.5","83.9","85.6","88.8","92.4","92.4","92.4","77.2","77.2","76.3","76","49.4","43.1","26.65","2.58","2.8","+0.04","-0.01","5,192","2,632"
="3312","弘憶股","23.9","0","-0.21","-0.83","-6.82","+2.14","+13.3","+13.8","24.3","24.3","25.85","29.05","29.05","29.05","29.05","23.25","23.25","23.25","23.2","18.6","18.6","14.05","-13.4","-17.7","-0.06","-0.15","1,013","1,020"
="3322","建舜電","23.7","+0.85","+8.22","+30.6","+38.6","+30.2","+55.4","+41.1","25.85","25.85","25.85","25.85","25.85","25.85","26.9","21.8","18.35","17.15","15.75","13.15","13.15","10.15","-0.1","-0.03","","","40,059","52,508"
="3354","律勝","19.15","-0.78","-3.53","-9.03","-2.05","+1.59","+17.5","+33.9","20.3","22.8","23.9","23.9","23.9","23.9","23.9","18.6","18.6","18.6","17.4","14.55","13.6","11.35","-9","-7.12","-0.43","-1.09","1,115","2,316"
="3363","上詮","34","+0.44","+1.19","-0.58","-1.73","-0.29","+23.6","+30","34.3","35.25","39.85","39.85","39.85","39.85","39.85","32.6","32.6","32.6","31.3","25.2","24.35","22.05","16.7","4.87","+0.69","-0.47","1,130","1,184"
="3380","明泰","33.85","-0.88","+0.59","+5.12","+16.5","+16.1","+39.9","+16.9","36.85","36.85","36.85","36.85","36.85","36.85","41.35","32.85","32.55","28.9","27.5","24.2","24","23.65","-1.93","-1.7","-0.13","-0.1","9,017","10,779"
="3390","旭軟","26","+8.33","+12.1","+20.1","+16.1","+40.5","+37.6","+50.7","26.4","26.4","26.4","26.4","26.4","26.4","26.4","23","21.65","21.45","18.5","16.9","16.5","13.5","0.71","0.86","+0.93","+0.93","9,685","880"
="3406","玉晶光","537","+0.19","-2.54","-3.59","+3.87","+15.2","+19.3","+1.9","551","560","560","562","562","629","629","529","529","503","456.5","370","370","369","-1.38","1.43","-0.25","+0.43","1,241","1,432"
="3419","譁裕","26.85","-1.1","-7.57","-4.45","+8.05","+5.71","+80.2","+38.4","29.55","32.4","32.4","32.4","32.4","32.4","32.4","25.35","25.35","24.05","24.05","13.6","13.6","13.6","-2.21","-0.46","+2.52","+4.56","10,980","11,240"
="3443","創意","661","+9.98","+11.7","+12.6","+11.1","+12.8","+39.9","+59.3","661","661","661","661","661","661","661","582","571","562","552","438.5","362","301","20.4","20","+5.21","+6.42","4,667","1,303"
="3455","由田","76.4","-0.78","-2.43","-4.14","+8.37","+9.14","+32.4","+28.6","79.3","82","82","82","82","82","82","76","76","70.6","68.6","51.7","51.7","50.6","-4.11","-0.14","+0.07","-0.1","1,951","915"
="3466","致振","21.85","+9.8","+17.8","+16.2","+33.6","+30.4","+13.5","+72","21.85","21.85","21.85","21.85","21.85","21.85","21.85","17.8","17.8","16.6","15","13.55","11.9","10","8.85","8.82","+2","+2.19","5,342","2,989"
="3490","單井","32.9","-0.45","-5.6","+0.92","+1.08","+3.3","+32.1","+24.6","34.7","36.95","36.95","36.95","36.95","36.95","38.6","32.75","32.5","32.05","30","22.6","22.6","20.25","-8.28","-3.85","-1.27","-0.7","733","871"
="3491","昇達科","216","+9.92","+5.62","+21.7","+35","+20.7","+191","+223","216","216","216","216","216","216","216","185","175.5","158","151.5","72.3","64.9","58.6","1.58","1.61","-2.96","+9.97","17,444","19,232"
="3499","環天科","27.3","-1.8","-1.44","+5.41","+40.7","+87.6","+117","+116","30","30","30","30","30","30","30","26.5","24.35","19.4","14.3","11.8","11.8","10.8","-0.92","-0.19","-0.45","-6.8","6,223","7,574"
="3508","位速","69.1","+0.14","+0.88","-1.29","+35.5","+29.4","+224","+225","71.9","73.6","73.6","73.6","73.6","73.6","73.6","62.8","62.8","51.8","46.45","18.65","18.5","18","-0.87","-0.28","+6.5","+22.4","50,386","55,659"
="3515","華擎","278","-0.54","+3.35","-3.3","+12.8","+18.3","+97.2","+43.7","291","291","291","291","291","291","291","264.5","264.5","238","219.5","139.5","125","125","1.02","2.34","+0.35","-1.53","7,033","6,237"
="3532","台勝科","302","+6.15","+3.42","+7.86","+17.5","+62.4","+65.5","+65","311.5","312","312","312","312","312","312","281","278","251","181","138.5","138.5","124.5","3.53","1.68","+3.63","+6.35","9,894","6,328"
="3541","西柏","65","-2.99","+9.24","+8.15","+9.61","+0.93","+16.1","+31","71.4","71.4","71.4","71.4","71.4","71.4","71.4","62.4","58.8","58.8","58.5","54.3","49.5","41","-1.42","-1.49","+0.87","+0.66","2,749","10,124"
="3576","聯合再生","21.6","+0.93","-2.7","-1.82","+5.62","-4","+2.37","+60.6","22.5","23.2","23.2","23.2","26.25","26.25","26.25","21.4","21.4","20.85","20","19","12","11.2","-6.17","-8.81","0","0","6,668","4,913"
="3583","辛耘","80.5","+1.26","-1.83","+2.29","+1.51","-1.83","+17.9","+29","82.3","84.5","84.5","87.5","87.5","87.5","87.5","78.3","78.3","78.3","77.1","62.2","58.1","51.8","0.88","-6.78","-0.38","+0.26","881","556"
="3587","閎康","149.5","+2.75","+2.75","+7.55","+12.8","+8.33","+4.18","+17.3","149.5","151","151","151","165","168","168","142.5","137.5","133","129.5","129.5","121.5","83.1","9.9","5.24","-0.06","-0.69","1,525","1,221"
="3588","通嘉","148","+7.25","+3.14","+0.34","-5.73","-11.4","+9.63","+72.5","148.5","151","161","174.5","174.5","174.5","174.5","135.5","135.5","135.5","135.5","106.5","80.2","55","1.99","-6.06","+3.46","+2.64","4,253","2,263"
="3596","智易","127","+1.2","+9.48","+12.4","+17.6","+11.4","+42.4","+28.3","130","130","130","130","130","130","130","113.5","112","106","103","88.8","87.2","83.6","7.68","7.01","+5.85","+7.7","42,233","32,549"
="3597","映興","33.95","+0.74","+5.6","+16.1","+23.7","+25.7","+26.2","+12.4","35.35","35.35","35.35","35.35","35.35","35.35","39.05","31.8","28.8","27.5","26.55","25.5","25.5","19.15","-0.22","-0.79","+3.14","+3.24","1,114","1,456"
="3607","谷崧","17.35","+9.81","+11.6","+14.9","+18.4","+22.6","+30.5","+8.44","17.35","17.35","17.35","17.35","17.35","17.35","20.35","14.8","14.8","14.5","13.65","12.35","12.35","12","0.37","3.18","+1.49","+1.57","14,155","4,473"
="3624","光頡","60","+1.87","+3.27","+2.56","+19.8","+43.7","+47.6","+75.7","61.1","61.4","61.9","61.9","61.9","61.9","61.9","52.9","52.9","50","41.8","34.15","33","26.05","3.52","1.56","+0.06","-0.45","37,211","10,977"
="3625","西勝","26.95","+5.69","+4.46","+8.45","+10","+19","+20.6","+29.3","27.5","27.5","27.5","27.5","27.5","32.85","32.85","25","24.35","24.35","22.55","18.8","18.8","16.1","1.17","2.83","-0.72","-1.29","4,584","1,109"
="3672","康聯訊","45","-1.53","-2.6","+7.91","+28.9","+80.4","+192","+180","48.5","48.5","48.5","48.5","48.5","48.5","48.5","43.2","41","35.1","22.95","14.7","13.4","13.4","-4.46","-2.77","-1.11","+0.08","2,602","3,209"
="3675","德微","320","+9.97","+8.84","+17","+25.5","+34.5","+71.1","+208","320","320","320","320","320","320","320","285","267.5","260","227.5","154","98","64.5","2.32","4.31","+3.19","+4.27","7,225","4,788"
="3680","家登","319.5","+3.4","+0.31","-0.16","+5.45","+19.4","+43.3","+10.6","323.5","339","339","339","339","339","383.5","305.5","305.5","303","248","208","208","208","3.49","-2.8","+1.46","+1.94","1,273","762"
="3687","歐買尬","172","+9.9","+20.3","+45.1","+55","+55","+65.4","+70.3","172","172","172","172","172","172","172","138","120","107","99.9","83","83","44.3","0.13","-0.54","+18.8","+23.5","1,382","7,275"
="3689","湧德","44.35","+2.9","+1.26","-3.59","+4.23","+2.66","-13.4","+51.6","44.75","46.85","46.85","46.85","54.7","54.7","54.7","42.15","42.15","42.15","41.2","39.9","27.8","24.6","21.9","2.94","-0.72","+0.34","1,449","897"
="3702","大聯大","50.6","+0.2","0","+0.8","+1","-2.32","+4.01","-0.98","50.9","51","51","51.9","53","61","61","50.2","50.2","50","49.2","46.85","46.55","41.65","-27.3","-17.4","-0.02","-0.02","3,190","2,294"
="3703","欣陸","25.35","-0.39","-2.5","-0.39","0","-3.24","+3.05","-4.16","25.95","26.2","26.2","26.35","26.4","27.9","30","25.3","25.3","25.2","24.55","22.6","21.75","18.55","-15.5","11.1","-0.06","-0.13","750","1,210"
="3706","神達","34.4","+2.08","+0.88","+5.04","+8.52","+7.17","+19.9","+23.3","34.45","34.5","34.5","35","35","35","35","33.6","32.9","31.95","31.2","27.35","26.85","25.3","19.1","9.76","-0.05","+0.15","17,123","8,213"
="3707","漢磊","143","+4.38","+6.72","+1.06","-8.33","-10.3","+40.9","+76.3","147","147","159","170","173.5","173.5","173.5","131","131","131","131","99.7","74.5","37","-6.82","-9.85","-2.85","-4.47","20,490","12,251"
="4114","健喬","23.45","0","+2.85","+2.85","+4.69","+3.08","-8.4","-6.76","25.05","25.05","25.05","25.05","25.7","26.5","27.4","23.25","22.7","22.4","22.3","22.3","22.3","22.3","-3.04","-3.36","+0.07","+0.07","815","1,710"
="4123","晟德","61.2","-0.65","-1.13","-0.81","-0.81","-2.39","-2.08","-12.6","62.5","62.5","62.7","64.1","68.7","73.8","75","61.2","61.2","61.2","60.6","55.5","55.5","55.5","-0.8","4.02","0","-0.01","1,024","867"
="4128","中天","68.2","-0.58","-2.15","-0.44","+7.4","+18","+17","+12.2","70.9","72.3","72.3","75.3","75.3","75.3","82.5","65.8","65.8","63.7","58.1","50.2","50.2","50.2","9.58","3.95","+0.04","-0.04","2,022","3,645"
="4141","龍燈-KY","26.5","+6.85","+8.38","+6.64","+23","+22.7","+78.5","+121","26.9","26.9","26.9","26.9","30","30","30","23.2","23.2","21.9","19.85","13.55","11.45","11.05","10.2","7.33","-0.3","-0.66","7,986","5,523"
="4147","中裕","72.9","-0.14","-3.83","+1.67","+5.04","+6.73","+17.6","+5.19","75.4","77.2","77.2","77.2","85","85","88.5","71.8","71.6","69.3","67.1","61.1","61","59.2","-0.91","0.17","-0.06","+0.03","883","623"
="4513","福裕","15.65","+3.3","+3.99","+7.19","+11.4","+2.96","+66.5","+56.5","16.3","16.3","16.3","16.6","17","17","17","14.9","14.25","14","13.6","9.48","9.28","8.18","1.32","0.5","+2.79","+2.48","2,078","283"
="4714","永捷","14.75","-3.59","-2.96","+4.98","+5.36","+0.68","+3.87","+3.87","15.9","15.9","15.9","15.95","15.95","16.15","16.15","14.65","14.1","14","13.65","13.15","11.75","11.15","-3.52","-5.3","-0.5","+0.16","5,756","8,836"
="4721","美琪瑪","152.5","-0.33","-0.97","-0.97","+2.01","-8.68","+32","+146","155.5","155.5","159","184.5","184.5","184.5","184.5","148.5","148.5","146.5","146.5","102","60.8","50","-5.31","-4.71","+0.18","-0.03","3,357","1,779"
="4743","合一","288.5","0","-4.31","-3.03","-0.35","+14.5","+57.2","+32.3","307.5","311","312.5","338","338","338","338","277","277","277","253.5","165","165","165","0.75","-1.11","","","1,530","2,430"
="4744","皇將","38","+2.15","-1.55","+18.9","+36.4","+43.7","+41.8","+45.3","39.4","39.4","39.4","39.4","39.4","39.4","39.4","34.75","32.2","27.5","26.45","24.45","24.45","23.05","0.4","0.5","+9.85","+12.7","3,260","8,242"
="4755","三福化","109.5","+5.29","+4.78","+8.42","+33.9","+33.4","+56.7","+71.4","113.5","113.5","113.5","113.5","113.5","113.5","113.5","97.1","97.1","82.6","77","64.8","59.6","56.2","5.43","2.62","-0.18","+0.21","3,434","1,492"
="4903","聯光通","15.15","+9.78","+5.21","+13.9","+14.3","+19.8","+78.4","+114","15.15","15.15","15.15","15.15","15.15","15.15","15.15","13.5","13.15","13.1","11.1","8.6","6.8","6.72","0.38","3.26","","","3,482","472"
="4904","遠傳","63.3","+0.64","+1.28","+0.16","-0.16","-1.56","+3.94","-3.21","63.4","63.4","63.6","65","65","65.7","66.8","62.3","62.3","62.3","61.5","60.4","60","59.8","-11.2","-14.4","0","0","3,193","3,184"
