"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","01/06成交量(張)","01/05成交量(張)"
="2431","聯昌","13.75","-1.08","-3.51","-1.79","-2.48","+3","+27.9","-5.5","14.4","14.85","14.85","14.85","14.85","15.75","16.9","13.7","13.6","13.55","12.6","10.35","10.3","10.25","+1.91","-0.62","-0.83","-1.55","595","976"
="2436","偉詮電","94.4","+1.51","-1.36","-2.78","-3.28","-0.63","+16.7","+13.1","96.8","98.5","100.5","102","115.5","115.5","115.5","91.1","91.1","91.1","88","70.4","65","41.55","+1.26","-1.39","-0.77","-0.89","5,476","7,662"
="2442","新美齊","13.1","0","-2.24","-5.76","+0.38","+0.77","+5.22","+31","13.55","14","14.65","14.65","14.65","14.65","14.65","13","13","13","12.8","11.05","9.75","9.08","+0.76","-9.63","-0.53","-3.48","1,878","4,056"
="2443","昶虹","4.1","-9.49","+9.33","+32.3","+36.2","+37.6","+39.5","+20.2","4.98","4.98","4.98","4.98","4.98","4.98","4.98","4.09","3.1","2.96","2.92","2.87","2.54","1.89","-0.12","-0.13","0","0","4,082","1,022"
="2449","京元電子","44.25","-1.34","-0.67","-0.67","+2.43","-2.64","+10.3","+1.26","45.15","45.55","45.55","45.85","45.85","51.4","52","44.1","44.1","43.3","43","36.4","36.4","35.1","+23.2","+14.9","+0.15","+0.4","5,074","7,220"
="2454","聯發科","1135","-3.4","-1.3","-4.22","+4.61","+6.57","+24.6","+23.4","1190","1215","1215","1215","1215","1215","1215","1110","1110","1085","1045","839","839","785","+7.96","+8.03","-2.03","-1.15","8,392","7,170"
="2455","全新","134","-3.94","-8.22","-7.59","-4.96","-6.62","+5.93","-7.59","145.5","146.5","149.5","149.5","162.5","162.5","162.5","132.5","132.5","132.5","132.5","116","109.5","89.6","-38.6","-28.3","+0.02","-0.13","3,728","2,601"
="2457","飛宏","49.6","-1.59","-2.17","-1.98","+4.75","+26.9","+56.7","+17","53","53.1","53.1","53.1","53.1","53.1","53.1","49.1","49.05","48.05","38.05","29.7","27.95","15.5","-5.6","-0.68","-2.48","-2.64","19,541","26,101"
="2461","光群雷","23.4","-1.06","-5.65","-7.51","+3.08","+2.18","+17.9","+2.63","25.1","25.75","26.5","26.5","26.5","26.5","26.5","23.3","23.3","22.75","22.45","18.45","18.45","16","+6.05","-0.82","-7.2","-7.7","2,229","4,388"
="2464","盟立","43.4","-0.69","-3.23","0","+3.58","+2.84","+6.11","-1.36","44.65","46.65","46.65","46.65","46.65","46.65","53.9","43.2","43","41.95","41.5","39.7","38.4","38.4","-5.15","-5.99","-0.08","+0.09","774","1,049"
="2465","麗臺","79.8","-3.27","+1.27","-3.16","-10.4","+13.2","+31.7","-3.86","84","84","98","98","98","98","98","78.2","77.9","77.9","70","57.8","52","16.05","-3.59","-2.02","+0.18","+1.16","4,542","10,488"
="2476","鉅祥","72.3","-0.14","-3.21","-8.02","+1.54","+14","+28","+46.2","76.9","79.4","81.8","81.8","81.8","81.8","81.8","71.5","71.5","71.5","59.6","52.4","46.8","20.75","-12.6","-2.32","-1.68","-1.8","5,581","11,035"
="2481","強茂","100.5","-1.47","-4.74","-6.07","-6.94","-8.64","+12.3","+6.01","107.5","108.5","114","114","125","125","125","99.9","99.9","99.9","99.9","86.7","78","39.6","-19","-18.3","+0.52","+0.15","6,303","13,997"
="2482","連宇","16.2","-0.31","-3.57","-5.81","-0.61","+3.18","+27.6","+33.3","17.8","17.8","18.35","19.45","19.45","19.45","19.45","16.1","16.1","16.1","15.45","12.2","11.15","9.9","+0.9","+0.38","-0.79","-0.72","1,023","1,133"
="2484","希華","38.7","-1.53","-1.02","-1.78","-3.49","+0.52","+21.5","+7.2","39.5","39.6","40.8","42","46.1","46.1","46.1","38.4","38.4","38.4","38.4","29.25","28.45","21.6","-21.7","-19.3","+0.45","+0.27","2,405","3,089"
="2497","怡利電","78","-3.47","-4.41","-7.03","-2.62","+2.5","+141","+99.2","89.7","89.7","89.7","91","91","91","91","73.4","73.4","73.4","73.4","32.3","28.6","25.4","+0.4","+0.3","+2.31","+2.07","15,566","26,350"
="2498","宏達電","82","+0.49","-4.65","-4.43","-2.15","-2.38","+128","+116","88.4","88.4","89.5","89.5","97.3","97.3","97.3","79","79","79","75.3","33.8","33.7","27.7","-6.57","+0.45","+1.15","+2.14","41,919","43,955"
="2504","國產","27.7","-0.36","-3.65","-8.28","-5.14","+0.54","+14","+9.92","28.85","30.2","30.5","30.6","30.6","30.6","30.9","27.5","27.5","27.5","27","23.95","21.1","20.6","-4.81","-15.1","-0.16","+0.01","4,299","6,278"
="2511","太子","13.55","+0.37","+0.37","+0.74","+1.5","+2.26","+4.63","+13.4","13.6","13.6","13.6","13.85","13.85","14.6","14.6","13.35","13.35","13.15","13.15","12.5","11.8","10.65","+13.1","+17","0","0","1,241","867"
="2516","新建","6.74","+0.6","-0.88","+7.5","+9.06","+12","+18","+8.01","6.84","6.96","6.96","6.96","6.96","6.96","7.18","6.67","6.28","6.16","6.02","5.56","5.55","4.65","-2.44","-1.22","0","0","959","1,036"
="2520","冠德","37.3","-0.4","-1.06","-1.32","-0.93","-3.99","-4.36","-6.75","37.75","37.9","37.9","39.1","39.35","44.35","44.6","37.2","37.2","37.2","37.2","37.2","37.2","31.5","-32.3","-26.8","-0.01","+0.06","1,374","1,082"
="2537","聯上發","10.3","-1.44","-0.48","-0.48","+0.98","-4.63","+7.74","+3","10.6","10.6","10.6","11.05","11.15","11.15","11.15","10.25","10.25","10.15","10.15","9.3","9.11","7.92","-0.57","-4.3","0","0","1,789","2,810"
="2542","興富發","46.3","+0.43","+0.11","+0.11","-0.86","-0.43","+3.7","+3.7","46.3","46.65","46.65","47.75","48.7","49.8","49.8","46","46","45.8","45.8","44.4","44.15","40.4","-9.67","-31.3","+3.3","+1.21","3,277","2,857"
="2547","日勝生","11","0","+1.38","+4.27","+10.1","+10","+6.8","-2.22","11.1","11.1","11.1","11.1","11.1","11.6","13.6","10.8","10.6","10","9.94","9.81","9.81","9.81","+22.2","+20.5","+0.04","+0.04","2,091","4,935"
="2610","華航","27.4","+0.37","+4.18","+2.43","+4.98","-3.52","+63.6","+43.1","27.6","27.8","27.8","30","31.15","31.15","31.15","26.2","26.1","26.05","25.9","16.05","15.4","9.97","+18.1","+5.86","+0.51","+0.81","139,044","198,809"
="2618","長榮航","27.3","0","+1.68","+0.18","+2.63","-2.15","+49.6","+32.8","27.8","28.3","28.3","30.55","30.55","30.55","30.55","26.55","26.55","26.4","26.1","18.1","17.05","11.9","+10.6","+4.5","+0.1","-0.02","67,479","78,032"
="2633","台灣高鐵","29.4","+0.34","0","-0.68","+0.17","-0.84","+0.86","-1.84","29.5","29.6","29.7","29.95","30.7","31.1","31.65","29.25","29.25","29.25","29.1","28.2","28.2","26.8","+5.83","+3.66","+0.02","-0.03","2,409","2,161"
="2634","漢翔","29.65","+0.34","+1.19","+0.17","+1.89","-1","+4.4","+2.77","30.1","30.1","30.1","30.15","30.85","31.2","32.1","29.3","29.25","29.25","28.85","27.8","27.2","25.45","+7.97","-2.64","-0.26","+0.84","3,400","967"
="2801","彰銀","17.5","+1.16","+2.34","+2.64","+5.11","+4.79","+6.71","+8.02","17.6","17.6","17.6","17.6","17.6","17.6","18.3","17.15","16.95","16.65","16.55","16.2","16.05","15.95","+12.6","+11.1","+0.65","+1.36","17,027","12,368"
="2809","京城銀","40.5","-0.37","+0.37","-0.61","+1.89","+1.12","-3.11","-0.86","40.7","40.9","40.9","40.9","42.65","44.6","44.6","40.35","40.15","39.85","39.25","39.25","39.25","37.6","+8.25","+2.07","+0.01","-0.62","1,775","1,627"
="2812","台中銀","12.35","0","+1.23","+1.65","+2.49","+2.92","+6.93","+4.66","12.45","12.45","12.45","12.45","12.45","12.45","12.45","12.15","12.15","11.95","11.95","11.55","11.35","10.65","+22","+18.9","-1.04","-1.61","8,773","15,312"
="2834","臺企銀","9.92","+0.3","+0.51","-0.4","+1.95","+1.95","+4.09","+4.64","9.94","10","10","10","10.05","10.05","10.3","9.8","9.8","9.7","9.62","9.41","9.39","9.1","+11.9","+3.6","+0.02","-0.02","20,964","20,785"
="2838","聯邦銀","13.55","+0.37","+1.12","-1.45","+3.83","+7.54","+15.3","+13.9","13.65","13.8","13.8","13.8","13.8","13.8","13.8","13.35","13.3","13","12.6","11.65","11.55","10.3","+4.09","-5.98","-0.08","0","851","1,299"
="2845","遠東銀","10.85","+0.46","+0.46","0","+1.88","+2.84","+3.83","+1.88","10.85","10.85","10.85","10.85","10.9","11.15","11.2","10.75","10.75","10.65","10.5","10.35","10.3","10.2","-2.73","+6.58","+0.78","+0.95","3,180","949"
="2867","三商壽","9.17","0","-0.22","-1.19","+0.66","-0.76","-1.08","-1.82","9.21","9.3","9.31","9.31","9.6","9.6","10.9","9.14","9.14","9.09","9.09","9.09","8.93","7.96","-3.69","-10.8","0","0","1,713","1,627"
="2880","華南金","21.3","+0.47","+1.19","+0.24","+2.16","+2.4","+4.93","+14.5","21.3","21.3","21.3","21.3","21.35","21.35","21.35","21","21","20.85","20.75","19.95","18.4","17.15","+20.2","+12.4","0","+0.01","9,144","7,697"
="2881","富邦金","75.9","+0.26","+0.8","-0.91","+2.02","+0.8","+0.53","+1.47","75.9","76.9","76.9","76.9","77.2","85.7","85.7","75","75","74.4","74","72","72","45.3","-2.7","-6.09","-0.28","-0.22","16,600","12,908"
="2882","國泰金","62","+0.16","+0.65","-1.59","+2.82","+2.14","+8.58","+14","62.3","63","63.3","63.3","63.5","63.5","63.5","61.3","61.3","60.2","59.8","55.7","53.1","39.9","+9.6","+1.14","-0.13","-0.4","16,190","15,353"
="2883","開發金","17.25","+0.29","+0.58","-1.99","+3.6","+3.29","+22.3","+23.7","17.35","17.6","17.6","17.6","17.6","17.6","17.6","17","17","16.55","16.45","13.95","12.9","8.9","+0.03","-13.3","-8.15","-90.6","45,143","73,323"
="2884","玉山金","28.55","+1.24","+1.96","+1.78","+2.33","+1.96","+8.76","+8.97","28.55","28.55","28.55","28.55","28.55","28.55","28.55","28","28","27.8","27.6","25.85","25.8","23.6","+42.9","+39.3","-0.18","-0.06","29,827","25,357"
="2885","元大金","25.4","+0.59","+0.79","+0.4","+2.42","+1.8","+3.46","-2.12","25.45","25.5","25.5","25.5","25.5","25.95","27.8","25.15","25.15","24.8","24.6","23.7","23.15","19.85","+1.49","+1.92","+0.02","+0.04","15,214","15,130"
="2886","兆豐金","36","+1.27","+1.84","+1.12","+0.98","+2.56","+11.1","+9.76","36","36","36","36","36","36","36","35.25","35.2","35.2","34.95","31.9","30.6","28.15","+55.9","+42.9","+0.25","+0.19","18,393","14,445"
="2887","台新金","18.85","+0.53","0","-0.53","+1.07","-0.26","+4.72","+18.6","18.9","19.05","19.05","19.1","19.45","19.7","19.7","18.7","18.7","18.6","18.5","17.65","15.95","12.5","+25.8","+23.2","-0.01","+0.04","18,140","13,094"
="2888","新光金","10.8","-0.92","0","-2.7","+2.86","0","+16.3","+12.9","10.9","11.2","11.2","11.2","11.7","11.7","11.7","10.75","10.75","10.5","10.4","9.23","8.93","8.03","+12.6","+1.01","-1.04","+0.8","57,886","33,023"
="2889","國票金","15.9","0","-0.31","-0.31","+0.63","0","+2.25","-5.36","16","16.05","16.05","16.1","16.45","17.7","18.2","15.85","15.85","15.8","15.8","15.5","15.45","12.5","-11.8","+2.45","+0.07","-0.19","2,025","2,351"
="2890","永豐金","16.5","+1.23","+2.48","+1.54","+4.1","+6.45","+18.7","+18.3","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.05","16.05","15.85","15.5","13.65","13.2","10.95","+6.13","-1.63","+0.02","+0.2","19,670","16,223"
="2891","中信金","26.2","+0.58","+1.75","+0.38","+1.55","+0.77","+14.7","+14.7","26.3","26.3","26.3","26.3","26.3","26.3","26.3","25.7","25.7","25.7","25.25","22.5","21.05","19","+27","+13.8","+1.36","+1.35","41,174","22,222"
="2892","第一金","24.8","+0.61","+1.64","+1.02","+2.9","+3.33","+9.98","+9.98","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.35","24.35","24.05","23.8","22.1","21.95","20.2","+36.1","+16.8","+0.17","+0.29","13,919","10,226"
="2897","王道銀行","8.01","+0.38","+0.25","+0.12","+1.65","+1.52","+5.53","+13.1","8.05","8.05","8.05","8.05","8.28","8.68","8.68","7.96","7.96","7.87","7.85","7.54","6.8","6.52","+19.1","+11.5","+0.01","-0.02","3,251","1,534"
="2913","農林","20.65","+1.47","+2.99","+1.23","+4.03","+6.72","+0.24","-3.28","20.8","20.8","20.8","20.8","22.25","22.25","25.6","20.05","20","19.8","19.35","19","18.75","16.1","+36.7","+29.6","0","-0.36","3,059","1,222"
="3002","歐格","12.9","+0.39","0","-1.15","+3.2","+7.95","+17.3","+7.5","14.55","14.55","14.55","14.55","14.55","14.55","14.7","12.5","12.5","12.4","11.9","10.7","10.6","10.6","-0.15","-0.19","0","-0.02","964","23,070"
="3003","健和興","91.1","+0.33","0","-0.98","-0.76","-1.51","+1.56","+2.36","92.5","92.5","96.1","96.1","104","109","109","90.6","90.6","90.6","89.5","83.3","79.6","45.75","-25.4","-23.4","+0.36","+0.31","1,570","1,117"
="3005","神基","55.5","-1.07","-1.42","+1.28","+3.16","+4.13","+9.25","+2.21","56.5","56.8","56.8","56.8","56.8","59","66.8","55.5","54.8","53.8","53.1","49.9","49.8","45.6","-29.7","-10.5","+0.04","+0.03","930","861"
="3010","華立","108","-3.14","+0.93","-0.92","+8.22","+20.1","+33.5","+29","112","112","112","112","112","112","112","106","104","99.9","88.5","80.6","76.5","71.2","-3.89","+1.26","-0.98","+0.47","2,047","3,145"
="3016","嘉晶","129.5","-0.38","-5.82","-4.78","-1.15","-12.2","+51.3","+66.7","139.5","139.5","139.5","153","154.5","154.5","154.5","126","126","126","126","82.4","75","54.7","+8","+10.4","+0.61","+0.38","3,782","5,755"
="3017","奇鋐","89.5","-0.78","+0.56","+0.9","+2.76","+2.17","+17","+8.22","90.7","90.7","90.7","96.4","96.4","96.4","96.4","87.1","87.1","86.8","84.2","71.2","66.8","52.5","+7.14","+5.96","+0.97","+1.05","6,628","6,600"
="3019","亞光","93.9","-1.37","-1.16","+0.32","-0.11","-3.3","+24.4","+3.07","96.9","96.9","96.9","100.5","103.5","103.5","103.5","93.6","93.4","92.7","91","72.8","70","66.5","-3.4","+2.38","-0.16","-0.24","3,101","6,173"
="3028","增你強","33.9","-0.59","-2.16","-3","+1.5","+7.96","+19.4","+20.2","34.7","35.35","35.35","35.35","35.35","35.35","35.35","33.65","33.65","33.15","31.2","27.5","26.85","21.9","-1.76","-6.09","+0.05","+0.08","771","1,326"
="3030","德律","58.7","-0.68","-1.34","+2.8","+2.98","+3.16","+5.58","-4.86","60.4","60.4","60.4","60.4","60.4","62.3","69.4","58.7","57.1","56.8","56.6","54.3","54.3","51","-12.8","-10.1","+0.03","+0.02","432","368"
="3033","威健","31.85","-1.39","+0.16","0","-0.62","+9.08","+15.6","+27.9","33.15","33.15","33.5","33.5","33.5","33.5","33.5","31.6","31.6","31.05","28.75","25.5","21.7","18","-7.39","-1.91","-0.61","-0.82","5,316","20,303"
="3035","智原","211","-3.43","-6.64","-11.3","-13.2","+19.2","+78.1","+117","232.5","242","255.5","255.5","255.5","255.5","255.5","206","206","206","180","120","84.8","48.6","+3.7","+3.05","-19.4","-17.1","21,390","19,818"
="3036","文曄","75.4","+0.13","+1.62","+5.45","+16.2","+15.6","+27.8","+23.8","76.5","76.5","76.5","76.5","76.5","76.5","76.5","73.5","71.9","64.7","64","58.2","56.8","40.05","+3.79","+1.68","-13.5","-2.79","3,298","3,350"
="3037","欣興","221","-3.91","-4.33","-5.15","-2.86","+2.08","+74.7","+56.7","239","240.5","247.5","247.5","247.5","247.5","247.5","220","220","220","215","115","115","80","-9.44","-5.45","-1.57","-5.69","32,519","20,978"
="3041","揚智","39.5","0","-4.01","-6.18","+2.6","+21.2","+54.3","+40.3","41.75","42.9","44.3","44.3","44.3","44.3","44.3","38.2","38.2","37.8","31.45","24.25","22.7","20.6","+6.59","+1.48","-1.32","-0.45","13,976","21,597"
="3043","科風","4.8","-1.84","+18.5","+21.2","+28","+37.1","+23.1","+0.84","5.37","5.37","5.37","5.37","5.37","5.37","5.51","4.08","3.71","3.71","3.5","3.38","3.38","3.38","","","0","0","5,072","1,838"
="3045","台灣大","99.2","-0.5","-1.29","-1.29","0","+0.61","0","-3.22","100.5","101.5","101.5","101.5","101.5","109.5","109.5","98.8","98.8","98.8","97.8","97","96","95.5","-12.8","-7.13","0","0","2,727","3,200"
="3047","訊舟","13.95","-0.71","-5.1","-1.76","+6.08","+24","+33.5","+28","14.9","14.9","14.9","14.9","14.9","14.9","15.2","13.85","13.85","13","11.3","9.98","9.65","9.2","+1.53","+1.37","-0.09","+0.6","3,695","7,439"
="3049","和鑫","16.45","-0.9","-4.64","-8.36","+9.67","+20.1","+42.4","+30","17.4","17.95","19.55","19.55","19.55","19.55","19.55","16.1","16.1","15.05","13.55","11.1","10.6","9.35","-7.98","-5.66","-0.66","-2.84","24,506","32,541"
="3050","鈺德","18.5","-2.37","-0.8","-1.07","0","-1.07","+25.4","+25.4","19.7","19.7","19.7","19.8","19.8","19.8","20.9","18.5","18","18","17.55","14.75","13.55","12.5","-1.04","-1.43","+0.39","-1.87","1,486","8,595"
="3051","力特","35.75","+2.29","+7.68","+0.99","","+189","+303","+203","36.5","36.5","41.85","41.85","41.85","41.85","41.85","32.45","30.3","30.3","13.55","8.5","8.28","5.55","-1.89","-0.95","0","0","4,335","7,178"
="3059","華晶科","45.9","-4.38","-2.55","-6.23","-2.65","+20.5","+41.2","+22.9","49.45","49.45","52.4","52.4","52.4","52.4","52.4","45.6","45.6","45.6","38.75","31","30.4","27.4","+0.02","+0.26","-0.19","-0.38","19,539","13,420"
="3062","建漢","30.4","-0.82","0","-4.55","+2.53","-3.34","+60.8","+56.3","32.5","32.5","33.4","33.4","37.65","37.65","37.65","30","30","29.85","29.1","17.5","16.6","14.55","-0.68","-2.7","+0.64","-0.6","5,697","30,932"
="3071","協禧","28.8","-3.03","-5.57","-4.64","+4.16","+18","+34.9","+6.27","31.4","31.55","31.55","31.55","31.55","31.55","32.8","28.65","28.65","27.5","24.3","20.35","20.35","20.35","+5.49","+4.24","-0.44","-0.43","1,778","2,853"
="3083","網龍","63","+3.28","-4.11","+15.2","+8.06","+34.6","+46","+15","65.9","66","66","66","66","66","66","60.6","55","53.6","46.2","41.4","39.5","39.5","-1.33","-0.62","+1.28","+4.48","9,681","4,263"
="3094","聯傑","40.9","-2.5","-6.41","-11.2","+15","+14.4","+35.4","+20.3","45.4","50","50","50","50","50","50","40.7","40.7","35.3","33.1","28.25","27.65","22.1","-5.33","-2.34","-9.89","+1","9,403","8,055"
="3095","及成","4.49","+4.42","+26.1","+52.2","+49.2","+51.7","+49.7","+32.1","4.73","4.73","4.73","4.73","4.73","4.73","4.73","3.91","2.97","2.92","2.91","2.7","2.7","2.2","","","","","3,390","349"
="3105","穩懋","375","-2.72","+0.81","+1.08","-0.27","+3.59","+20.4","+1.35","387.5","387.5","387.5","394.5","394.5","402","467.5","372","371","369.5","358.5","295","290.5","276.5","+16.1","+13.9","+0.92","+1.16","4,287","6,054"
="3141","晶宏","257.5","-1.34","+0.59","+2.18","-2.46","+1.18","+63","+60.4","274","274","276","292.5","292.5","292.5","292.5","252","249","243","243","143.5","118","38.3","+5.58","+5.27","+1.86","+1.25","4,695","9,913"
="3167","大量","95.4","-3.44","-7.83","-10.4","-6.01","+3.47","+34.2","+47","105","109","111.5","111.5","111.5","111.5","111.5","94","94","94","91","68.2","62.6","43.2","+3.21","+3.78","+0.01","+0.19","1,043","1,576"
="3169","亞信","248","-3.88","-7.98","-8.49","-13.3","-13.3","+86.5","+33.7","273","279.5","292","297","299.5","299.5","299.5","246.5","246.5","246.5","246.5","124","112","54.1","+2.5","+4.38","-1.91","-1.01","4,805","5,062"
="3189","景碩","228","-0.87","-3.39","-3.59","-1.72","0","+8.06","+31","240.5","243","251","251","257.5","257.5","257.5","222","222","222","215.5","197.5","159","73.1","-5.28","-2.65","-2.57","-6.41","8,997","10,309"
="3202","樺晟","19","-4.52","-5","-6.4","+12.8","+12.8","+41.3","+38.2","21.4","21.4","21.4","21.4","21.4","21.4","21.4","19","19","16.75","16.2","12.55","11.75","11.4","-2.79","-1.41","0","0","3,097","4,111"
="3217","優群","130","0","-3.7","-5.11","-10.3","+4","+51.3","+22.6","137","141","147.5","150","150","150","150","126","126","126","122","81","79.6","79.6","+18.3","+14.8","-0.25","-0.86","1,865","2,359"
="3221","台嘉碩","38.8","+1.44","-2.39","-4.2","-4.9","-7.18","+38.8","+51.3","39.95","40.9","41.4","45.2","47.6","47.6","47.6","37.85","37.85","37.85","37.85","26.5","25.3","17.75","-11.1","-16.5","-0.02","-0.02","1,690","1,401"
="3231","緯創","28.95","-0.34","-0.17","-1.03","0","-1.36","+2.12","-11.7","29.2","29.45","29.45","29.55","30.05","32.9","34.8","28.9","28.9","28.9","28.7","27.9","26.55","26.55","-20.3","-20","+0.07","-0.01","8,023","6,335"
="3290","東浦","26.75","+2.69","-3.08","+4.49","+20.2","+15.8","+93.1","+101","28.4","28.4","28.4","28.4","28.4","28.4","28.4","25.3","25.05","22.2","19.9","13.7","12.05","11.55","+2.24","+2.8","-0.63","-0.2","3,199","5,873"
="3305","昇貿","82.5","+1.23","+2.87","+3.13","+4.04","+0.86","+48.6","+49.7","83.9","83.9","89.7","89.7","92.4","92.4","92.4","80.5","79.8","79.7","77.2","52.6","43.1","26.9","+0.19","-2.06","-0.17","-0.33","2,807","4,010"
="3317","尼克森","81.6","-3.77","-1.33","+3.29","+2.64","-0.97","+20.9","+2.64","87.4","87.4","87.4","87.4","87.4","97.9","97.9","81.4","79","78.1","76.3","59.5","59.5","41","-0.83","-0.06","+0.53","+0.59","5,492","15,563"
="3322","建舜電","26.95","+0.37","-2.88","-8.64","+2.86","+43.4","+80.3","+69.5","29.8","29.9","31.8","31.8","31.8","31.8","31.8","26.3","26.3","26.3","18","14.6","13.15","10.55","-3.94","-0.32","","","7,757","19,241"
="3324","雙鴻","212.5","+4.94","+4.68","+5.2","+4.42","+9.25","+32","+10.7","213","213","213","213","213","213","252","200.5","200","196","191","156.5","148.5","135","+21","+19.9","-0.21","-0.03","6,034","1,128"
="3338","泰碩","54.6","-0.36","-1.44","-0.36","+3.8","+1.11","+39.6","+1.11","56.7","56.7","56.8","56.8","64.2","64.2","67.7","54.1","54","52.2","50.8","35.8","35.8","35.8","-4.58","+2.02","-0.23","-0.37","645","1,601"
="3383","新世紀","9.99","-10","+8.35","+30.9","+110","+155","+126","+96.3","12.2","12.2","12.2","12.2","12.2","12.2","12.2","9.99","8.39","5.22","3.8","3.8","3.8","3.28","-0.07","-0.07","0","0","2,887","330"
="3390","旭軟","26.15","+0.97","-2.24","-5.94","-5.94","+16.7","+47.7","+42.1","27.45","28.75","29.4","31.15","31.15","31.15","31.15","25.4","25.4","25.4","21.45","17","16.9","13.5","+4.17","+3.47","+0.03","-0.58","890","1,561"
="3406","玉晶光","584","+2.1","+6.57","+11.5","+7.35","+12.3","+41.4","-2.67","585","585","585","585","585","599","629","544","519","519","519","370","370","369","+23.7","+25.6","+4.28","+3.66","6,842","7,467"
="3413","京鼎","247","-0.2","+2.28","-4.26","+5.56","+6.24","+25.7","+2.49","256.5","260","263","263","263","268","281.5","237","237","235","226","188","188","183.5","+11.1","+0.79","-0.31","+1.7","2,113","4,425"
="3434","哲固","18.45","+3.07","-0.81","+0.82","+7.27","-6.82","+38.2","+33.2","20.45","20.45","20.45","20.5","21.25","21.25","21.25","17.65","17.65","17.15","16.55","13.35","12.8","12.65","-0.17","+0.15","-0.02","-0.03","5,608","4,607"
="3443","創意","545","-6.03","-6.03","-7.78","-10.1","-4.05","+3.22","+24.3","598","598","617","661","661","661","661","539","539","539","539","489","362","301","-12.8","-15.9","-1.94","-1.85","2,869","1,044"
="3455","由田","103","+4.25","+12.1","+23.2","+39","+43.1","+90","+68.9","105","105","105","105","105","105","105","90.8","80.2","74.1","72.3","53.9","51.7","50.6","+0.78","+0.56","+1.9","+4.6","19,847","23,799"
="3484","崧騰","86.5","-1.93","-2.59","-5.05","-1.7","+9.63","+30.1","+5.62","94.7","94.7","96","96","96","96","96","86.2","86.2","86.2","76.7","62","60.5","57.6","-12.1","-7.13","-0.26","-0.85","1,768","6,733"
="3490","單井","33.5","+0.75","-2.05","-4.42","+1.21","+3.08","+37.9","+28.4","34.8","37.2","37.2","37.2","37.2","37.2","37.2","32.45","32.45","32.45","31.2","23.8","22.6","20.25","+8.12","-4.36","-0.12","+0.13","577","1,425"
="3491","昇達科","209","-1.18","-1.42","0","-5.22","+25.9","+169","+196","217.5","217.5","220.5","229","229","229","229","206.5","206.5","206.5","171","77","66.4","58.6","+7.38","+9.94","-0.13","-1.51","881","1,433"
="3508","位速","62.1","-1.43","-9.34","-12.2","-7.59","-8.41","+214","+174","69.9","75.5","75.5","75.5","75.5","75.5","75.5","61.2","61.2","61.2","61.2","19.5","18.5","18","-2.27","-1.3","-2.08","-4.42","10,656","10,224"
="3515","華擎","260","-0.76","-7.14","-6.47","-3.7","-0.19","+60.5","+36.5","287","289.5","289.5","291","291","291","291","255.5","255.5","255.5","255.5","154","125","125","-11.8","-4.37","+0.87","+0.91","6,065","2,808"
="3526","凡甲","191.5","0","+2.96","+4.08","+1.86","+12","+29.4","+20.1","197","197","199","199","199","227","227","186.5","178.5","178.5","163","137.5","137.5","87.2","+8.61","+8.67","+0.63","+0.67","2,777","2,025"
="3532","台勝科","274","-1.97","-4.86","-6.16","-4.2","+1.11","+77.9","+41.6","293","298.5","309.5","312","312","312","312","269.5","269.5","269.5","269.5","145","138.5","124.5","+5.26","+3.16","-0.08","-0.44","3,614","3,038"
="3546","宇峻","94.9","+1.71","-0.11","+3.04","-0.94","+14.9","+26.5","+3.04","104.5","104.5","104.5","104.5","104.5","104.5","110","92","91.9","91.1","82.8","72.7","72.7","72.7","-1.68","+0.84","+0.44","+0.56","2,087","3,485"
="3563","牧德","285","+1.42","+2.52","+11.1","+18.5","+23.1","+24.7","+8.78","286","286","286","286","286","293","301.5","277.5","257","237.5","226.5","215.5","211","206","+13.2","+12.2","+0.03","+0.72","1,193","763"
="3567","逸昌","37.3","+0.67","-3.12","+1.77","+4.34","+4.04","+9.06","+9.87","38.4","40.3","40.3","40.3","41.5","41.5","41.5","36.5","36.35","35.8","35.3","33.65","32.6","28.2","-3.52","-1.56","0","0","198","320"
="3576","聯合再生","21.05","-3","-3","-4.32","-3","-0.94","+3.19","+63.8","22.15","22.15","22.2","23.2","26.25","26.25","26.25","21.05","21.05","21.05","21","20","12","11.2","-13.6","-8.46","0","0","8,747","5,802"
="3583","辛耘","105","+5.85","-1.87","+6.92","+29.3","+33.2","+57.4","+63.6","110.5","115","115","115","115","115","115","97.4","97.4","81.3","78.3","62.2","58.1","51.8","+0.28","+0.59","-13.3","+6.11","26,914","12,745"
="3587","閎康","158","+2.6","-0.32","-0.32","+2.93","+14.9","+3.27","+22","164.5","164.5","164.5","164.5","165","168","168","150.5","150.5","150","136.5","129.5","126","85.4","+4.53","+6.34","+0.2","+0.29","1,748","1,601"
