"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/14成交量(張)","12/13成交量(張)"
="2618","長榮航","26.2","-5.07","-13","-6.09","+3.97","-0.76","+49.7","+30.3","30.55","30.55","30.55","30.55","30.55","30.55","30.55","26.2","26.2","24.2","23.5","17.05","17.05","11.9","-5.19","0.21","+0.59","-0.03","233,480","303,058"
="2633","台灣高鐵","29.3","-0.68","-2.01","-1.18","-1.18","+0.34","-2.01","-1.51","29.95","29.95","29.95","30.7","30.7","31.1","31.8","29.25","29.25","29.25","29.05","28.2","28.2","26.8","-24.2","-8.53","+0.1","+0.11","5,096","5,015"
="2634","漢翔","29","-1.53","-1.86","-3.17","0","-0.85","+3.76","+1.4","29.7","30.15","30.4","30.85","30.85","31.2","32.1","29","29","28.95","28.8","27.7","27.2","25.45","-18.4","-19","-0.02","-0.03","1,421","716"
="2801","彰銀","16.75","-0.3","-0.89","+0.3","+2.13","-0.3","+0.6","+3.08","17","17","17","17.4","17.4","17.4","18.3","16.65","16.65","16.45","16.4","16.1","15.95","15.95","-27.9","-13","0","0","7,918","7,805"
="2809","京城銀","39.6","-0.75","-1.37","-1.12","-1.61","-4.23","-8.55","-2.1","40.15","40.5","40.7","42.1","43.3","44.6","44.6","39.5","39.5","39.5","39.5","39.5","39.25","37.6","-51.4","-51","+3.3","+3.49","4,891","3,689"
="2812","台中銀","12","-0.41","-0.41","0","+0.84","0","+4.35","+4.35","12.1","12.1","12.1","12.25","12.25","12.25","12.25","11.95","11.95","11.9","11.9","11.35","11.35","10.65","-9.33","-2","+11","+9.88","4,734","5,736"
="2820","華票","17.05","-0.87","-2.01","-2.01","-0.29","-0.29","+5.57","+6.23","17.45","17.45","17.45","18.05","18.05","18.05","18.05","17.05","17.05","17","17","15.7","15.7","14.65","-40.8","-29.9","+0.37","+0.37","1,433","1,407"
="2823","中壽","30.85","-0.32","+0.16","0","+0.65","+4.22","+6.01","+26.2","31","31","31","31.25","31.25","31.25","31.25","30.7","30.65","30.4","29.75","28.7","24.15","21.9","29.8","26.2","-0.36","-0.19","9,120","11,419"
="2834","臺企銀","9.64","-0.72","-1.23","-0.92","+0.42","+1.26","+0.84","+1.58","9.77","9.79","9.79","10.05","10.05","10.05","10.3","9.64","9.64","9.6","9.53","9.4","9.36","9.1","-24.1","-25.8","0","-0.01","16,794","16,134"
="2838","聯邦銀","13.05","-1.51","+0.77","+3.57","+3.16","+9.21","+11.1","+13.5","13.4","13.4","13.4","13.4","13.4","13.4","13.4","12.9","12.6","12.25","11.95","11.6","11.35","10.3","6.1","13.8","+0.08","+0.08","3,250","3,398"
="2845","遠東銀","10.5","-0.94","-1.41","-0.47","0","-0.47","-5.41","0","10.7","10.7","10.7","10.9","11.1","11.15","11.2","10.5","10.5","10.4","10.4","10.3","10.3","10.2","-12.6","1.83","0","0","2,457","3,488"
="2867","三商壽","9.11","-0.76","-1.62","-1.41","-2.04","-0.98","-2.04","-0.65","9.25","9.3","9.33","9.6","9.6","9.6","10.9","9.11","9.11","9.11","9.11","9.05","8.93","7.96","-32.6","-23.1","-0.01","-0.01","4,176","3,970"
="2880","華南金","20.95","-0.48","-0.24","+0.72","+3.71","+0.96","-0.95","+14.5","21.2","21.2","21.2","21.35","21.35","21.35","21.35","20.8","20.75","20.3","20.2","19.95","18","17.15","-2.67","2.93","+0.02","-0.02","8,236","8,565"
="2881","富邦金","74.9","-1.06","-1.45","-0.53","+2.46","+2.18","-7.3","+2.6","76.9","76.9","76.9","77.2","81.9","85.7","85.7","74.8","74.8","73","73","72","69.7","44.1","-12.8","0.84","+0.94","+1.21","15,331","20,346"
"2881A","富邦特","63.2","0","+0.16","+0.16","+0.32","+0.48","+1.94","+0.8","63.2","63.2","63.2","63.2","63.2","63.3","63.3","63","63","62.9","62.7","61.8","60.6","60.6","-0.63","0.94","","","1,612","1,649"
="2882","國泰金","60.2","-0.82","-0.82","-0.82","+0.33","+2.21","+0.67","+10.9","61.5","61.5","61.5","63.5","63.5","63.5","63.5","60.1","60.1","59.1","59","55.4","51.5","39.9","2.36","3.39","+0.06","+0.13","16,115","18,743"
="2883","開發金","16.6","-0.3","-0.3","-0.6","+1.22","+8.5","+16.1","+33.9","16.8","16.8","16.8","17.5","17.5","17.5","17.5","16.45","16.45","16.05","15.3","13.75","12.1","8.9","-14.5","-18.8","+6.51","+6.19","49,247","49,975"
="2884","玉山金","27.75","-0.36","-0.89","-0.89","+2.97","+0.54","+5.31","+7.77","28","28.05","28.05","28.25","28.25","28.25","28.25","27.6","27.6","26.95","26.95","25.8","25.35","23.6","2.15","18.2","+2.19","+2.38","13,475","14,334"
="2885","元大金","24.7","-1.2","-1.2","-1","+4.22","+0.82","-1.59","-2.76","25.1","25.25","25.25","25.4","25.4","27.8","27.8","24.65","24.65","23.9","23.7","23.7","23.15","19.45","-19.9","-3.86","-0.07","-2.46","14,834","13,484"
="2886","兆豐金","35.4","-0.28","+0.28","+0.85","+3.51","+4.42","+8.92","+8.09","35.8","35.8","35.8","35.8","35.8","35.8","35.8","35.1","34.95","33.75","33.55","31.85","30.6","28.15","13.7","14.9","+0.15","+0.82","11,008","14,511"
="2887","台新金","18.75","-0.79","-1.32","-0.79","+0.81","+1.63","+1.08","+24.2","19.1","19.1","19.1","19.45","19.45","19.7","19.7","18.6","18.6","18.2","18","17.65","14.7","12.5","8.87","15.8","-0.08","-0.51","18,257","15,409"
="2888","新光金","10.45","-1.42","-3.69","-3.24","-0.95","+4.5","+10","+9.31","10.8","10.9","10.9","11.7","11.7","11.7","11.7","10.4","10.4","10.4","10","9.07","8.93","8.03","-19.3","-19.6","-1.3","-1.24","64,370","61,891"
="2889","國票金","15.95","-0.62","+0.31","+0.31","-0.31","+0.63","+0.63","-3.63","16.1","16.1","16.1","16.45","16.45","17.7","18.2","15.85","15.85","15.75","15.7","15.45","15.45","12.5","-5.26","-3.19","-0.04","-0.04","2,950","6,327"
="2890","永豐金","15.65","-1.26","-0.32","+0.97","+2.29","+7.56","+11.4","+15.5","16.1","16.1","16.1","16.1","16.1","16.1","16.1","15.55","15.5","15","14.55","13.65","13.2","10.95","-5.58","1.82","-0.07","-0.02","16,745","21,248"
="2891","中信金","25.55","-1.16","-1.35","-1.73","+4.71","+7.81","+11.1","+14.1","26","26.05","26.05","26.05","26.05","26.05","26.05","25.25","25.25","24.2","23.7","22.2","21.05","19","10.6","13.7","+1.37","+1.57","29,245","30,042"
="2892","第一金","23.9","-0.83","-0.42","-0.42","+3.46","+2.14","+5.29","+7.17","24.4","24.4","24.4","24.4","24.4","24.4","24.4","23.8","23.8","23.1","23.1","22.1","21.95","20.2","1.78","13.1","+0.36","+0.77","11,991","14,069"
="2897","王道銀行","7.89","-0.5","-0.75","0","+1.68","-0.38","-3.19","+13.5","7.99","7.99","7.99","8.28","8.68","8.68","8.68","7.88","7.88","7.74","7.74","7.45","6.8","6.46","24.4","21.9","+0.1","+0.09","1,738","2,654"
="2912","統一超","272.5","-0.18","-1.62","-1.45","+1.3","-6.03","-1.98","+4.01","277.5","278.5","279","294","294","294","294","269.5","269.5","269.5","269","269","258","253.5","-44.1","-28.3","-0.02","-0.02","1,603","964"
="3003","健和興","89.6","-4.48","-3.66","-3.14","-3.97","-8.01","+3.46","+15.6","94.3","94.5","94.5","103","104","109","109","89.5","89.5","89.5","88.1","79.6","75.7","41.05","0.68","12.8","-0.18","+0.09","2,123","1,028"
="3005","神基","54.1","-0.55","+0.74","+1.5","+0.37","-0.55","+2.27","+3.84","54.7","54.7","54.7","54.9","55.2","59","66.8","53.7","53.5","53.2","52.2","49.8","49.8","45.6","7.72","-0.19","-0.01","0","1,248","1,060"
="3011","今皓","11.6","-4.13","-7.2","-0.85","+4.04","-4.13","-7.2","+46.8","12.45","12.5","12.5","12.5","13.75","13.75","13.75","11.5","11.5","11.05","11","9.38","7.21","6.25","-12.1","7.23","0","0","1,248","1,230"
="3013","晟銘電","14.7","-3.29","+6.14","+7.3","+6.52","+9.7","+15.7","+14.4","15.35","15.35","15.35","15.35","15.35","15.35","18","13.7","13.65","13.1","13","12.1","12.05","11.6","1.94","2.4","+0.15","+0.15","2,423","3,951"
="3016","嘉晶","133","-2.21","-6.67","-9.83","-8.9","+35.7","+51.7","+82.4","144.5","153","154.5","154.5","154.5","154.5","154.5","130.5","130.5","130.5","99.1","75.8","69.6","54.7","-2.93","-1.17","+1.48","+1.51","9,474","10,510"
="3017","奇鋐","87","-2.36","-1.92","-0.68","-1.58","+6.75","+16.5","+22.7","90.2","96.4","96.4","96.4","96.4","96.4","96.4","86.6","86.6","86","80.6","71.2","66.8","52.5","-0.19","-0.29","-0.16","-0.06","4,687","5,316"
="3019","亞光","92","-1.92","-5.06","-5.25","-7.16","+7.23","+15.9","+12.2","97.7","100.5","103.5","103.5","103.5","103.5","103.5","91.6","91.6","91.6","86.5","70","70","66.5","-4.34","-2.45","-0.27","-0.38","7,659","10,670"
="3023","信邦","272","+2.84","+7.51","+2.45","+6.88","+9.9","+23.9","+0.55","277.5","277.5","277.5","277.5","277.5","298","298","251","250.5","241.5","241.5","211.5","207.5","206","61.9","31.8","+2.38","-0.04","2,432","914"
="3028","增你強","33.15","+0.61","+4.74","+5.57","+4.57","+9.95","+14.3","+15.5","33.4","33.4","33.4","33.4","33.4","33.4","33.4","31.65","31.2","30.95","30.25","27.5","26.85","21.5","16.7","12.6","-0.02","-0.02","3,170","2,822"
="3033","威健","28.8","-1.54","-2.37","-1.37","-3.03","-9","+0.52","+19","29.55","29.6","29.85","32","33","33","33","28.75","28.75","28.75","28.4","25.5","21.7","18","-25.9","-9.69","+1.5","+1.54","5,032","3,144"
="3035","智原","180","-7.22","-4.51","+1.69","-3.23","-4.76","+56.5","+130","196","197.5","197.5","207.5","219","219","219","180","180","175","171.5","102.5","73.3","48.3","-6.35","2.57","-5.49","-0.09","21,215","18,511"
="3036","文曄","64.5","-1.23","-1.07","-1.07","+1.74","-2.12","+1.42","+18.1","66.3","66.3","67.4","67.4","67.4","69.3","69.3","64.5","64.5","62.7","62.4","57.4","53.3","40","16.2","17.9","-0.02","-0.04","1,314","1,315"
="3037","欣興","216","-2.04","-0.92","-0.23","-5.26","+6.93","+51.6","+70.1","227","228","228","229.5","229.5","229.5","229.5","215","215","212","189","115","115","80","2.2","2.63","+1.66","+1.68","16,757","22,632"
="3045","台灣大","98.1","+0.1","-0.71","-0.51","+1.13","-1.6","-0.91","-4.29","98.6","99","99","100.5","100.5","109.5","109.5","97.9","97.9","97.3","97","97","96","95.5","-26.8","-10.3","0","0","1,342","2,233"
="3046","建碁","52.8","+9.89","+32.8","+21.9","+28","+117","+167","+127","52.8","52.8","52.8","52.8","52.8","52.8","52.8","38.15","38.15","38.15","24.45","17.8","17.8","14.65","1.26","1.33","0","0","4,812","3,700"
="3049","和鑫","13.8","-4.83","0","+0.73","+1.47","+9.52","+20.5","+8.24","14.9","14.9","14.9","16","16","16","16","13.55","13.55","13.3","12.55","10.6","10.6","9.35","-0.16","4.39","+0.04","+0.26","16,111","26,669"
="3050","鈺德","17.85","0","+0.28","-4.55","+0.85","0","+16.3","+20.6","18.6","18.8","18.8","18.8","18.8","18.8","21.9","17.55","17.55","17.55","16.35","13.55","13.55","12.5","-2.47","-7.65","-0.24","-0.71","3,078","1,973"
="3051","力特","19.3","+7.52","+29.5","+56.3","+74.7","+84.7","+115","+121","19.7","19.7","19.7","19.7","19.7","19.7","19.7","14.9","13.55","10.85","10.5","8.5","8.28","5.25","2.02","2.24","0","0","46,479","13,525"
="3059","華晶科","45","-2.07","+9.09","+18.1","+13.6","+10.6","+27.7","+26.1","47.9","47.9","47.9","47.9","47.9","47.9","48.55","41.05","38.75","38.1","36.6","30.4","30.4","27.4","0.86","1.07","+0.27","+0.27","63,786","55,180"
="3083","網龍","53.5","+9.97","+15.8","+14.3","+17.3","+13.1","+18.2","-4.63","53.5","53.5","53.5","53.5","53.5","60","65.2","46.2","46.2","46","44.8","39.5","39.5","39.5","0.41","0.65","+0.43","+0.43","3,329","275"
="3105","穩懋","385","+0.65","+2.12","+6.35","+6.21","+10.2","+20.1","+2.39","392","392","392","392","392","402","467.5","368","358.5","345.5","339","290.5","290.5","276.5","13.9","15.7","-3.92","-4.75","5,016","9,994"
="3141","晶宏","260","-1.33","0","+2.16","+7.44","-2.62","+58.1","+190","279.5","279.5","279.5","285","285","285","285","252.5","252.5","226","226","130","87","38.3","-0.04","0.1","+0.85","+0.56","8,650","11,670"
="3169","亞信","263","-3.31","-6.9","-8.04","+7.35","+24.6","+93.4","+54.7","289.5","293.5","299.5","299.5","299.5","299.5","299.5","253","253","248.5","210","112","112","43.8","3.37","0.59","-2.51","-2.89","9,683","7,058"
="3189","景碩","220","-4.56","-4.14","-3.51","-8.52","-12.4","+8.64","+85.7","231","239.5","243.5","257.5","257.5","257.5","257.5","220","220","220","220","181","113","73.1","-19.8","-11.5","+2.4","+1.75","8,846","7,409"
="3202","樺晟","16.85","-2.03","+0.6","0","+1.51","+19.1","+32.7","+22.5","17.5","17.5","17.5","17.5","17.5","17.5","20.85","16.2","16.2","16.2","14.1","12.2","11.75","11.4","10.1","6.81","0","0","1,050","1,609"
="3207","耀勝","24","-3.81","-0.41","+1.27","-1.23","-10.3","+45.5","+112","25.2","25.9","25.9","28.7","28.7","28.7","28.7","23.65","23.65","23.1","21.9","13.05","10","9","-8.21","0.73","+1.92","+1.07","1,834","1,210"
="3217","優群","128","-2.29","-3.03","+2.4","+5.79","+37.9","+36.8","+23.7","136.5","136.5","136.5","136.5","136.5","136.5","138.5","126","122.5","118.5","93.7","79.6","79.6","79.6","-2.59","4.33","-0.39","+0.98","2,811","6,170"
="3221","台嘉碩","40.6","-3.79","-5.14","-2.87","-0.61","+13.9","+24.5","+76.5","43.4","43.55","47.6","47.6","47.6","47.6","47.6","40.2","40.2","40.05","36.45","26.1","22.3","17.75","17","6.83","+0.98","+1.59","4,033","3,714"
="3224","三顧","61","-3.63","-1.13","-2.09","-2.4","+33.6","+50.4","+44.9","69.1","69.1","69.1","69.1","69.1","69.1","69.1","60.2","60.2","59.5","46","38.5","38.5","38.5","-5.86","-5.13","+0.7","+0.52","1,382","3,887"
="3231","緯創","29","0","-0.51","-1.19","+1.4","+0.69","+6.62","-3.81","29.55","29.55","29.55","29.9","30.05","33.15","34.8","28.9","28.9","28.8","28.6","27","26.55","26.55","-6.15","-4.83","+0.03","+0.01","5,257","11,068"
="3290","東浦","22.15","+0.45","+3.75","-4.11","+11","+44.8","+70.4","+75.8","22.45","23.5","23.5","23.5","23.5","23.5","23.5","19.9","19.9","19.55","15.25","12.5","12.05","11.55","11.4","6.6","-1.02","-2.84","2,890","5,006"
="3294","英濟","33.95","-8.24","-6.09","-6.6","+17.9","+39.4","+91.8","+55","38.1","39.95","39.95","39.95","39.95","39.95","39.95","33.6","33.6","31.1","21.5","16.25","16.2","16.2","7.15","2.98","-0.71","-1.17","3,647","4,095"
="3305","昇貿","77.8","-5.47","-4.07","-4.89","-7.82","+0.26","+53.1","+48.8","83.9","85.6","85.6","92.4","92.4","92.4","92.4","77.8","77.8","76.3","76","49.4","43.1","26.65","-9.28","-6.58","-0.1","-0.08","5,311","5,627"
="3312","弘憶股","23.3","-2.71","-3.32","-7.54","-18.5","+1.97","+8.62","+13.7","24.2","24.7","29.05","29.05","29.05","29.05","29.05","23.25","23.25","23.25","23.2","18.6","18.6","14.05","-21.6","-25.7","+0.06","-2.68","1,687","1,295"
="3322","建舜電","24.05","+9.82","+32.5","+27.9","+39.8","+37","+55.2","+38.2","24.05","24.05","24.05","24.05","24.05","24.05","26.9","18.35","18","16.95","15.75","13.15","13.15","9.58","-0.22","-0.58","","","42,915","4,290"
="3363","上詮","32.75","-2.53","-4.24","-7.88","-3.96","-0.3","+19.5","+27.4","35.25","35.85","39.85","39.85","39.85","39.85","39.85","32.6","32.6","32.6","31.3","25.2","24.35","22.05","-2.66","-5.5","-1.75","-6.44","1,911","2,919"
="3380","明泰","34.1","+1.34","+5.9","+13.1","+16.8","+22.4","+40.9","+19.4","36.85","36.85","36.85","36.85","36.85","36.85","41.35","32.55","30","28.35","27.5","24.05","24","23.65","-1.67","-1.32","+0.03","-0.68","33,093","15,348"
="3390","旭軟","23.35","+0.65","+7.85","+4.24","+0.86","+33","+23.2","+35","24.75","24.75","24.75","24.75","24.75","24.75","24.75","21.65","21.45","21.45","17.55","16.9","16.5","13.5","0.94","0.96","+0.15","-0.06","1,882","5,969"
="3406","玉晶光","532","-3.45","-4.49","+2.31","-2.92","+18.8","+8.57","+2.11","560","560","560","562","562","629","629","529","522","503","448.5","370","370","369","3.3","19.1","+0.91","+4.01","2,659","2,755"
="3413","京鼎","230.5","-1.5","-3.15","-0.86","+2.9","+1.99","+8.47","-2.33","241.5","251","251","251","251","268","281.5","226","226","219.5","207.5","188","188","183.5","-2.73","0.03","-0.02","+0.43","1,191","1,175"
="3419","譁裕","26.2","-9.81","-6.76","-2.06","-13.4","+18","+73.5","+34.7","32.4","32.4","32.4","32.4","32.4","32.4","32.4","26.15","26.15","24.05","24.05","13.6","13.6","13.6","0.21","-1.05","+2.63","+3.54","21,448","50,563"
="3455","由田","77.6","-0.89","-2.63","+7.78","+6.74","+8.84","+35.2","+31.3","82","82","82","82","82","82","82","76.1","72.3","70.2","68.6","51.7","51.7","50.6","3.35","4.38","-0.06","+0.13","1,864","2,390"
="3490","單井","32.9","-5.6","+0.92","+1.23","+0.61","+11.7","+32.1","+37.9","36.95","36.95","36.95","36.95","36.95","36.95","38.6","32.5","32.05","32.05","30","22.6","22.6","20.25","-2.59","-1.86","+0.03","+0.51","1,816","5,748"
="3491","昇達科","194.5","-4.89","+9.58","+17.2","+15.8","+18.6","+163","+189","205","205","205","205","205","205","205","175.5","171","151.5","151.5","72.3","64.9","58.6","0.05","0.3","+1.86","+2.07","23,089","23,565"
="3499","環天科","27.1","-2.17","+4.63","+14.3","+24.6","+105","+114","+112","30","30","30","30","30","30","30","24.35","24.35","19.35","13.1","11.8","11.8","10.8","-0.31","-0.18","-5.92","+10.1","21,523","4,943"
="3508","位速","65.5","-4.38","-6.43","-3.39","+23.8","+21.5","+246","+205","73.6","73.6","73.6","73.6","73.6","73.6","73.6","62.8","62.8","51","46.45","18.65","18.5","18","1.26","0.91","+16.4","-9.52","45,660","60,803"
="3515","華擎","264.5","-1.67","-8","+1.54","+10.7","+9.52","+82.4","+56","291","291","291","291","291","291","291","264.5","255.5","236.5","219.5","139.5","125","125","6.31","3.13","-2.16","-0.05","6,909","8,492"
="3532","台勝科","288","-1.37","+2.86","+6.27","+15.2","+52.4","+60","+62.7","312","312","312","312","312","312","312","278","270","251","181","138.5","138.5","124.5","1.56","0.08","+4.9","+5.8","7,871","10,886"
="3541","西柏","65.4","+9.92","+8.82","+8.82","+8.82","+7.21","+17","+33.1","65.4","65.4","65.4","66.3","69.7","69.7","69.7","58.8","58.8","58.8","58.5","54.3","49.15","41","-1.66","-1.28","+1.47","+1.48","3,652","195"
="3576","聯合再生","21.5","-3.15","-2.27","+1.18","+1.42","-3.37","+2.87","+61.7","23.2","23.2","23.2","23.2","26.25","26.25","26.25","21.5","21.2","20.4","20","19","12","11.2","-8.72","-3.29","0","0","10,526","14,394"
="3583","辛耘","79.1","-3.54","+0.51","+0.38","-2.1","-1.86","+17.5","+26.4","84.5","84.5","84.5","87.5","87.5","87.5","87.5","78.3","78.3","78.3","77.1","62.2","58.1","51.8","-10.2","-7.96","+0.07","-0.01","1,862","2,741"
="3587","閎康","143","-1.72","+2.88","+4","+6.72","+5.15","-4.35","+10.9","151","151","151","151","165","168","168","137.5","136.5","132","129.5","129.5","121.5","83.1","2.67","1.75","-0.62","-1","1,673","3,929"
="3596","智易","114.5","-1.29","+1.33","+4.09","+4.09","0","+27.1","+15.5","117.5","117.5","117.5","119","120","120","128","112","107.5","105.5","103","88.7","87.2","83.6","6.95","12.6","+1.96","+4.22","4,865","2,841"
="3597","映興","34","+5.75","+16.2","+21.4","+24.8","+25.7","+28.1","+15.1","35.35","35.35","35.35","35.35","35.35","35.35","39.05","28.8","28","27.35","26.55","25.5","25.5","19.15","-0.47","0.02","+3.41","+4.62","4,291","1,840"
="3624","光頡","53.6","-7.75","-8.38","+1.32","+3.88","+27.8","+25.8","+63.4","61.4","61.9","61.9","61.9","61.9","61.9","61.9","52.9","52.8","49.5","41.3","34.15","31.9","26.05","3","1.89","-1.35","+0.9","9,789","12,634"
="3672","康聯訊","47.5","+2.81","+13.9","+25","+27.7","+93.5","+210","+178","48.5","48.5","48.5","48.5","48.5","48.5","48.5","41","36.4","34.85","22.95","14.7","13.4","13.4","-1.94","-0.28","+0.93","+0.67","4,377","3,254"
="3675","德微","286.5","-2.55","+4.75","+1.24","+9.77","+14.6","+63.7","+173","308","308","308","308","309","309","309","267.5","267.5","255","227.5","154","98","64.5","3.48","1.42","+1.4","+0.3","9,541","6,879"
="3687","歐買尬","142.5","-0.35","+20.3","+33.2","+33.2","+29.5","+30.7","+70.3","152","152","152","152","152","153","153","120","107.5","107","99.9","83","83","44.3","-0.78","-0.1","+6.77","+8.37","24,435","11,834"
="3701","大眾控","81.4","-9.96","-9.86","-2.75","-6.76","+26.2","+191","+477","94.9","98","98","98","98","98","98","81.4","81.4","81.4","57","24.2","13.4","12.9","-4.16","-1.17","+11.2","+7.11","9,369","11,363"
="3702","大聯大","50.5","-0.2","+0.6","+0.4","+0.4","-3.07","+4.55","-0.39","51","51","51","52.3","53","61","61","50.3","50.1","50","49.2","46.85","46.55","41.65","-9.78","-11.9","0","-0.12","2,361","3,433"
="3703","欣陸","25.8","-0.77","+1.38","+1.57","+2.38","+1.78","+2.18","+2.58","26.2","26.2","26.2","26.4","26.4","27.9","30","25.35","25.3","25.05","24.55","22.6","21.75","18.55","32.9","29.8","-0.07","-0.07","1,115","2,249"
="3706","神達","33.85","-0.73","+3.36","+3.2","+5.78","+14","+20","+21.3","34.5","34.5","34.5","35","35","35","35","32.9","32.6","31.6","29.9","27.35","26.85","25.3","6.35","4.66","+0.16","+0.31","15,642","28,189"
="4114","健喬","23.85","+4.61","+4.61","+6","+6","+4.38","-6.84","-4.79","25.05","25.05","25.05","25.05","25.75","26.5","27.4","22.7","22.5","22.4","22.3","22.3","22.3","22.3","-4.88","-4.61","+0.05","+0.05","7,888","247"
="4123","晟德","61.3","-0.97","-0.65","-0.65","-1.92","-2.39","-4.67","-13.2","62.5","62.6","62.8","64.1","68.7","73.8","75","61.2","61.2","61","60.6","55.5","55.5","55.5","6.58","7.67","-0.01","-0.03","1,473","1,002"
="4128","中天","67.1","-3.73","-2.04","+0.3","+3.23","+14.3","+17.1","+9.46","72.3","72.3","72.3","75.3","75.3","75.3","82.5","65.8","65.8","63.1","57.8","50.2","50.2","50.2","3.52","6.69","-0.13","-0.13","8,418","5,804"
="4147","中裕","72.5","-4.35","+1.12","+2.26","+4.32","+8.86","+15.1","+2.98","77.2","77.2","77.2","77.2","85","85","88.5","71.6","70.9","68.6","66.1","61.1","61","59.2","0.33","5.61","+0.09","+0.09","1,952","3,520"
="4554","橙的","41","-4.76","+15.2","+32.3","+34.2","+36.7","+45.9","+61.1","43.05","43.05","43.05","43.05","43.05","43.05","43.05","32.95","31.05","29.7","29.7","27.6","24.5","21.7","0.03","0.27","","","994","1,432"
="4714","永捷","15.4","+1.32","+9.61","+8.07","+8.45","+8.07","+7.32","+14.1","15.5","15.5","15.5","15.95","15.95","16.15","16.15","14.1","14","13.9","13.65","13.15","11.75","11.15","-1.04","-2.79","+0.81","+1.47","8,239","8,827"
="4721","美琪瑪","149","-3.25","-3.25","-1","-5.99","-9.15","+20.6","+140","154","159","161.5","184.5","184.5","184.5","184.5","149","149","146.5","146.5","102","60.8","50","-9.43","-5.51","-1.41","-4.07","1,988","2,443"
="4743","合一","285","-5.47","-4.2","-3.39","-4.2","+11.1","+53.2","+28.7","311","312.5","312.5","338","338","338","338","277","277","277","251.5","165","165","165","-1.34","-0.77","","","6,271","2,391"
="4744","皇將","35.25","-8.68","+10.3","+25.4","+26.1","+30.6","+32.8","+36.4","39.4","39.4","39.4","39.4","39.4","39.4","39.4","32.2","29.7","27.5","25.95","24.45","24.45","23.05","0.53","0.3","+2.38","+2.5","5,017","9,033"
="4755","三福化","99.3","-4.98","-1.68","+7.82","+24","+18.9","+37.9","+56.4","110.5","110.5","110.5","110.5","110.5","110.5","110.5","97.1","91.5","79.3","77","64.8","59.6","56.2","1.84","0.1","-0.23","-0.16","3,062","2,526"
="4903","聯光通","13.6","-5.56","+2.26","+3.03","-4.23","+19.3","+68.3","+91.8","14.5","14.5","14.5","14.6","14.6","14.6","14.6","13.15","13.1","13.1","10.95","8.1","6.8","6.72","1.78","4.09","","","1,264","1,628"
="4904","遠傳","62.9","+0.64","-0.47","-1.1","+2.28","-1.87","+3.45","-3.97","63.2","63.6","63.6","65","65","65.9","66.8","62.3","62.3","61.7","61.5","60.4","60","59.8","-10.3","2.41","0","0","2,532","3,326"
="4916","事欣科","32.1","-5.59","+0.78","+2.56","-2.73","+3.05","+28.4","+38.7","35.2","35.2","35.2","39.55","39.55","39.55","39.55","31.05","31.05","30.5","29.5","22.55","22.55","20","-1.23","-0.62","-0.92","-1.41","5,690","4,247"
="4919","新唐","142","+2.9","+0.71","-1.39","-8.68","+6.77","+16.9","+72.5","143","147","162.5","164.5","164.5","175","175","137","137","137","134","115","77.8","41.7","-4.54","-6.48","+0.17","-0.32","16,883","7,061"
="4927","泰鼎-KY","94.2","-1.05","-0.84","+0.64","-17.4","-4.75","+34","+61.6","96.8","98","113","114","114","114","114","93.4","93.4","93.4","93.4","64.5","53.6","44.55","6.76","1.99","+0.24","+0.29","2,952","3,041"
="4960","誠美材","12.95","-5.13","-1.52","-0.38","+2.78","+6.15","+16.7","+12.6","14.25","14.25","14.25","14.25","14.25","14.25","16","12.85","12.8","12.15","12.15","10","10","10","-0.57","-0.11","+0.16","+0.37","19,599","74,846"
="5227","立凱-KY","80","+8.99","","","+85.8","+73.9","+132","+637","80.7","80.7","80.7","80.7","80.7","80.7","80.7","73.2","73.2","40.5","36","24.05","10.65","8.85","2.9","2.9","","","6,360","1,299"
="5234","達興材料","127","-3.42","-4.87","-5.58","+10.4","+18.7","+41.3","+43.7","136","141","141","141","141","141","141","126.5","126.5","112","106","85.5","84","81.9","16.2","2.93","-0.51","-0.04","1,050","1,015"
="5245","智晶","92.3","-9.95","+1.65","+4.29","+67.5","+85.2","+103","+131","103","103","103","103","103","103","103","90.8","90","60.6","47.8","42.25","38.1","33.8","4.41","3.47","-5.43","-0.36","1,244","1,598"
="5251","天鉞電","17.5","+9.72","+23.7","+24.1","+23.2","+25","+33.6","+25","17.5","17.5","17.5","17.5","17.5","17.5","17.5","14.15","14.05","13.9","13.7","13.05","12.85","11.2","-0.24","-0.33","+3.93","+3.93","698","1,378"
="5258","虹堡","33.65","-3.86","-0.59","+0.3","+3.22","+3.54","+19.8","+53","36.45","36.45","36.45","36.45","38.15","38.15","38.15","33.05","33.05","32.4","30.7","24.4","19.85","17.8","-3.53","-2.53","-0.14","-0.09","5,435","4,106"
