"代號","名稱","成交","漲跌幅","3日累計漲跌(%)","5日累計漲跌(%)","10日累計漲跌(%)","一個月累計漲跌(%)","三個月累計漲跌(%)","半年累計漲跌(%)","3日最高股價","5日最高股價","10日最高股價","一個月最高股價","三個月最高股價","半年最高股價","一年最高股價","3日最低股價","5日最低股價","10日最低股價","一個月最低股價","三個月最低股價","半年最低股價","一年最低股價","三大法人3日累計買賣超佔成交(%)","三大法人5日累計買賣超佔成交(%)","券資比3日增減","券資比5日增減","12/13成交量(張)","12/10成交量(張)"
="2504","國產","27.25","-0.37","-0.91","0","+2.25","-2.15","+18.7","+9.44","28.1","28.1","28.1","28.6","28.6","28.6","30.9","27.25","27.15","26.3","25.95","22.45","21.1","20.6","18","21.1","0","+0.03","1,380","1,624"
="2511","太子","13.25","0","-0.75","+0.38","0","-1.85","-8.93","+10.4","13.4","13.4","13.4","13.8","14.45","14.6","14.6","13.2","13.2","13","13","12.5","11.6","10.65","-10.9","-2.28","0","-0.01","1,005","847"
="2520","冠德","38.75","-0.39","-0.26","+0.26","+2.65","-0.26","-5.14","+3.2","39.1","39.1","39.1","39.1","41.1","44.35","44.6","38.7","38.6","37.8","37.5","37.45","37.15","31.5","22.6","32.4","-0.14","-0.04","1,455","1,563"
="2534","宏盛","23.15","-0.22","+1.09","+1.54","+4.75","-3.14","+8.94","+15.2","23.3","23.3","23.3","24.2","24.9","24.9","24.9","22.8","22.75","21.95","21.95","20.85","19.3","17.85","-8.96","-10.6","+0.08","-0.01","1,135","5,410"
="2537","聯上發","10.4","-0.95","-3.7","-3.26","+0.48","+2.46","+2.97","+12.4","10.85","11.05","11.05","11.15","11.15","11.15","11.15","10.4","10.4","10.25","10.05","9.3","9.11","7.92","0.71","6.73","0","0","1,794","1,725"
="2538","基泰","13.15","-0.75","-4.71","-4.71","-6.41","-0.38","+3.95","+32.2","13.8","14","15.8","15.8","15.8","15.8","15.8","13.1","13.1","13.1","12.9","11.3","9.87","9.2","-20.4","-24.4","-0.22","-0.43","1,445","2,286"
="2542","興富發","46.7","+0.43","+0.43","+0.65","+0.54","-2.3","-3.41","+10.1","47","47","47","48.7","48.7","49.8","49.8","46.4","46.4","46","46","44.15","42.1","40.4","-17.1","-23.1","+7.09","+4.27","5,211","3,741"
="2610","華航","27","-5.92","-5.26","+1.69","+9.09","+5.68","+68.2","+45.2","30","30","30","31.15","31.15","31.15","31.15","27","26.8","25.1","24.25","15.5","15.4","9.97","0","-1.45","-0.5","-2.36","580,636","499,171"
="2618","長榮航","27.6","-5.8","-3.66","+5.34","+16.2","+4.55","+55.9","+36.6","30.55","30.55","30.55","30.55","30.55","30.55","30.55","27.6","26.3","24.2","23.5","17.05","17.05","11.9","0","1.89","-0.46","-3.17","303,058","371,182"
="2633","台灣高鐵","29.5","-0.84","-0.84","-0.17","0","+1.03","-0.67","-0.51","29.95","29.95","30.2","30.7","30.7","31.1","31.8","29.5","29.45","29.3","29.05","28.2","28.2","26.8","-12.9","-7.04","+0.01","0","5,015","4,045"
="2801","彰銀","16.8","0","-0.3","+0.6","+0.6","0","+1.2","+3.07","17","17","17","17.4","17.4","17.4","18.3","16.8","16.6","16.4","16.4","16.1","15.95","15.95","-18.7","-9.43","0","0","7,805","3,995"
="2809","京城銀","39.9","-0.25","-0.5","-0.5","-1.12","-3.51","-7.85","-0.25","40.3","40.5","40.7","42.1","43.65","44.6","44.6","39.85","39.85","39.85","39.85","39.85","39.25","37.6","-53.2","-56.2","+0.89","+16.3","3,689","5,544"
="2812","台中銀","12.05","0","+0.42","+0.84","+0.84","+0.42","+4.33","+4.78","12.1","12.1","12.1","12.25","12.25","12.25","12.25","11.95","11.95","11.9","11.9","11.35","11.35","10.65","3.39","1.9","+6.34","+6.92","5,736","4,728"
="2820","華票","17.2","-1.15","-1.15","-1.15","+0.29","+0.58","+6.83","+7.17","17.45","17.45","17.45","18.05","18.05","18.05","18.05","17.2","17.2","17","17","15.7","15.7","14.65","-34.3","-24.8","+0.35","+0.35","1,407","341"
="2823","中壽","30.95","+0.49","+0.81","+0.81","+1.64","+4.56","+6.72","+26.6","31","31","31","31.25","31.25","31.25","31.25","30.7","30.6","30.4","29.75","28.7","24.15","21.9","27","29.5","+0.16","+0.17","11,419","11,001"
="2834","臺企銀","9.71","-0.31","-0.51","+0.73","+0.31","+2","+2.32","+2.1","9.77","9.79","9.79","10.05","10.05","10.05","10.3","9.7","9.63","9.6","9.53","9.4","9.36","9.1","-22.8","-24.3","-0.01","-0.04","16,134","15,309"
="2838","聯邦銀","13.25","+1.92","+3.52","+7.29","+9.05","+10.9","+12.3","+14.7","13.4","13.4","13.4","13.4","13.4","13.4","13.4","12.85","12.35","12.15","11.95","11.6","11.35","10.3","13.1","24.8","0","0","3,398","1,601"
="2845","遠東銀","10.6","-0.47","0","+0.47","+0.95","+0.47","-4.5","0","10.7","10.7","10.7","10.9","11.15","11.15","11.2","10.6","10.5","10.4","10.4","10.3","10.3","10.2","-1","10.8","0","0","3,488","2,089"
="2867","三商壽","9.18","-0.65","-0.76","-0.33","-0.54","-0.22","-1.18","-1.08","9.29","9.3","9.33","9.6","9.6","9.6","10.9","9.16","9.16","9.16","9.16","9.05","8.93","7.96","-12.4","-14.1","0","0","3,970","2,298"
="2880","華南金","21.05","+0.24","+0.72","+1.69","+2.93","+1.45","0","+15.3","21.2","21.2","21.2","21.35","21.35","21.35","21.35","20.85","20.6","20.2","20.2","19.95","18","17.15","2.47","-0.83","-0.05","+0.13","8,565","8,945"
="2881","富邦金","75.7","-0.26","-0.39","+2.16","+2.99","+3.27","-7","+2.57","76.9","76.9","76.9","77.2","83.2","85.7","85.7","75.5","73.9","73","73","72","69.7","44.1","-4.23","9.35","+0.83","+1.13","20,346","14,330"
="2882","國泰金","60.7","+0.33","0","+1.17","+2.36","+3.06","+1.34","+11.4","61.5","61.5","61.5","63.5","63.5","63.5","63.5","60.3","59.6","59.1","59","55.4","51.5","39.9","13.7","6.8","+0.07","+0.08","18,743","13,678"
="2883","開發金","16.65","+0.3","+0.91","+1.22","+2.78","+8.82","+18.1","+33.2","16.8","16.8","16.8","17.5","17.5","17.5","17.5","16.5","16.3","16.05","15.3","13.75","12.1","8.9","-11","-16.7","+1.29","-0.73","49,975","47,258"
="2884","玉山金","27.85","-0.36","-0.54","-0.18","+2.39","+0.91","+5.89","+7.95","28","28.05","28.05","28.25","28.25","28.25","28.25","27.85","27.65","26.95","26.95","25.8","25.35","23.6","16.1","28.6","+0.17","+0.15","14,334","13,584"
="2885","元大金","25","+0.2","-0.2","+0.4","+2.88","+2.04","+0.2","-1.96","25.25","25.25","25.25","25.4","25.4","27.8","27.8","24.85","24.7","23.7","23.7","23.7","23.15","19.45","-7.02","-1","-2.49","-2.86","13,484","19,971"
="2886","兆豐金","35.5","-0.42","+0.85","+2.6","+4.72","+4.72","+9.91","+7.9","35.8","35.8","35.8","35.8","35.8","35.8","35.8","34.95","34.3","33.55","33.55","31.85","30.6","28.15","16.2","18.6","+0.78","-0.28","14,511","16,412"
="2887","台新金","18.9","-0.26","+0.27","+1.07","+3.85","+2.44","+1.89","+24.8","19.1","19.1","19.1","19.45","19.45","19.7","19.7","18.85","18.6","18.15","18","17.65","14.7","12.5","21.3","25.2","-0.49","-0.05","15,409","16,947"
="2888","新光金","10.6","-0.47","-1.85","0","-0.47","+6","+11.7","+10.5","10.9","10.9","10.9","11.7","11.7","11.7","11.7","10.55","10.55","10.4","10","9.07","8.93","8.03","-18.9","-21.2","-1.06","-1.04","61,891","75,285"
="2889","國票金","16.05","+0.31","+0.94","+1.26","+1.26","+1.26","+1.26","-2.13","16.1","16.1","16.1","16.45","16.45","17.7","18.2","15.85","15.75","15.75","15.7","15.45","15.45","12.25","-0.9","-3.43","+0.01","+0.01","6,327","3,943"
="2890","永豐金","15.85","-0.63","+1.93","+3.26","+5.67","+8.93","+12.4","+15.3","16.1","16.1","16.1","16.1","16.1","16.1","16.1","15.5","15.1","14.9","14.55","13.65","13.2","10.95","4.53","2.68","+0.02","0","21,248","29,446"
="2891","中信金","25.85","-0.39","-0.39","+1.57","+6.38","+9.07","+12.4","+14.9","26.05","26.05","26.05","26.05","26.05","26.05","26.05","25.7","25.25","24.2","23.7","22.2","21.05","19","17.7","23","+0.34","-0.22","30,042","26,377"
="2892","第一金","24.1","0","+0.42","+1.26","+3.43","+2.99","+6.64","+8.56","24.4","24.4","24.4","24.4","24.4","24.4","24.4","23.9","23.65","23.1","23.1","22.1","21.95","20.2","16","22.1","+0.46","+0.41","14,069","12,585"
="2897","王道銀行","7.93","-0.38","-0.13","+1.28","+1.28","+0.13","-2.34","+13.6","7.99","7.99","7.99","8.28","8.68","8.68","8.68","7.92","7.83","7.74","7.74","7.45","6.8","6.46","22.5","24.7","-0.02","-0.02","2,654","1,707"
="3003","健和興","93.8","+0.43","+1.19","+0.97","+2.18","-3.7","+8.31","+25.6","94.5","94.5","94.5","103","104","109","109","92.2","92.2","91.7","88.1","79.6","74.6","41.05","14.7","14.4","+0.21","+0.19","1,028","985"
="3005","神基","54.4","+0.18","+0.93","+1.87","+2.06","0","+3.42","+10.1","54.7","54.7","54.7","54.9","55.2","59","66.8","53.5","53.2","53.2","52.2","49.8","49.8","45.6","0.35","-16.5","0","-0.05","1,060","774"
="3011","今皓","12.1","-0.41","+3.42","+3.86","+6.61","0","-10","+55.5","12.5","12.5","12.5","12.5","13.75","13.75","13.75","11.75","11.6","11.05","11","9.38","7.21","6.25","10.4","9.1","0","0","1,230","1,764"
="3013","晟銘電","15.2","+8.57","+10.1","+9.75","+9.75","+13.4","+19.7","+16","15.35","15.35","15.35","15.35","15.35","15.35","18","13.7","13.5","13.1","13","12.1","12.05","11.6","3.61","3.11","-0.01","+0.01","3,951","1,145"
="3016","嘉晶","136","-0.73","-9.63","-9.33","-8.42","+38.8","+55.4","+101","150","153","154.5","154.5","154.5","154.5","154.5","131.5","131.5","131.5","99.1","75.8","68.2","54.7","0.65","1.22","+2.75","+1.33","10,510","18,703"
="3017","奇鋐","89.1","+1.48","-0.22","-0.11","+3.01","+9.33","+19.9","+26.7","96.4","96.4","96.4","96.4","96.4","96.4","96.4","87.1","87.1","86","80.6","71.2","66.8","52.5","-2.06","-1.11","+0.13","+0.06","5,316","9,938"
="3019","亞光","93.8","-1.78","-4.77","-3.89","-0.32","+9.32","+18.7","+15.5","100.5","100.5","103.5","103.5","103.5","103.5","103.5","92.9","92.9","92.9","86.5","70","70","66.5","-8.32","-3.28","-0.25","-0.17","10,670","6,506"
="3028","增你強","32.95","+2.49","+4.6","+5.78","+6.12","+9.29","+14","+15.2","33.15","33.15","33.15","33.15","33.15","33.15","33.15","31.55","31.05","30.95","30.25","27.5","26.85","21.5","15.5","6.08","-0.02","-0.02","2,822","1,537"
="3031","佰鴻","25.5","+1.39","-2.49","+2.2","+8.05","+7.82","+2.62","+39.7","26.5","26.7","26.7","26.9","27.45","31.85","31.85","24.9","24.9","23.8","22.85","20.05","18.2","14.2","-4.42","-1.92","-0.34","-0.73","1,311","1,282"
="3033","威健","29.25","0","+0.34","+0.69","+1.04","-7.58","+5.79","+20.9","29.6","29.6","29.85","32","33","33","33","29.15","28.95","28.95","28.4","25.5","21.7","18","-1.9","-2.86","+0.18","-1.46","3,144","3,997"
="3035","智原","194","+3.47","-0.26","+8.68","+6.01","+2.65","+78","+148","197.5","197.5","197.5","207.5","219","219","219","185.5","175","175","171.5","102.5","73.3","48.3","1.29","6.26","+4.84","-0.57","18,511","13,569"
="3036","文曄","65.3","0","-0.15","+0.15","+2.51","-0.91","+1.4","+19.4","66.3","66.3","67.4","67.4","67.4","69.3","69.3","64.9","64.9","62.7","62.4","57.4","53.3","40","18.6","19.6","-0.05","-0.04","1,315","2,514"
="3037","欣興","220.5","-1.78","-0.23","+0.68","+3.52","+9.16","+52.6","+77.1","228","228","229.5","229.5","229.5","229.5","229.5","215","215","212","189","115","115","80","-4.21","3.03","+2.78","+2.72","22,632","28,312"
="3041","揚智","34.2","+2.7","+0.74","+2.4","+3.32","+19","+16.7","+25.3","35.4","35.4","35.8","41.3","41.3","41.3","41.3","33.1","32.6","32.6","29.15","22.7","22.7","20.6","-11.5","-1.04","+0.34","-0.58","4,741","5,374"
="3045","台灣大","98","-0.31","-0.61","0","-0.2","-1.71","-1.31","-5.31","98.8","99","99","100.5","100.5","109.5","109.5","98","98","97","97","97","96","95.5","-16.8","-2.86","0","0","2,233","1,281"
="3046","建碁","48.05","+9.95","+10.8","+19.5","+28","+97.3","+140","+108","48.05","48.05","48.05","48.05","48.05","48.05","48.05","38.15","38.15","38.15","24.45","17.8","17.8","14.65","0.96","1.77","0","0","3,700","4,007"
="3047","訊舟","12.9","+9.79","+10.7","+12.2","+21.1","+19.4","+27.1","+14.7","12.9","12.9","12.9","12.9","12.9","12.9","15.2","11.5","11.25","10.7","10.25","9.88","9.65","9.2","-0.52","2.35","+0.02","+0.05","10,151","2,271"
="3049","和鑫","14.5","+6.23","+6.23","+4.69","+7.81","+15.1","+26.1","+13.7","14.9","14.9","14.9","16","16","16","16","13.55","13.55","13.3","12.55","10.6","10.6","9.35","7.51","6.24","+0.23","-0.02","26,669","6,358"
="3050","鈺德","17.85","-1.92","+0.56","0","+4.39","0","+16.7","+22.3","18.6","18.8","18.8","18.8","18.8","18.8","21.9","17.6","17.6","17.1","16.35","13.55","13.55","12.5","5.85","2.29","-0.09","+0.3","1,973","4,841"
="3051","力特","17.95","+9.79","+32.5","+59.6","+60.3","+71.8","+102","+112","17.95","17.95","17.95","17.95","17.95","17.95","17.95","14.5","11.75","10.85","10.5","8.5","8.28","5.25","6.5","4.8","0","0","13,525","36,564"
="3056","總太","42.2","+0.84","+1.44","+1.81","+4.33","+3.81","+6.84","+7.52","42.3","42.3","42.3","42.3","42.3","44.95","44.95","41.45","41.25","40","39.55","37.6","37.6","35.8","40.5","25.9","0","0","1,176","514"
="3059","華晶科","45.95","+3.84","+12.2","+18.7","+18.6","+12.9","+30","+31.3","47.9","47.9","47.9","47.9","47.9","47.9","48.55","40.55","38.1","38.1","36.6","30.4","30.4","27.4","-2.6","0.06","+0.54","+0.44","55,180","47,071"
="3062","建漢","31.1","+1.3","-1.58","-1.11","-3.72","+5.6","+76.2","+61.6","32.65","33.05","33.75","37.65","37.65","37.65","37.65","30.4","30.4","30","29.7","17.05","16.6","14.55","11.7","1.41","-0.68","-0.98","15,755","11,410"
="3105","穩懋","382.5","+2.27","+5.66","+7.75","+4.94","+9.44","+19.9","+2.41","392","392","392","392","392","402","467.5","360","357","345.5","339","290.5","290.5","276.5","19.9","18.5","-0.59","-0.81","9,994","6,120"
="3122","笙泉","59.7","+1.88","-3.24","-8.01","-8.72","-1.81","+22","+49.2","62.6","68.7","68.7","72.8","72.8","72.8","72.8","58.6","58.6","58.6","58.5","37.25","35.4","15.85","6.64","0.93","-1.43","-3.46","1,699","2,488"
="3141","晶宏","263.5","-2.77","+2.13","+6.25","+5.61","-1.31","+64.7","+195","279.5","279.5","279.5","285","285","285","285","254.5","245","226","226","130","85","38.3","-0.06","2.67","+1.92","+1.93","11,670","11,865"
="3169","亞信","272","-1.63","-0.73","-6.21","+8.15","+28.9","+97.1","+73.2","293.5","295","299.5","299.5","299.5","299.5","299.5","272","271.5","245","210","112","112","43.8","-1.56","-2","+0.33","+2.33","7,058","11,378"
="3189","景碩","230.5","+2.22","-2.74","-2.74","-1.5","-8.17","+13.8","+95.3","239.5","240","244","257.5","257.5","257.5","257.5","222.5","222.5","222.5","220","181","113","73.1","-23","-13.1","-2.03","-9.74","7,409","11,000"
="3202","樺晟","17.2","+4.88","+2.38","+1.47","+4.88","+21.6","+37.6","+21.1","17.2","17.25","17.25","17.5","17.5","17.5","21.3","16.2","16.2","16.2","14.1","12.2","11.75","11.4","17.9","5.57","0","0","1,609","745"
="3207","耀勝","24.95","+2.67","+3.1","+3.1","+3.96","-6.73","+39","+133","25.9","25.9","25.9","28.7","28.7","28.7","28.7","24.05","23.65","23.1","21.9","13.05","10","9","5.67","9.24","-0.57","-1.46","1,210","1,400"
="3217","優群","131","-2.24","+6.94","+3.15","+19.1","+41.2","+37.5","+29.7","136.5","136.5","136.5","136.5","136.5","136.5","138.5","125.5","122.5","111.5","93.7","79.6","79.6","79.6","4.33","4.14","+1.29","+1.06","6,170","6,073"
="3221","台嘉碩","42.2","+0.12","-1.52","-2.99","+7.52","+18.4","+24.1","+88.8","43.55","44.35","47.6","47.6","47.6","47.6","47.6","41.7","41.25","39.25","36.45","26.1","22.3","17.75","0.6","1.26","+1.92","-1.14","3,714","2,617"
="3224","三顧","63.3","-4.95","+1.77","+5.5","+7.11","+38.7","+54.2","+50.4","69.1","69.1","69.1","69.1","69.1","69.1","69.1","61.5","60.4","58.9","46","38.5","38.5","38.5","-4.61","-2.05","+0.67","+0.7","3,887","5,378"
="3231","緯創","29","-0.85","-0.68","-1.02","-1.02","+0.69","+7.21","-3.81","29.55","29.55","29.9","29.9","30.05","33.15","34.8","28.95","28.95","28.6","28.6","27","26.55","26.55","-7.03","0.53","+0.01","-0.02","11,068","6,130"
="3276","宇環","18.35","+0.27","-3.17","0","+4.26","+10.9","+10.5","+42.8","20","20","20","20","20","20","21.75","18.15","17.65","16.85","16","14.55","11.9","9.5","-6.52","-4.03","+0.17","+0.17","1,254","1,082"
="3290","東浦","22.05","+8.09","+4.01","-2","+16.7","+44.1","+75","+75","22.4","23.5","23.5","23.5","23.5","23.5","23.5","19.9","19.9","18.9","15.25","12.5","12.05","11.55","17.7","7.8","-2.23","-2.03","5,006","3,578"
="3294","英濟","37","+2.78","-3.77","+2.21","+41.2","+52","+120","+65.5","39.95","39.95","39.95","39.95","39.95","39.95","39.95","34.4","34.4","27.6","21.5","16.25","16.2","16.2","2.91","0.97","-0.77","+0.07","4,095","4,544"
="3305","昇貿","82.3","+2.88","-0.48","+3.65","+2.11","+6.06","+66.6","+55.9","84.4","85.6","85.6","92.4","92.4","92.4","92.4","79.4","79.4","76.3","76","49.4","43.1","26.65","-7.29","-0.27","-0.08","-0.25","5,627","3,395"
="3306","鼎天","35","+2.19","-4.5","-14.4","+17.8","+26.8","+38.6","+72.4","38.5","41.3","42.75","42.75","42.75","42.75","42.75","34.05","34.05","29.8","27.65","23.6","19.9","18.55","-5.13","-1.02","-1.39","-4.51","3,658","2,616"
="3312","弘憶股","23.95","+0.84","-0.62","-2.04","-7.88","+4.81","+11.7","+17.1","24.3","25.25","29.05","29.05","29.05","29.05","29.05","23.65","23.65","23.65","23.2","18.6","18.6","14.05","-24.5","-23.7","-2.76","+0.51","1,295","1,668"
="3322","建舜電","21.9","+9.77","+21.3","+25.5","+33.5","+24.8","+39.9","+24.1","21.9","21.9","21.9","21.9","21.9","21.9","26.9","18.1","17.2","16.6","15.75","13.15","13.15","9.2","0.33","-1.61","","","4,290","9,776"
="3338","泰碩","55.8","+2.39","+1.64","-4.12","+3.33","+22.9","+35.3","+14.3","56","58.7","64.2","64.2","64.2","64.2","67.7","53.5","53.2","53.2","43.35","35.8","35.8","35.8","6.49","3.45","+0.36","-0.31","1,706","1,224"
="3354","律勝","19.85","-4.8","-4.34","-9.77","+4.47","+11.5","+25.6","+43.3","22.8","23.9","23.9","23.9","23.9","23.9","23.9","19.55","19.55","19.4","17.4","14.55","13.6","11.35","-4.24","-5.78","+0.28","+0.62","4,891","7,086"
="3363","上詮","33.6","-3.86","-3.45","-14.8","+2.28","+2.28","+23.5","+32.3","35.4","39.85","39.85","39.85","39.85","39.85","39.85","33.45","33.45","33.45","31.3","25.2","24.35","22.05","-8.83","-8.47","-5.59","-1.53","2,919","2,382"
="3380","明泰","33.65","-0.44","+11.1","+15.8","+18.3","+20.8","+38.8","+19.3","34.8","34.8","34.8","34.8","34.8","34.8","41.35","32","28.9","28.35","27.5","24.05","24","23.65","-0.71","0.14","+0.13","+1.06","15,348","32,196"
="3390","旭軟","23.2","+3.11","+4.27","+4.74","+2.2","+32.2","+23.4","+33","24.75","24.75","24.75","24.75","24.75","24.75","24.75","21.45","21.45","21.45","17.55","16.9","16.5","13.5","1.14","0.82","-0.21","+0.13","5,969","420"
="3402","漢科","49.2","-1.11","+2.5","+2.93","+0.82","+13.5","+20.4","+13.9","50.7","50.7","51.5","51.8","51.8","51.8","51.8","47.55","47.2","46.6","43.3","38.6","38.6","28.5","0.71","-1.37","-0.24","-0.37","1,018","1,643"
="3406","玉晶光","551","+1.1","+2.23","+7.83","+2.8","+23","+10.2","+7.2","560","560","562","562","562","629","629","540","513","503","448.5","370","370","369","18.3","18.8","+3.52","+2.54","2,755","2,558"
="3413","京鼎","234","-2.5","-3.31","-0.64","+10.9","+3.54","+8.33","-1.47","243.5","251","251","251","251","268","281.5","232","230.5","213.5","207.5","188","188","183.5","-4.02","-1.24","+0.41","+0.07","1,175","1,258"
="3419","譁裕","29.05","-3.17","+4.12","+19.3","-1.53","+30.9","+89.3","+49.4","32.4","32.4","32.4","32.4","32.4","32.4","32.4","27.2","24.65","24.05","24.05","13.6","13.6","13.6","-0.51","-1.48","+3.27","+3.58","50,563","17,986"
="3434","哲固","17.85","-0.56","-3.51","-0.83","+6.89","+17.4","+31.2","+24.8","19.2","20.5","20.5","20.5","21.25","21.25","21.25","17.1","17.1","16.75","15.15","13.15","12.8","12.65","-0.46","0.17","-0.56","+0.4","2,025","315"
="3455","由田","78.3","-3.33","+2.89","+8.75","+11.5","+9.82","+36.9","+32.9","82","82","82","82","82","82","82","76.5","71.4","70.2","68.6","51.7","51.7","50.6","3.13","4.21","+1.15","+1.11","2,390","3,946"
="3490","單井","34.85","+2.95","+5.61","+4.34","+8.91","+18.3","+40.5","+48","36.95","36.95","36.95","36.95","36.95","36.95","38.6","32.4","32.05","32","30","22.6","22.6","20.25","-2.64","-2.32","+0.57","+0.53","5,748","1,778"
="3491","昇達科","204.5","+9.95","+12.1","+23.9","+20.3","+24.7","+183","+207","204.5","204.5","204.5","204.5","204.5","204.5","204.5","174.5","164","151.5","151.5","71.6","64.9","58.6","0.09","0.93","+1.05","-1.32","23,565","23,476"
="3499","環天科","27.7","+9.92","+6.33","+28.5","+39.9","+110","+119","+115","28.6","28.6","28.6","28.6","28.6","28.6","28.6","24.35","22.1","19.35","13.1","11.8","11.8","10.8","0.37","0.29","+9.34","+11.6","4,943","6,513"
="3508","位速","68.5","-1.58","+4.1","+11","+39.5","+27.1","+259","+217","73.6","73.6","73.6","73.6","73.6","73.6","73.6","66.5","62.9","51","46.45","18.65","18.5","18","0.37","0.3","-14.4","+20.6","60,803","118,912"
="3515","華擎","269","-4.95","-6.11","+9.35","+19","+11.4","+84.9","+60.1","291","291","291","291","291","291","291","268.5","246","231.5","219.5","139.5","125","125","1.65","3.33","+0.87","+1.63","8,492","5,034"
="3532","台勝科","292","-1.85","-2.01","+12.1","+20.7","+54.5","+62.7","+69.3","312","312","312","312","312","312","312","278","257","246.5","181","138.5","138.5","124.5","-1.02","-0.33","+7.05","+9.04","10,886","13,819"
="3576","聯合再生","22.2","-1.77","+1.83","+4.23","+8.56","-0.22","+5.21","+67.5","23.2","23.2","23.2","23.2","26.25","26.25","26.25","21.5","21.2","20.4","20","19","12","11.2","-6.05","-4.02","0","0","14,394","19,151"
="3583","辛耘","82","-0.97","+3.67","+4.19","+3.93","+1.74","+19.5","+32.7","84.5","84.5","84.5","87.5","87.5","87.5","87.5","78.5","78.5","78.5","77.1","62.2","58.1","51.8","-10.5","-7.48","+0.32","-0.03","2,741","3,963"
="3587","閎康","145.5","+4.3","+6.59","+9.4","+10.2","+6.99","-3.32","+16.4","151","151","151","151","165","168","168","136.5","136.5","132","129.5","129.5","121.5","83.1","3.2","1.02","-0.68","-0.85","3,929","552"
="3588","通嘉","143.5","-4.01","-2.71","-6.21","-6.51","-10.9","+15.7","+66.3","151","159.5","168.5","174.5","174.5","174.5","174.5","143","143","143","143","106.5","80.2","55","-18.7","-11","+0.78","-3.04","2,403","2,139"
="3596","智易","116","+1.31","+6.91","+8.41","+9.95","+1.31","+28.5","+16.6","116","116","116","119","120","120","128","108.5","107.5","105.5","103","88.7","87.2","83.6","12.3","13.8","+4.02","+4.63","2,841","5,985"
="3597","映興","32.15","+9.91","+12.4","+16.3","+19.3","+18.9","+20.9","+9.54","32.15","32.15","32.15","32.15","32.15","32.25","39.05","28.8","27.75","26.95","26.55","25.5","25.5","19.15","-1.33","-0.75","+1.06","+1.04","1,840","165"
="3624","光頡","58.1","-1.69","+3.2","+13.9","+23.7","+38.5","+36.1","+82.7","61.9","61.9","61.9","61.9","61.9","61.9","61.9","57","50.7","48.45","41.3","34.15","31.8","26.05","-1.45","-0.23","+2.17","+1.83","12,634","16,381"
="3672","康聯訊","46.2","+10","+21.7","+27.3","+25.7","+88.2","+200","+180","46.2","46.2","46.2","46.2","46.2","46.2","46.2","38.05","36.3","34.85","22.95","14.7","13.4","13.4","1.68","2.25","+0.4","+0.25","3,254","1,883"
="3675","德微","294","+4.26","+5.57","+4.63","+15.7","+17.6","+68","+173","308","308","308","308","309","309","309","267.5","267.5","255","227.5","154","98","64.5","6.95","3.31","-1.58","-2.51","6,879","2,993"
="3680","家登","318.5","-3.48","+0.31","-0.47","+18.2","+21.6","+35.8","+15.4","339","339","339","339","339","339","383.5","308.5","308.5","269.5","248","208","208","208","-1.35","4.85","-0.41","-1.04","2,106","4,180"
="3687","歐買尬","143","+10","+32.4","+30.6","+40.2","+30","+27.7","+81.5","143","143","143","143","143","153","153","109","107","103.5","99.9","83","80","44.3","-0.39","-0.19","+7.83","+7.64","11,834","9,156"
="3689","湧德","43.8","-3.95","-3.31","-4.68","+4.04","+2.22","-16.1","+46.7","46.85","46.85","46.85","46.85","54.7","54.7","54.7","43.8","43.8","42.35","41.2","39.9","27.8","24.6","-0.48","-1.82","+1.13","+1.78","2,254","4,642"
="3701","大眾控","90.4","+0.44","-1.74","+5.73","+13.9","+40.2","+237","+541","98","98","98","98","98","98","98","88.5","83.7","83.7","57","24.2","13.4","12.8","-0.21","0.61","-3.69","+1.75","11,363","9,863"
="3702","大聯大","50.6","+0.4","+0.8","-0.39","+1.3","-2.88","+3.69","-0.39","51","51","51","52.3","53","61","61","50.1","50.1","49.95","49.2","46.85","46.55","41.65","-9.37","-14.5","-0.11","-0.15","3,433","3,804"
="3703","欣陸","26","+1.17","+2.16","+1.96","+4","+2.56","+2.97","+1.96","26.2","26.2","26.2","26.4","26.4","27.9","30","25.35","25.25","25.05","24.55","22.6","21.75","18.55","36.4","25","-0.11","-0.11","2,249","863"
="3706","神達","34.1","+2.1","+4.28","+5.57","+7.57","+14.8","+21.4","+24","34.5","34.5","34.5","35","35","35","35","32.65","32.35","31.6","29.9","27.35","26.85","25.3","4.63","-1.88","+0.16","0","28,189","15,847"
="4123","晟德","61.9","0","+0.16","-0.32","+1.31","-1.43","-4.48","-13.1","62.6","62.6","62.8","64.1","68.7","73.8","75","61.5","61.3","60.6","60.6","55.5","55.5","55.5","8.65","5.95","-0.03","-0.04","1,002","813"
="4128","中天","69.7","-1.55","+0.43","+4.81","+10.6","+18.7","+18.7","+13","72.3","72.3","72.3","75.3","75.3","75.3","82.5","68","65.6","63.1","57.8","50.2","50.2","50.2","-1.33","6.96","+0.03","+0.08","5,804","7,135"
="4141","龍燈-KY","24.45","-1.61","+1.03","+0.62","+17.8","+10.4","+64.1","+106","26.3","26.3","26.3","26.3","30","30","30","24","23.65","20.85","19.85","13.55","11.45","11.05","3.61","-1.57","-1.08","+0.12","2,696","5,606"
="4147","中裕","75.8","+2.99","+4.55","+5.57","+9.54","+13.8","+22.1","+7.21","77.2","77.2","77.2","77.2","85","85","88.5","71.6","70.1","68.1","66.1","61.1","61","59.2","0.19","6.75","+0.06","+0.03","3,520","1,325"
